,141,170,173,36,161,70,120,20,10,241,190,42,51,30,60,112,180,43,45,40,46,841,84,14,90,193,100,192,111,124,130,174,50,12,874,186,17,44,80,13,214,71,110,115,172,73,154,52,61,125,31,331,122,160,54,23,91,114,1712,15,72,150,166,18,1124,191,11,25,16,831,128,35,33,162,37,22,194,145,1053,1821,129,27,1721,138,195,62,181,1014,182,183,1832,203,311,26,164,1723,57,55,231,81,1313,140,53,213,143,234,171,175,32,83,144,332,353,134,842,1121,341,153,1312,873,75,833,1822,1241,1823,1711,1123,82,39,233,1411,56,185,41,834,1041,1231,87,871,811,139,131,1243,334,105,1056,243,163,142,151,28,1043,1724,356,74,1246,133,127,64,24,152,202,101,85,196,1383,1013,1042,1122,333,1384,1244,21,19,863,253,92,211,232,63,862,813,1044,1831,113,34,121,1311,86,861,312,126,1233,872,106,256,38
BGD,4.0,,21.0,42.0,,3.0,8.0,24.0,37.0,,15.0,58.0,36.0,19.0,13.0,4.0,6.0,61.0,,19.0,14.0,5.0,1.0,5.0,5.0,7.0,9.0,5.0,1.0,,1.0,,6.0,15.0,,4.0,13.0,1.0,15.0,9.0,,1.0,6.0,,,7.0,,,7.0,,,,,4.0,,,,7.0,2.0,,,,,,,,,,3.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,2.0,,,2.0,,2.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,,,7.0,,,,,3.0,2.0,,,2.0,,,,2.0,,2.0,,2.0,,,,,3.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
FRA,17.0,,38.0,36.0,4.0,6.0,20.0,43.0,79.0,,59.0,119.0,75.0,46.0,29.0,10.0,4.0,102.0,,140.0,41.0,7.0,5.0,15.0,7.0,5.0,2.0,16.0,25.0,,1.0,,14.0,11.0,24.0,,15.0,,9.0,11.0,,4.0,20.0,,21.0,2.0,10.0,,4.0,,2.0,,,6.0,,1.0,,8.0,,5.0,5.0,,,,2.0,,,2.0,,,6.0,,,,,,,,,,,,,,4.0,1.0,1.0,,5.0,,,,,8.0,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
NMR,,,,10.0,,,,4.0,5.0,,1.0,5.0,9.0,2.0,,,,5.0,,8.0,,,,,,,,,6.0,,1.0,,,2.0,,,,,,3.0,,3.0,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,,,10.0,,,2.0,,6.0,8.0,,8.0,14.0,10.0,4.0,2.0,3.0,,12.0,,2.0,2.0,1.0,1.0,,,4.0,2.0,,1.0,,,,,5.0,,,,,,2.0,,,,,3.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,1.0,,24.0,37.0,3.0,3.0,17.0,34.0,46.0,,18.0,91.0,37.0,33.0,8.0,46.0,,87.0,,59.0,21.0,13.0,19.0,5.0,2.0,,2.0,,20.0,,3.0,,1.0,3.0,,,3.0,7.0,2.0,22.0,,25.0,4.0,,2.0,,5.0,3.0,7.0,1.0,2.0,1.0,,,2.0,,,2.0,,12.0,6.0,,,7.0,14.0,,7.0,,2.0,,2.0,,,,7.0,,3.0,,,2.0,,,,6.0,,1.0,,,,,,,12.0,,,,55.0,,11.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
MCO,,,,,,,,11.0,4.0,,3.0,4.0,8.0,4.0,,,,4.0,,1.0,,,1.0,,,2.0,2.0,,1.0,,,,,3.0,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,21.0,,,10.0,1.0,5.0,2.0,2.0,8.0,,6.0,30.0,23.0,6.0,11.0,2.0,,35.0,,4.0,4.0,,1.0,1.0,10.0,,,,3.0,,1.0,,,2.0,3.0,1.0,,2.0,3.0,3.0,,,5.0,,1.0,,,,6.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,1.0,,22.0,26.0,,2.0,10.0,31.0,57.0,,15.0,112.0,66.0,2.0,4.0,8.0,1.0,103.0,1.0,22.0,27.0,3.0,8.0,2.0,8.0,8.0,5.0,15.0,9.0,,5.0,4.0,1.0,8.0,,,6.0,,10.0,12.0,3.0,10.0,3.0,,16.0,7.0,,,14.0,,3.0,,,2.0,,1.0,,1.0,,2.0,1.0,2.0,,,,,,1.0,2.0,1.0,28.0,,1.0,,,,,,,1.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,3.0,,,,,9.0,,,,,,,,,2.0,,,,10.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
MYS,1.0,,11.0,19.0,,16.0,22.0,24.0,41.0,,15.0,59.0,35.0,113.0,8.0,7.0,1.0,57.0,,42.0,19.0,,,6.0,9.0,2.0,1.0,3.0,10.0,,5.0,,4.0,16.0,1.0,,1.0,2.0,12.0,21.0,,7.0,27.0,3.0,2.0,,,,10.0,3.0,,,,1.0,2.0,,,4.0,1.0,1.0,,,,,8.0,,2.0,,1.0,3.0,3.0,,3.0,,,1.0,,,,,,,1.0,,,,2.0,,2.0,,,,,3.0,2.0,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,
HRV,,,,,,,,2.0,10.0,,,14.0,2.0,,,,,14.0,,,,2.0,,,,,2.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,5.0,,18.0,23.0,1.0,2.0,5.0,19.0,31.0,,19.0,58.0,22.0,4.0,6.0,5.0,3.0,58.0,,42.0,19.0,,6.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,6.0,4.0,,5.0,1.0,,1.0,3.0,10.0,5.0,,2.0,3.0,,3.0,2.0,,,3.0,1.0,,,,1.0,,3.0,,1.0,,,,,,,4.0,,1.0,1.0,6.0,,,,,,,,,2.0,,5.0,,,,,,,,,1.0,,,,2.0,,,,2.0,,,1.0,,2.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,9.0,,,3.0,,6.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUR,2.0,2.0,10.0,33.0,1.0,14.0,30.0,50.0,59.0,3.0,19.0,91.0,41.0,15.0,3.0,3.0,,85.0,3.0,31.0,32.0,1.0,7.0,6.0,9.0,,13.0,1.0,25.0,,8.0,,38.0,19.0,8.0,,,,13.0,3.0,,22.0,9.0,2.0,7.0,12.0,1.0,,21.0,,2.0,4.0,,5.0,,,,12.0,2.0,,,,,5.0,,,,3.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,16.0,2.0,,,13.0,3.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
MLI,,,,10.0,,1.0,,,17.0,,91.0,5.0,,,1.0,1.0,10.0,5.0,,38.0,25.0,,,,,6.0,,,10.0,,11.0,,,,,6.0,3.0,,,3.0,,,,,3.0,,2.0,,,,,,,2.0,,,,,,17.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,26.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,,,,6.0,,,,3.0,1.0,,2.0,15.0,,,,,,18.0,,,2.0,,,,,4.0,,,,,1.0,,,,,,2.0,,,,,3.0,,,,3.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,1.0,,13.0,18.0,,7.0,2.0,23.0,41.0,,3.0,25.0,30.0,29.0,4.0,2.0,,24.0,,68.0,14.0,2.0,1.0,6.0,9.0,,,,4.0,,5.0,,1.0,,,2.0,6.0,,2.0,4.0,,2.0,9.0,,1.0,,,,,2.0,,,,1.0,,,,4.0,,1.0,,,,2.0,,,,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,
ISR,21.0,,89.0,39.0,5.0,4.0,25.0,71.0,126.0,,140.0,116.0,86.0,23.0,12.0,67.0,8.0,119.0,4.0,112.0,49.0,17.0,19.0,6.0,51.0,78.0,15.0,20.0,27.0,,35.0,10.0,10.0,18.0,,3.0,7.0,6.0,27.0,38.0,4.0,13.0,26.0,3.0,10.0,3.0,7.0,1.0,20.0,1.0,,,3.0,8.0,1.0,3.0,,8.0,11.0,9.0,6.0,2.0,,7.0,2.0,,,,6.0,1.0,6.0,,,7.0,,,83.0,1.0,3.0,,,10.0,,21.0,24.0,,27.0,1.0,7.0,,,2.0,,7.0,4.0,,35.0,6.0,1.0,2.0,,,8.0,1.0,3.0,,3.0,6.0,,,,4.0,,,2.0,4.0,,,4.0,,6.0,2.0,,,,2.0,5.0,,,,,,,2.0,,,,,,,,,13.0,,,,,5.0,9.0,,,2.0,,,,,,3.0,,,1.0,1.0,3.0,18.0,,,,,,,3.0,,,,,7.0,,,4.0,2.0,,,,,,,,,,,,,,2.0,,,
JOR,,,10.0,7.0,4.0,2.0,8.0,28.0,34.0,,17.0,36.0,9.0,7.0,2.0,2.0,4.0,32.0,11.0,23.0,5.0,4.0,2.0,,4.0,1.0,2.0,3.0,7.0,1.0,4.0,,3.0,4.0,1.0,,1.0,,2.0,13.0,,8.0,9.0,,,8.0,,,12.0,2.0,,,,1.0,,,,2.0,,2.0,,5.0,,3.0,,,1.0,,,,,,,,,2.0,,,4.0,,,,,,,,4.0,,,,,,,1.0,2.0,,4.0,,,,,,3.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,30.0,,,,,,,,,,,,12.0,,,,,,,,1.0,,,,,,,,,,,,,
LBN,68.0,,13.0,4.0,,4.0,11.0,43.0,63.0,,17.0,55.0,116.0,1.0,6.0,22.0,,54.0,2.0,22.0,25.0,3.0,,1.0,21.0,6.0,7.0,,4.0,,10.0,,1.0,3.0,8.0,,10.0,,10.0,2.0,8.0,5.0,6.0,,2.0,,2.0,,,1.0,,,,,,1.0,,8.0,,,1.0,,2.0,2.0,,4.0,,,,32.0,,,,2.0,,,6.0,1.0,,,,,,,5.0,6.0,,,,,,,,2.0,,,,,,,,1.0,8.0,,1.0,,,2.0,,,,2.0,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,9.0,,,1.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
YEM,6.0,,9.0,,,1.0,1.0,,1.0,1.0,20.0,15.0,9.0,2.0,5.0,4.0,,13.0,,2.0,,,,,,,3.0,,,,3.0,,,,,,1.0,,,1.0,,,3.0,,,4.0,7.0,,,,,,,2.0,,,,,,5.0,4.0,,,,,,,,5.0,,,,2.0,,,,,,,7.0,,,,4.0,3.0,,,,2.0,,,,,,,,13.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
GRC,6.0,,1.0,34.0,,,5.0,13.0,51.0,,10.0,56.0,11.0,1.0,2.0,4.0,1.0,50.0,,22.0,4.0,4.0,,,5.0,,10.0,2.0,5.0,,,,,3.0,,,,,4.0,3.0,,,3.0,,9.0,9.0,1.0,,3.0,,,,,1.0,,1.0,,3.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,3.0,,,,2.0,3.0,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
IRL,15.0,,32.0,24.0,,10.0,8.0,61.0,69.0,,18.0,99.0,59.0,2.0,12.0,10.0,6.0,93.0,2.0,75.0,19.0,1.0,10.0,4.0,8.0,8.0,11.0,2.0,12.0,1.0,11.0,,7.0,18.0,1.0,,6.0,,4.0,17.0,,11.0,14.0,,13.0,3.0,3.0,,10.0,,7.0,,,2.0,,,,3.0,6.0,1.0,1.0,,,,,5.0,1.0,1.0,,3.0,2.0,3.0,2.0,,,,,,,2.0,,,,,2.0,6.0,,,,,,,4.0,,2.0,,4.0,2.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
KOR,,,3.0,48.0,,2.0,9.0,20.0,24.0,,5.0,60.0,15.0,22.0,12.0,1.0,1.0,57.0,,62.0,18.0,,2.0,,1.0,6.0,3.0,1.0,10.0,,,,32.0,15.0,2.0,3.0,3.0,,2.0,9.0,,2.0,1.0,,2.0,2.0,,,7.0,2.0,,,,2.0,,,,7.0,,,,1.0,,3.0,,,1.0,,,,10.0,2.0,,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,10.0,,,1.0,,,3.0,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
JPN,,,30.0,88.0,4.0,5.0,14.0,40.0,76.0,,22.0,139.0,50.0,13.0,17.0,7.0,5.0,130.0,8.0,137.0,31.0,2.0,5.0,1.0,5.0,7.0,3.0,1.0,20.0,,2.0,,61.0,9.0,4.0,,2.0,5.0,7.0,8.0,,15.0,4.0,11.0,1.0,1.0,4.0,1.0,15.0,,,2.0,,2.0,,,1.0,5.0,10.0,,9.0,,,,,,1.0,1.0,,,9.0,,5.0,,,,2.0,,,,,,1.0,,3.0,,6.0,,,3.0,2.0,,1.0,2.0,,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
MOZ,,,2.0,2.0,,2.0,,4.0,4.0,,5.0,8.0,4.0,,,2.0,,6.0,,20.0,2.0,,,,,,2.0,,2.0,,1.0,,4.0,1.0,,,,,1.0,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,7.0,,50.0,28.0,,15.0,19.0,56.0,46.0,,21.0,70.0,67.0,65.0,12.0,10.0,,70.0,,37.0,16.0,4.0,,9.0,46.0,3.0,24.0,,25.0,4.0,11.0,2.0,1.0,9.0,3.0,2.0,4.0,,9.0,15.0,3.0,12.0,16.0,,15.0,11.0,4.0,1.0,1.0,1.0,,,,2.0,,1.0,4.0,2.0,9.0,3.0,,,,7.0,,,1.0,4.0,,,,,1.0,,,1.0,5.0,,,,,,,4.0,,,3.0,,,,,,2.0,,,,5.0,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,2.0,,1.0,,1.0,3.0,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
IRQ,36.0,3.0,9.0,3.0,,15.0,4.0,38.0,40.0,1.0,89.0,71.0,28.0,12.0,6.0,24.0,10.0,61.0,5.0,34.0,13.0,9.0,,12.0,1.0,12.0,20.0,4.0,10.0,,8.0,1.0,9.0,11.0,6.0,3.0,3.0,,5.0,10.0,4.0,,10.0,,,1.0,1.0,,4.0,,,,,9.0,,,1.0,3.0,3.0,1.0,,,,7.0,4.0,21.0,,,,4.0,5.0,,,,,,1.0,13.0,,,,,,4.0,2.0,1.0,27.0,,4.0,,,,,,,,6.0,,,,,2.0,2.0,,1.0,,,32.0,,,22.0,,,,,,4.0,,,,5.0,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,5.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
SGP,1.0,,6.0,62.0,,,3.0,21.0,33.0,,1.0,35.0,16.0,43.0,5.0,,2.0,35.0,,39.0,16.0,1.0,3.0,1.0,3.0,,3.0,,,,2.0,,1.0,6.0,,2.0,2.0,,2.0,9.0,,5.0,1.0,,,,,,6.0,,2.0,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,12.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,2.0,,10.0,150.0,3.0,6.0,3.0,51.0,128.0,,5.0,275.0,77.0,61.0,6.0,14.0,2.0,209.0,,297.0,127.0,7.0,3.0,2.0,,,2.0,2.0,14.0,,2.0,1.0,37.0,17.0,27.0,,21.0,,10.0,23.0,,2.0,9.0,,1.0,4.0,2.0,,22.0,3.0,,,2.0,,,,,,,,,2.0,,2.0,,,3.0,6.0,,2.0,,,1.0,,,,3.0,,,,,5.0,1.0,,2.0,,,,,,,,1.0,4.0,2.0,,15.0,,,,,,3.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
TWN,6.0,,,56.0,3.0,3.0,5.0,5.0,14.0,,,29.0,19.0,1.0,,1.0,,25.0,6.0,28.0,10.0,2.0,3.0,9.0,,,1.0,,1.0,,,,2.0,1.0,2.0,,,,1.0,2.0,,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,,,3.0,,,,1.0,3.0,11.0,,19.0,2.0,5.0,,7.0,4.0,,2.0,,2.0,,,,,2.0,,,4.0,2.0,,,,3.0,5.0,,,,,3.0,6.0,,1.0,4.0,,3.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,5.0,,8.0,15.0,24.0,1.0,5.0,11.0,11.0,2.0,9.0,10.0,22.0,1.0,8.0,4.0,,9.0,2.0,2.0,,,,1.0,3.0,,18.0,,8.0,1.0,4.0,46.0,2.0,2.0,,,,,,1.0,,6.0,,,3.0,,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,13.0,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,,,,4.0,,,,2.0,3.0,,4.0,5.0,,1.0,,,,6.0,,14.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,,,1.0,,,,,,3.0,,,4.0,3.0,,,1.0,1.0,5.0,,2.0,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,,,1.0,,,,,,2.0,,,1.0,,,,,,1.0,,10.0,,,,,,,,,1.0,,,,,,,,3.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,1.0,,4.0,8.0,,1.0,11.0,14.0,34.0,,33.0,28.0,26.0,3.0,,19.0,,31.0,,48.0,12.0,2.0,1.0,,5.0,5.0,3.0,,4.0,,3.0,,13.0,4.0,,,1.0,,6.0,6.0,,8.0,19.0,,,,,,,,,,,11.0,,,,3.0,,,,1.0,,4.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,4.0,,,,,,,,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,,,11.0,,,,,2.0,,,,2.0,4.0,,,2.0,,2.0,,1.0,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,12.0,,13.0,13.0,,,7.0,21.0,41.0,,53.0,54.0,42.0,15.0,2.0,20.0,4.0,60.0,4.0,36.0,39.0,8.0,1.0,5.0,14.0,37.0,,5.0,11.0,,19.0,4.0,5.0,11.0,1.0,1.0,17.0,,8.0,13.0,,26.0,4.0,,1.0,,,,8.0,2.0,,,,,,,,8.0,3.0,8.0,,2.0,,,2.0,2.0,,1.0,,1.0,2.0,,,2.0,,,38.0,1.0,,,,,,11.0,18.0,,12.0,,4.0,,,,,,2.0,,4.0,7.0,,,,,1.0,,6.0,,,5.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,,,1.0,7.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,3.0,,,,,,4.0,,,1.0,,,14.0,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,,1.0,,,
QAT,,,1.0,1.0,,2.0,,3.0,10.0,,,25.0,9.0,1.0,6.0,,,24.0,1.0,22.0,6.0,,,,,,,,,,,,,,,,,,,3.0,,7.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,2.0,,3.0,9.0,,1.0,1.0,19.0,23.0,,8.0,5.0,7.0,5.0,,2.0,,5.0,3.0,18.0,6.0,,,,,,,,,,,,,4.0,,,,,1.0,3.0,,,2.0,,2.0,,,,,,,,,,,,,5.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,,,5.0,2.0,,3.0,4.0,5.0,12.0,,2.0,10.0,11.0,1.0,1.0,,,11.0,,1.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,3.0,1.0,,1.0,2.0,,,,,1.0,4.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
