POL,14.0,,7.0,,30.0,31.0,31.0,,42.0,2.0,3.0,17.0,5.0,,,28.0,,9.0,12.0,17.0,13.0,5.0,,1.0,5.0,,6.0,1.0,,8.0,,12.0,,7.0,1.0,3.0,2.0,1.0,1.0,34.0,,34.0,11.0,,1.0,,,8.0,5.0,,,,2.0,,,1.0,3.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,4.0,,,,,2.0,,,,,,3.0,,,,,,,1.0,,,,5.0,,,,4.0,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
PSE,2.0,2.0,11.0,3.0,39.0,50.0,52.0,,51.0,12.0,2.0,108.0,21.0,1.0,,29.0,,31.0,22.0,12.0,17.0,6.0,,,10.0,7.0,6.0,7.0,3.0,7.0,4.0,2.0,,,31.0,,4.0,2.0,,43.0,5.0,61.0,12.0,2.0,19.0,6.0,,13.0,30.0,1.0,,3.0,2.0,,,23.0,,,3.0,,,,4.0,,,,,5.0,11.0,8.0,1.0,,,,,,,,,,,,,1.0,2.0,,5.0,3.0,3.0,,,6.0,5.0,2.0,,5.0,,2.0,,,2.0,,2.0,6.0,2.0,5.0,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,6.0,21.0,3.0,76.0,43.0,153.0,,155.0,11.0,42.0,208.0,21.0,,,8.0,3.0,14.0,11.0,12.0,31.0,10.0,1.0,,19.0,1.0,49.0,9.0,,,,5.0,,,21.0,3.0,7.0,7.0,6.0,3.0,,31.0,49.0,18.0,16.0,,3.0,14.0,52.0,,2.0,35.0,2.0,,,31.0,,,,,2.0,,,,,,,,25.0,94.0,,,,,2.0,,2.0,,,2.0,,,,,,,7.0,,8.0,,,2.0,4.0,,,,,11.0,1.0,2.0,3.0,2.0,,1.0,,,,1.0,,,,,,,8.0,,,3.0,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
THA,,,1.0,,32.0,16.0,32.0,,36.0,4.0,1.0,11.0,4.0,1.0,,35.0,,2.0,17.0,7.0,,4.0,,,2.0,1.0,,3.0,,1.0,,9.0,,,30.0,11.0,3.0,2.0,,21.0,,7.0,,,1.0,,,3.0,8.0,,,1.0,,,,,,,,18.0,8.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,8.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
TUR,,1.0,11.0,2.0,53.0,31.0,110.0,,123.0,25.0,8.0,71.0,11.0,,,34.0,,4.0,13.0,19.0,5.0,8.0,1.0,,15.0,,10.0,9.0,,11.0,,20.0,,,5.0,7.0,9.0,,,32.0,1.0,12.0,15.0,6.0,2.0,,3.0,25.0,15.0,,,27.0,,,,,,,,1.0,4.0,,8.0,,,,,2.0,2.0,10.0,2.0,,,,,,,,,,,,,,1.0,1.0,9.0,,3.0,,,,5.0,,,4.0,1.0,3.0,,6.0,,2.0,,,,2.0,,,,3.0,,4.0,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,2.0,,,,3.0,,,,,,,,2.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
UKR,,,5.0,,21.0,14.0,14.0,,13.0,10.0,2.0,36.0,26.0,5.0,,14.0,,5.0,20.0,,4.0,,,6.0,1.0,,1.0,3.0,,4.0,1.0,11.0,,,7.0,5.0,,,,9.0,,13.0,,,,,,2.0,,,,8.0,,,,4.0,,,,3.0,3.0,3.0,,,,,,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
YEM,,,7.0,2.0,22.0,6.0,15.0,,15.0,2.0,,58.0,8.0,2.0,,2.0,,1.0,1.0,4.0,8.0,1.0,,,2.0,,13.0,,,,,,,,1.0,3.0,,,,6.0,,2.0,6.0,,,,,2.0,4.0,,,3.0,,,,8.0,,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,,,,,13.0,,6.0,,3.0,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,5.0,,9.0,2.0,27.0,5.0,25.0,,28.0,13.0,1.0,8.0,1.0,1.0,,12.0,,1.0,24.0,5.0,12.0,5.0,,,,1.0,,2.0,,4.0,,,,,19.0,,1.0,,2.0,8.0,,42.0,,1.0,4.0,,,6.0,6.0,,,5.0,,,,,,,,8.0,,,2.0,,,,,,4.0,,,,,,4.0,,,,,,,,,3.0,,,1.0,,4.0,,,2.0,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,2.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,6.0,,4.0,,22.0,11.0,12.0,,12.0,8.0,6.0,8.0,3.0,,,40.0,,2.0,10.0,,22.0,13.0,2.0,,,8.0,4.0,1.0,,,,1.0,,,8.0,,4.0,,,7.0,,6.0,,,7.0,,,,,,,5.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMR,,,,3.0,14.0,3.0,11.0,,14.0,,1.0,2.0,,,,,,,6.0,,1.0,,,,3.0,1.0,,,,2.0,,2.0,,,7.0,,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,2.0,8.0,,,,2.0,,,,,,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,3.0,,,,14.0,7.0,26.0,,33.0,3.0,3.0,,2.0,,,15.0,,1.0,14.0,25.0,1.0,,,,,,1.0,,,,,,,,6.0,,,,,2.0,,8.0,,1.0,1.0,,,,2.0,,,4.0,,,,,,,,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,,,1.0,2.0,28.0,3.0,19.0,,14.0,5.0,8.0,7.0,3.0,,,9.0,2.0,1.0,8.0,13.0,7.0,3.0,,,9.0,,2.0,1.0,,,,,,,1.0,8.0,,3.0,,3.0,,11.0,9.0,,,,,2.0,3.0,,,12.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,19.0,,8.0,6.0,43.0,92.0,119.0,,145.0,,1.0,,,1.0,,65.0,,30.0,13.0,3.0,1.0,5.0,,,9.0,,,,,,,38.0,,,11.0,2.0,9.0,,,85.0,,101.0,,1.0,,,,3.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,,,,,1.0,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,,,2.0,,3.0,2.0,10.0,,8.0,1.0,,1.0,1.0,,,6.0,,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,,,2.0,,2.0,2.0,18.0,,19.0,4.0,,23.0,,,2.0,,,,1.0,5.0,1.0,,,,3.0,,,,,1.0,,,,,1.0,1.0,3.0,,,2.0,,,,,,,,,2.0,,,6.0,7.0,,,,,,,,,,,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,,,4.0,6.0,2.0,15.0,30.0,,30.0,7.0,,1.0,4.0,1.0,,4.0,,1.0,5.0,8.0,1.0,,,,1.0,,,2.0,,,,,,,19.0,6.0,11.0,5.0,,,,18.0,,,1.0,,,2.0,1.0,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,2.0,,1.0,,1.0,,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,,,,,8.0,1.0,7.0,,8.0,1.0,6.0,1.0,,1.0,,,,,2.0,2.0,1.0,4.0,,,,,,2.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,68.0,17.0,89.0,25.0,209.0,86.0,247.0,4.0,332.0,91.0,63.0,275.0,26.0,15.0,,323.0,3.0,45.0,91.0,40.0,44.0,70.0,,1.0,34.0,60.0,6.0,6.0,5.0,20.0,20.0,,,,38.0,22.0,7.0,8.0,15.0,211.0,,461.0,68.0,36.0,20.0,1.0,,84.0,114.0,3.0,5.0,90.0,17.0,,,20.0,,,,11.0,10.0,,26.0,,4.0,,,,26.0,41.0,27.0,3.0,,2.0,54.0,,3.0,,2.0,,,,,3.0,,3.0,26.0,,3.0,,,,18.0,6.0,45.0,,,58.0,,,,,31.0,,8.0,7.0,23.0,1.0,,5.0,,,,17.0,9.0,,,,,,8.0,,14.0,,,,,,,,1.0,,,,,,2.0,,,1.0,,3.0,,1.0,,,,,,2.0,,1.0,6.0,,,,1.0,,,,4.0,,,,24.0,,15.0,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,2.0,
SGP,6.0,,3.0,,17.0,4.0,32.0,,38.0,3.0,,5.0,1.0,,,4.0,,8.0,12.0,1.0,1.0,8.0,,1.0,,,1.0,2.0,,,,4.0,,,,4.0,1.0,,,9.0,,11.0,1.0,,3.0,,,,,,,6.0,,,,,,,,8.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,7.0,1.0,3.0,6.0,32.0,20.0,56.0,,64.0,10.0,22.0,29.0,12.0,1.0,,12.0,2.0,12.0,25.0,25.0,11.0,3.0,,,2.0,,15.0,,,6.0,,3.0,,,46.0,6.0,8.0,4.0,2.0,13.0,18.0,34.0,3.0,1.0,6.0,,,,11.0,,,8.0,,,,,,,,15.0,,,,,,,,3.0,,,,,2.0,,,,,,5.0,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,1.0,,,,,2.0,,,,,,1.0,,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,,,2.0,,11.0,2.0,11.0,,11.0,2.0,12.0,6.0,2.0,1.0,,,,,16.0,,1.0,1.0,,,,,,,,,,,,,9.0,,1.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,17.0,2.0,9.0,11.0,68.0,56.0,58.0,,63.0,5.0,30.0,28.0,6.0,5.0,,21.0,,14.0,40.0,5.0,15.0,6.0,,,9.0,2.0,,10.0,,3.0,,15.0,,,33.0,9.0,3.0,7.0,4.0,11.0,1.0,20.0,2.0,3.0,10.0,,,4.0,4.0,,1.0,25.0,1.0,,,,1.0,,,10.0,11.0,,2.0,,,4.0,,,,,,,1.0,,,,,,,,,1.0,,8.0,1.0,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,2.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
CUB,,2.0,1.0,3.0,13.0,,30.0,,27.0,,,8.0,,,,,,,9.0,4.0,1.0,,3.0,,,,1.0,1.0,,,,1.0,,,1.0,2.0,4.0,1.0,,2.0,,16.0,2.0,,1.0,,,,4.0,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,108.0,,39.0,4.0,99.0,63.0,174.0,,202.0,44.0,37.0,119.0,18.0,21.0,1.0,116.0,5.0,43.0,94.0,31.0,34.0,42.0,,6.0,14.0,6.0,9.0,11.0,3.0,23.0,,15.0,,,33.0,16.0,4.0,2.0,10.0,139.0,,173.0,12.0,6.0,13.0,,,26.0,28.0,,,40.0,3.0,,,14.0,,,,5.0,10.0,,3.0,,,,3.0,14.0,,1.0,2.0,,,,15.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,4.0,1.0,4.0,5.0,,11.0,6.0,,1.0,2.0,1.0,13.0,,2.0,,,4.0,,,2.0,6.0,,,2.0,1.0,,,12.0,2.0,,,1.0,,,5.0,5.0,,,,,,,,,3.0,,,,,,2.0,,1.0,,,,,9.0,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
DOM,,,,,1.0,6.0,6.0,,7.0,,2.0,,3.0,,,,,,3.0,,1.0,,,,,,1.0,,,,,2.0,,,1.0,,,,,6.0,,,,,2.0,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,,,,,2.0,2.0,6.0,,5.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,,,1.0,,14.0,9.0,29.0,,29.0,,9.0,8.0,6.0,,,15.0,,,21.0,2.0,7.0,,,,9.0,,,,,,,,,,11.0,3.0,2.0,3.0,,15.0,,3.0,2.0,,9.0,,,1.0,1.0,,,2.0,4.0,,,,3.0,,,4.0,,3.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,,,1.0,,3.0,,9.0,,9.0,1.0,1.0,2.0,3.0,,,1.0,,,4.0,1.0,,,,,3.0,,,,,,,,,,10.0,1.0,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,10.0,,1.0,,8.0,16.0,35.0,,33.0,7.0,,9.0,1.0,,,4.0,,,11.0,,,,2.0,,,4.0,3.0,,,,,,,,12.0,2.0,4.0,,,8.0,,,,,,,,2.0,,,,10.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,22.0,4.0,40.0,31.0,272.0,141.0,210.0,,227.0,29.0,37.0,82.0,14.0,8.0,3.0,42.0,5.0,16.0,121.0,44.0,43.0,6.0,2.0,5.0,27.0,13.0,1.0,4.0,8.0,2.0,1.0,11.0,4.0,,116.0,42.0,20.0,8.0,10.0,47.0,4.0,141.0,31.0,4.0,15.0,,,41.0,61.0,,,34.0,4.0,,,1.0,6.0,,5.0,28.0,15.0,1.0,2.0,,,3.0,,2.0,11.0,10.0,3.0,,,,,,,,1.0,,,3.0,,3.0,7.0,4.0,15.0,,20.0,,11.0,3.0,17.0,,1.0,1.0,3.0,4.0,,,2.0,,10.0,,6.0,2.0,2.0,1.0,,1.0,3.0,,,,7.0,,2.0,1.0,,,,,12.0,,,,4.0,,,,,2.0,,5.0,,,,,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
MDV,,,4.0,,17.0,2.0,9.0,,10.0,3.0,11.0,16.0,13.0,5.0,,2.0,1.0,1.0,3.0,3.0,5.0,,,,,2.0,3.0,5.0,1.0,1.0,,,,,6.0,2.0,,,3.0,1.0,,6.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,,,2.0,,14.0,10.0,8.0,,10.0,1.0,3.0,,,,,2.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,4.0,3.0,1.0,,,6.0,,4.0,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,3.0,,4.0,,29.0,14.0,37.0,,38.0,2.0,3.0,3.0,4.0,1.0,,14.0,,2.0,14.0,3.0,9.0,,,,,,4.0,2.0,,,,2.0,,,5.0,5.0,1.0,,3.0,30.0,,22.0,3.0,,,,,2.0,5.0,,,2.0,1.0,,,,,,4.0,2.0,6.0,3.0,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,1.0,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,,,8.0,,5.0,2.0,8.0,,8.0,1.0,,10.0,2.0,,,,,,1.0,2.0,,3.0,,,1.0,2.0,,,,,,,,,3.0,2.0,,,,5.0,,8.0,2.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WST,,,3.0,,2.0,2.0,,,,,,2.0,,,,10.0,,1.0,,,,,,,1.0,,,,,,,3.0,,,,,,,,5.0,,6.0,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,,10.0,19.0,1.0,26.0,10.0,58.0,,69.0,37.0,30.0,171.0,8.0,,,56.0,,16.0,5.0,12.0,6.0,4.0,7.0,,6.0,,,8.0,,,,,,,25.0,,6.0,,,6.0,,22.0,19.0,5.0,1.0,,,15.0,29.0,,,5.0,,,,2.0,,,2.0,2.0,1.0,,3.0,,,,,8.0,7.0,19.0,4.0,,,,,,,1.0,,,,,,,,1.0,3.0,,4.0,,1.0,,,,,6.0,,6.0,,,,,1.0,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,
HUN,,,2.0,,1.0,5.0,6.0,,7.0,2.0,1.0,2.0,,3.0,,,3.0,,2.0,,,,,,,,,,,,,3.0,,,,2.0,1.0,2.0,1.0,3.0,,8.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,8.0,,,,7.0,11.0,4.0,,6.0,,13.0,11.0,,,,,,2.0,1.0,,5.0,1.0,,,6.0,,,,,,,,,,11.0,13.0,1.0,,,8.0,,10.0,1.0,,2.0,,,6.0,7.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,,1.0,8.0,,58.0,22.0,36.0,,45.0,6.0,7.0,40.0,7.0,1.0,,12.0,,24.0,6.0,8.0,16.0,1.0,,,5.0,2.0,4.0,1.0,,2.0,,3.0,,,6.0,4.0,4.0,,2.0,24.0,,36.0,4.0,,2.0,1.0,,13.0,17.0,,,2.0,,,,,,,1.0,3.0,1.0,,,,,,,1.0,3.0,7.0,,2.0,,,1.0,,,,,2.0,,,,,2.0,,9.0,2.0,1.0,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,,,,,13.0,,,,,2.0,,,,6.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,,,2.0,,9.0,,10.0,,9.0,,3.0,3.0,3.0,1.0,,2.0,,2.0,8.0,6.0,2.0,1.0,,,,3.0,2.0,1.0,,,,2.0,,,2.0,,,2.0,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,,,1.0,,12.0,6.0,14.0,,16.0,,,5.0,12.0,,,4.0,,2.0,12.0,5.0,4.0,3.0,,,5.0,,,,,,,,,,7.0,,,,1.0,2.0,,7.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,2.0,,1.0,6.0,45.0,26.0,63.0,,69.0,10.0,12.0,4.0,,14.0,7.0,36.0,,,31.0,11.0,10.0,,,,10.0,2.0,3.0,,,1.0,,4.0,,,15.0,14.0,5.0,4.0,,59.0,,14.0,10.0,,1.0,,,15.0,12.0,,,9.0,,4.0,1.0,,,3.0,,34.0,1.0,1.0,6.0,,,,,6.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,3.0,,9.0,3.0,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,11.0,1.0,3.0,,7.0,9.0,13.0,,13.0,2.0,3.0,,,,,11.0,,,1.0,2.0,2.0,,,,,,3.0,1.0,,4.0,,2.0,,,2.0,3.0,6.0,,,10.0,,23.0,4.0,,,,,,,,1.0,65.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,,,3.0,2.0,6.0,5.0,17.0,,18.0,3.0,3.0,12.0,3.0,,,6.0,,3.0,7.0,2.0,9.0,,,,,,,,,,,2.0,,,5.0,2.0,,,2.0,7.0,,5.0,,,,,,3.0,4.0,,,2.0,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
