ISR,162.0,71.0,206.0,190.0,135.0,,27.0,19.0,62.0,41.0,31.0,53.0,183.0,25.0,93.0,33.0,22.0,10.0,8.0,45.0,,,3.0,1.0,9.0,79.0,5.0,20.0,,77.0,25.0,36.0,3.0,109.0,27.0,33.0,,22.0,28.0,2.0,,4.0,18.0,,4.0,,18.0,44.0,,8.0,28.0,2.0,,75.0,,1.0,2.0,18.0,40.0,,15.0,,13.0,,24.0,28.0,,20.0,1.0,12.0,3.0,,,7.0,47.0,,2.0,1.0,4.0,6.0,11.0,,,,3.0,6.0,,3.0,3.0,,,,3.0,,12.0,1.0,,,5.0,,14.0,,,,5.0,1.0,,,6.0,,8.0,,,,51.0,,,1.0,,9.0,4.0,8.0,3.0,,,,,,,,4.0,,,,3.0,,,2.0,,,,11.0,1.0,5.0,,,,,,,3.0,,7.0,,1.0,,6.0,2.0,,,,,,,4.0,,3.0,,5.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
PSE,25.0,16.0,42.0,39.0,37.0,4.0,16.0,3.0,22.0,6.0,9.0,10.0,30.0,6.0,26.0,8.0,2.0,7.0,,,,,,,1.0,21.0,,4.0,,12.0,3.0,11.0,3.0,18.0,15.0,10.0,,18.0,11.0,2.0,,1.0,8.0,,,,5.0,16.0,,4.0,8.0,,,,,,2.0,1.0,8.0,,2.0,3.0,,,1.0,8.0,,,1.0,9.0,1.0,,,3.0,13.0,,,1.0,,2.0,,,,,1.0,1.0,,2.0,1.0,,,,1.0,,6.0,2.0,,,3.0,,2.0,3.0,,,3.0,2.0,,,,,,,,,5.0,,,,,3.0,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,3.0,2.0,,,,,,2.0,,,,2.0,,3.0,,,,,,,,,,3.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,
LBN,3.0,4.0,15.0,15.0,10.0,,1.0,3.0,3.0,7.0,1.0,,15.0,,11.0,,2.0,2.0,,3.0,,,,,2.0,4.0,,11.0,,13.0,,2.0,,1.0,,6.0,,,5.0,,,,7.0,,,,,,,,,,,,,,1.0,5.0,,,,,,,1.0,,,,,,,,,3.0,5.0,,,,9.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,6.0,4.0,,,5.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,7.0,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
FJI,2.0,1.0,8.0,8.0,9.0,,,,2.0,1.0,,,9.0,,2.0,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFR,71.0,110.0,216.0,199.0,76.0,,12.0,13.0,62.0,18.0,18.0,1.0,103.0,17.0,80.0,20.0,24.0,17.0,,2.0,,4.0,,,,29.0,,13.0,1.0,23.0,19.0,14.0,2.0,14.0,,5.0,3.0,36.0,13.0,4.0,,,3.0,,,,11.0,40.0,,8.0,6.0,1.0,,1.0,,4.0,,20.0,7.0,1.0,,1.0,2.0,,21.0,9.0,,1.0,3.0,,2.0,,,2.0,2.0,,1.0,,2.0,,,,,1.0,,1.0,,9.0,11.0,,,,9.0,,13.0,,,,,,2.0,1.0,,,1.0,5.0,,,,,4.0,1.0,1.0,,,,,1.0,,4.0,,,,,,,,,,,,,,,4.0,,,,,,1.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,31.0,23.0,33.0,27.0,14.0,,,25.0,20.0,2.0,4.0,,38.0,7.0,16.0,5.0,3.0,1.0,2.0,,,3.0,,,,6.0,,7.0,2.0,8.0,3.0,5.0,2.0,3.0,,1.0,,2.0,2.0,,,,,,,,,8.0,,5.0,,1.0,,2.0,,4.0,,10.0,1.0,2.0,,,,,,2.0,,,,,2.0,,,1.0,3.0,,,,,,,,,1.0,,,,8.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,3.0,,,1.0,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,9.0,3.0,27.0,17.0,47.0,,2.0,6.0,3.0,3.0,1.0,,14.0,6.0,12.0,2.0,5.0,3.0,,,,,3.0,,,,,,,12.0,,3.0,,19.0,,6.0,,,,4.0,,,3.0,,,,3.0,9.0,8.0,1.0,5.0,,,,,1.0,,,7.0,,,,,,3.0,,,1.0,1.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,77.0,114.0,82.0,66.0,29.0,,18.0,15.0,139.0,20.0,4.0,16.0,61.0,36.0,53.0,58.0,28.0,3.0,,5.0,,,,,8.0,20.0,5.0,,1.0,239.0,6.0,24.0,,23.0,18.0,30.0,,6.0,5.0,,,,9.0,,2.0,,9.0,44.0,,,,,,,,2.0,28.0,15.0,104.0,,,38.0,,,2.0,,5.0,7.0,23.0,,4.0,,,12.0,22.0,,,36.0,,1.0,2.0,,,3.0,,,,12.0,6.0,,,,,,1.0,,,21.0,,,9.0,,,,,,,,,,2.0,,,,13.0,,,,,,11.0,,,4.0,,,,2.0,,,4.0,,,,,,,,,,,,4.0,,,,,,,,16.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,5.0,,,4.0,,,,,,,,,,,,,,,,
AUS,78.0,93.0,212.0,212.0,84.0,,27.0,31.0,48.0,43.0,53.0,4.0,156.0,36.0,94.0,23.0,23.0,24.0,1.0,7.0,,,8.0,,11.0,59.0,4.0,9.0,3.0,37.0,15.0,39.0,2.0,27.0,8.0,12.0,5.0,6.0,18.0,,3.0,,2.0,1.0,2.0,1.0,31.0,28.0,1.0,4.0,2.0,1.0,2.0,,1.0,6.0,6.0,24.0,10.0,,,1.0,1.0,,6.0,6.0,,22.0,10.0,7.0,7.0,,,1.0,7.0,,1.0,,2.0,1.0,2.0,,,,,,,3.0,2.0,,,,3.0,2.0,7.0,2.0,,,,,,1.0,,,1.0,,,,1.0,,,2.0,,,,,,2.0,,,,2.0,,2.0,,,1.0,,,,,,,3.0,,,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGD,31.0,28.0,80.0,77.0,17.0,,5.0,3.0,27.0,21.0,4.0,1.0,42.0,13.0,13.0,5.0,3.0,1.0,,1.0,,,3.0,,2.0,46.0,,7.0,,82.0,2.0,2.0,,17.0,,15.0,,8.0,3.0,2.0,3.0,,,6.0,,,6.0,9.0,,3.0,,,2.0,1.0,,,,5.0,2.0,,1.0,2.0,,,7.0,6.0,,5.0,,,,,,4.0,14.0,,,,,2.0,,,,1.0,,,,2.0,3.0,,,,,,3.0,,,5.0,,,,7.0,,,1.0,,,,3.0,2.0,,4.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,8.0,15.0,22.0,21.0,26.0,,8.0,13.0,16.0,7.0,8.0,,33.0,13.0,21.0,8.0,7.0,,1.0,5.0,,2.0,,,,23.0,,1.0,1.0,22.0,6.0,2.0,,5.0,2.0,3.0,1.0,6.0,,,,,1.0,,,,3.0,11.0,,,,,,,,2.0,,5.0,5.0,,1.0,,,,6.0,,,4.0,1.0,4.0,,,,,1.0,,,,,,,,,,,1.0,,3.0,,,,,,,2.0,,,,,,,,,,,2.0,,,,,5.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,82.0,62.0,258.0,263.0,116.0,,26.0,19.0,169.0,24.0,151.0,9.0,163.0,28.0,119.0,45.0,40.0,47.0,,22.0,,,9.0,,16.0,145.0,1.0,12.0,,64.0,18.0,24.0,,50.0,2.0,30.0,2.0,54.0,38.0,3.0,2.0,,5.0,6.0,12.0,,19.0,41.0,5.0,2.0,1.0,,,3.0,,6.0,6.0,40.0,25.0,,3.0,2.0,2.0,,24.0,6.0,,14.0,13.0,1.0,4.0,,,13.0,4.0,,4.0,2.0,,3.0,,,,,,,,4.0,3.0,,1.0,,,,20.0,1.0,,,,,5.0,2.0,,,1.0,,,,,3.0,,2.0,,1.0,,,,2.0,,7.0,,,,2.0,,,,,1.0,6.0,5.0,1.0,,1.0,,3.0,3.0,,,5.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,225.0,226.0,237.0,210.0,142.0,,46.0,32.0,84.0,53.0,22.0,3.0,166.0,40.0,123.0,71.0,23.0,18.0,7.0,15.0,,,7.0,,,40.0,,18.0,4.0,241.0,10.0,40.0,1.0,42.0,4.0,8.0,12.0,118.0,19.0,1.0,3.0,,36.0,6.0,3.0,,13.0,71.0,2.0,25.0,10.0,1.0,,,1.0,9.0,10.0,7.0,51.0,,7.0,9.0,1.0,,100.0,63.0,,28.0,2.0,5.0,,,,2.0,9.0,,6.0,5.0,1.0,5.0,,,,11.0,8.0,3.0,,12.0,,5.0,,,,1.0,17.0,5.0,1.0,,,,7.0,3.0,,,,3.0,,1.0,,1.0,10.0,3.0,43.0,,4.0,,,2.0,,,,,,,,,,,,,,,,9.0,,,,10.0,,1.0,,1.0,3.0,,,,,4.0,,,,,,,5.0,,,3.0,,,,,,,,4.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,130.0,113.0,96.0,87.0,42.0,,3.0,19.0,37.0,26.0,9.0,6.0,100.0,11.0,31.0,61.0,8.0,7.0,,9.0,,,1.0,,,5.0,1.0,1.0,4.0,253.0,7.0,26.0,,4.0,,12.0,,96.0,15.0,,,,5.0,1.0,,1.0,12.0,20.0,,,14.0,,,,,,5.0,17.0,34.0,,,5.0,2.0,,17.0,,,15.0,5.0,3.0,,,5.0,3.0,2.0,,,,,,,,,1.0,,,5.0,5.0,,,,,,,4.0,,,,,,2.0,6.0,,,,,,,,,2.0,,16.0,,,,,,,1.0,,,,1.0,,,,,,,,,,3.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,2.0,2.0,8.0,8.0,,,8.0,,4.0,3.0,,,3.0,,2.0,,1.0,3.0,,5.0,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,8.0,,,,,,,,,3.0,,,5.0,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,35.0,6.0,42.0,39.0,15.0,,6.0,,18.0,1.0,2.0,4.0,30.0,3.0,8.0,2.0,3.0,3.0,,2.0,,,,,,9.0,,1.0,,13.0,1.0,4.0,,6.0,,2.0,,4.0,,4.0,,,,,,30.0,2.0,12.0,1.0,1.0,,,,,,,,4.0,,,,,,,7.0,3.0,,4.0,5.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,13.0,13.0,43.0,38.0,39.0,,10.0,3.0,4.0,11.0,4.0,2.0,47.0,2.0,26.0,7.0,28.0,13.0,,,,,2.0,,,14.0,,,,19.0,4.0,3.0,,5.0,,3.0,4.0,2.0,10.0,5.0,,,4.0,,1.0,1.0,1.0,4.0,,4.0,,2.0,,2.0,,1.0,,2.0,1.0,,,,,,5.0,,,1.0,,,,,,,4.0,,,,3.0,,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
IND,67.0,91.0,237.0,219.0,99.0,,62.0,23.0,84.0,28.0,34.0,7.0,182.0,43.0,94.0,21.0,28.0,23.0,5.0,14.0,,,16.0,,10.0,116.0,2.0,9.0,2.0,57.0,26.0,35.0,3.0,89.0,14.0,20.0,9.0,13.0,29.0,40.0,,,8.0,2.0,2.0,,8.0,30.0,,22.0,,,,19.0,,22.0,3.0,30.0,13.0,1.0,5.0,,1.0,,9.0,10.0,4.0,14.0,,1.0,,,,13.0,6.0,11.0,1.0,,9.0,1.0,,,,1.0,,2.0,,13.0,1.0,2.0,,2.0,3.0,2.0,30.0,4.0,,,,3.0,4.0,2.0,,,1.0,,,,,1.0,2.0,,2.0,,,,,1.0,,6.0,,,,,3.0,,,,,,2.0,,1.0,,5.0,1.0,1.0,,,4.0,,,,,1.0,,,2.0,,2.0,,1.0,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
IRL,28.0,32.0,80.0,78.0,27.0,,8.0,35.0,19.0,9.0,11.0,2.0,67.0,52.0,54.0,15.0,21.0,9.0,,16.0,,,,,,31.0,5.0,1.0,1.0,14.0,15.0,25.0,1.0,18.0,,8.0,1.0,3.0,3.0,1.0,,,4.0,,4.0,,9.0,13.0,4.0,3.0,,,,1.0,,9.0,3.0,11.0,8.0,,,3.0,1.0,,10.0,,1.0,8.0,3.0,,1.0,,,,5.0,,1.0,,,,,,3.0,1.0,,1.0,,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,3.0,,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
ITA,49.0,26.0,124.0,107.0,39.0,,12.0,,90.0,20.0,63.0,4.0,101.0,13.0,49.0,7.0,9.0,9.0,1.0,7.0,,,,,11.0,137.0,1.0,,,24.0,6.0,12.0,,53.0,4.0,11.0,,4.0,9.0,10.0,,,4.0,1.0,1.0,31.0,4.0,14.0,,8.0,,,,,,2.0,5.0,10.0,7.0,,,,2.0,,12.0,17.0,,7.0,2.0,,5.0,,,,,,,,1.0,2.0,3.0,,,4.0,,2.0,,,4.0,,,,,2.0,15.0,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,16.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
MEX,35.0,31.0,116.0,102.0,47.0,,4.0,4.0,30.0,13.0,10.0,1.0,73.0,3.0,25.0,28.0,27.0,15.0,,6.0,,,,,2.0,72.0,,13.0,,8.0,2.0,10.0,,33.0,1.0,7.0,3.0,32.0,10.0,,,,2.0,,,,1.0,15.0,,3.0,,,,,,8.0,2.0,25.0,3.0,,2.0,3.0,,,9.0,1.0,,6.0,6.0,1.0,,,1.0,6.0,2.0,,,,,,,,,1.0,,2.0,,,,,2.0,,6.0,,,,13.0,,,,5.0,6.0,,,4.0,2.0,,,,,,7.0,2.0,,,,,4.0,,4.0,,,,24.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
PAK,180.0,53.0,140.0,144.0,86.0,,30.0,19.0,133.0,27.0,38.0,12.0,146.0,29.0,114.0,14.0,23.0,20.0,2.0,32.0,,2.0,,,9.0,62.0,3.0,7.0,3.0,45.0,20.0,13.0,,58.0,9.0,31.0,10.0,27.0,27.0,22.0,1.0,1.0,13.0,15.0,1.0,2.0,11.0,37.0,,7.0,,3.0,,12.0,,2.0,1.0,32.0,28.0,,,1.0,,,17.0,11.0,2.0,27.0,25.0,,6.0,,,17.0,21.0,63.0,,3.0,10.0,,,,,9.0,5.0,2.0,1.0,22.0,4.0,,,,4.0,,18.0,,,,,,2.0,,,,,2.0,,,,1.0,10.0,,1.0,,1.0,,,2.0,,5.0,,1.0,,7.0,,,,,,,2.0,3.0,,4.0,,,,3.0,2.0,1.0,1.0,6.0,12.0,,,1.0,2.0,,,,5.0,,8.0,1.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,
