,873,15,46,130,61,83,1122,1822,20,190,161,1124,42,43,111,51,141,40,173,180,36,90,100,163,110,26,70,71,10,17,31,84,112,194,57,22,164,14,16,120,13,193,874,81,50,30,114,60,41,841,128,144,12,80,181,192,62,172,56,11,37,52,171,73,75,214,33,35,332,1723,231,160,842,831,871,1711,195,1831,834,131,1123,115,25,182,18,23,72,241,64,1043,129,145,154,1121,138,143,833,1821,55,124,311,151,125,1712,234,174,186,166,356,45,1241,139,353,140,19,170,191,53,85,121,93,28,331,44,27,106,1014,213,1243,113,183,1621,1312,134,1384,91,150,32,211,233,203,1721,256,142,1053,162,1724,153,133,1044,1722,1823,253,21,333,152,185,101,122,39,1246,232,127,1383,202,1031,54,175,86,105,243,1041,82,63,1056,862,1832,1233,1411,34,87,196,74,1054,312,1623,242,334,344,116,201,251,92,102,1311,872,24,1313
IND,,4.0,71.0,7.0,15.0,,,8.0,77.0,100.0,,13.0,154.0,142.0,45.0,115.0,34.0,98.0,111.0,11.0,68.0,38.0,14.0,3.0,71.0,8.0,17.0,8.0,129.0,19.0,2.0,18.0,56.0,,11.0,1.0,1.0,7.0,9.0,41.0,17.0,14.0,2.0,3.0,8.0,13.0,11.0,27.0,8.0,16.0,2.0,2.0,28.0,13.0,1.0,6.0,3.0,12.0,,,,,,2.0,,,,,,,,5.0,1.0,5.0,,,2.0,,,,1.0,3.0,3.0,8.0,1.0,,2.0,,,,,5.0,9.0,2.0,3.0,1.0,2.0,40.0,5.0,,,2.0,5.0,14.0,,1.0,4.0,,,,,,2.0,1.0,,,,3.0,,,,,,,,,5.0,,,,2.0,,,,,,5.0,,,,,2.0,,,2.0,,,5.0,3.0,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,
ITA,,4.0,24.0,4.0,11.0,,,,64.0,20.0,3.0,,107.0,84.0,21.0,58.0,8.0,55.0,20.0,3.0,19.0,4.0,2.0,2.0,13.0,7.0,8.0,3.0,87.0,5.0,4.0,3.0,12.0,,2.0,6.0,,9.0,,9.0,14.0,7.0,6.0,,4.0,3.0,,8.0,,4.0,,,10.0,6.0,3.0,2.0,,8.0,,,,,,19.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,3.0,,,,,2.0,2.0,,,,,2.0,9.0,,,1.0,3.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,,,,,,12.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,,6.0,55.0,2.0,20.0,,,,46.0,26.0,,,117.0,109.0,10.0,42.0,,80.0,18.0,2.0,63.0,11.0,4.0,,11.0,5.0,9.0,7.0,57.0,6.0,,11.0,12.0,,42.0,4.0,1.0,4.0,,11.0,19.0,3.0,1.0,2.0,2.0,11.0,5.0,5.0,,3.0,6.0,,8.0,13.0,11.0,2.0,7.0,11.0,,2.0,,1.0,,4.0,,,2.0,,,,,,,,,,2.0,,,,,,6.0,3.0,,1.0,3.0,,,1.0,,,,,1.0,,2.0,,3.0,,1.0,,,,,,,1.0,,12.0,1.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,,5.0,48.0,3.0,11.0,,,,23.0,16.0,,,122.0,106.0,3.0,29.0,7.0,46.0,29.0,,17.0,5.0,3.0,,27.0,,2.0,,51.0,,,7.0,5.0,17.0,3.0,1.0,4.0,9.0,,5.0,6.0,2.0,,,24.0,10.0,1.0,12.0,17.0,16.0,6.0,,6.0,,6.0,,4.0,9.0,,,,,,12.0,,1.0,3.0,1.0,,,,1.0,,,,,1.0,,,,,,4.0,,8.0,,12.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,,1.0,24.0,7.0,2.0,,,,40.0,47.0,,1.0,81.0,73.0,18.0,27.0,,57.0,30.0,8.0,24.0,19.0,2.0,,3.0,1.0,5.0,20.0,66.0,2.0,,15.0,15.0,7.0,,,,6.0,1.0,5.0,18.0,8.0,,1.0,3.0,3.0,,12.0,17.0,20.0,,,18.0,25.0,3.0,,10.0,17.0,,1.0,,,,2.0,1.0,2.0,,,,,,2.0,,4.0,,,,9.0,,,2.0,,,,4.0,,,,,,,,6.0,,10.0,,,,4.0,,,,,2.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,5.0,3.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,,,2.0,1.0,1.0,,,,3.0,,2.0,,20.0,22.0,2.0,2.0,,,,,8.0,,,,,,,1.0,4.0,1.0,,,2.0,,2.0,,,,1.0,2.0,3.0,,,,,,,1.0,,,,,,2.0,,1.0,,2.0,,,,,,6.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,,,7.0,,,,,,18.0,7.0,,,21.0,16.0,1.0,8.0,,10.0,20.0,22.0,10.0,6.0,1.0,,2.0,1.0,,1.0,38.0,,,4.0,2.0,,,,,3.0,,,6.0,23.0,1.0,,,1.0,,6.0,,3.0,,,5.0,3.0,1.0,,,7.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,9.0,,3.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,,5.0,12.0,5.0,32.0,,,,40.0,21.0,,,84.0,77.0,2.0,37.0,14.0,13.0,64.0,2.0,51.0,5.0,,,2.0,4.0,6.0,6.0,45.0,,,5.0,15.0,,,,,2.0,,10.0,3.0,24.0,8.0,,10.0,7.0,2.0,13.0,,1.0,,,16.0,14.0,,12.0,,17.0,,,,1.0,1.0,3.0,3.0,1.0,3.0,,,,,1.0,,,,,,,,,3.0,,,2.0,,,2.0,,,,,,3.0,,,,,4.0,3.0,,1.0,,,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,1.0,,,,,,,1.0,,,,,9.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
NGA,,13.0,62.0,20.0,9.0,2.0,,2.0,137.0,73.0,,,158.0,159.0,56.0,182.0,12.0,85.0,107.0,9.0,26.0,27.0,43.0,,43.0,6.0,37.0,13.0,240.0,14.0,5.0,13.0,60.0,,14.0,2.0,,25.0,29.0,24.0,33.0,19.0,6.0,4.0,10.0,24.0,11.0,18.0,8.0,31.0,8.0,,44.0,36.0,7.0,2.0,13.0,4.0,2.0,3.0,,,,9.0,,1.0,,,,5.0,,5.0,,4.0,,5.0,,,,,8.0,5.0,1.0,1.0,,5.0,6.0,,,,,,15.0,,1.0,2.0,1.0,2.0,,3.0,,,8.0,4.0,8.0,,1.0,,,1.0,,,3.0,,,,1.0,3.0,,3.0,,,,11.0,6.0,2.0,,,,,,,,,,,,6.0,,2.0,,1.0,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,,1.0,10.0,1.0,2.0,,,,20.0,7.0,,,57.0,52.0,7.0,29.0,2.0,13.0,5.0,,17.0,11.0,2.0,,,,7.0,9.0,34.0,1.0,,2.0,39.0,,11.0,,,3.0,,5.0,7.0,,,,1.0,,1.0,2.0,,2.0,,,,3.0,,,,3.0,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
NMR,,1.0,,,,,,,8.0,1.0,,,17.0,15.0,3.0,10.0,,10.0,,,14.0,1.0,,,,1.0,3.0,3.0,14.0,,,,,,,,,,,1.0,1.0,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,,1.0,10.0,2.0,6.0,,,,20.0,34.0,,,25.0,25.0,2.0,17.0,31.0,29.0,6.0,,28.0,2.0,,1.0,,,,1.0,29.0,5.0,,1.0,6.0,,,,,9.0,,6.0,,1.0,2.0,,12.0,3.0,3.0,2.0,10.0,,,,1.0,5.0,,1.0,,4.0,,,,,,,,,,,,,,2.0,3.0,3.0,,,,,,,,,,,,,,,,3.0,,1.0,4.0,,,,,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,2.0,,,,,,6.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
PRK,,,97.0,13.0,20.0,,,2.0,28.0,6.0,2.0,,32.0,32.0,12.0,47.0,,57.0,3.0,,11.0,3.0,5.0,5.0,44.0,,9.0,2.0,53.0,,,21.0,50.0,60.0,2.0,4.0,9.0,4.0,3.0,11.0,10.0,,,2.0,55.0,2.0,5.0,4.0,4.0,,46.0,,11.0,7.0,22.0,,,10.0,,,,,,3.0,,2.0,,,,,,5.0,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,2.0,,2.0,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,3.0,1.0,,,,,9.0,1.0,,,14.0,14.0,4.0,7.0,,4.0,6.0,,16.0,6.0,2.0,,,,,,8.0,3.0,,1.0,2.0,,6.0,,,10.0,,2.0,,3.0,,,1.0,1.0,,6.0,,,,,,,,,,1.0,,,,,,1.0,,7.0,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RUS,2.0,6.0,167.0,34.0,21.0,1.0,,3.0,143.0,118.0,7.0,,200.0,177.0,43.0,107.0,3.0,307.0,95.0,12.0,164.0,80.0,36.0,7.0,40.0,13.0,16.0,15.0,140.0,17.0,3.0,13.0,74.0,4.0,159.0,1.0,,49.0,7.0,45.0,29.0,12.0,3.0,,33.0,96.0,12.0,21.0,8.0,11.0,4.0,,47.0,40.0,,9.0,2.0,33.0,,6.0,,4.0,,,,12.0,2.0,,,,,22.0,,5.0,9.0,,7.0,,,,3.0,,8.0,1.0,,,6.0,1.0,3.0,,1.0,,4.0,,7.0,2.0,,,,2.0,9.0,,7.0,,,3.0,1.0,,4.0,5.0,,1.0,1.0,2.0,,4.0,1.0,4.0,2.0,,,,,25.0,2.0,,,1.0,,8.0,,,5.0,,2.0,,2.0,3.0,,,,,,,1.0,,1.0,,,,,,4.0,,,,,1.0,2.0,,,,,,,,2.0,2.0,,,,,,1.0,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,
SSD,,,8.0,,,,,,11.0,7.0,,,12.0,10.0,2.0,11.0,,5.0,,,2.0,,,,,,,,6.0,,,,8.0,,12.0,,,,,,3.0,,,,2.0,6.0,,4.0,,,,,3.0,,,4.0,,3.0,,,,,,,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,,34.0,21.0,2.0,1.0,,4.0,39.0,118.0,,,68.0,66.0,14.0,19.0,6.0,60.0,18.0,12.0,9.0,19.0,6.0,2.0,1.0,,5.0,4.0,36.0,2.0,,2.0,15.0,,,,,4.0,,7.0,12.0,7.0,18.0,2.0,2.0,9.0,,7.0,,14.0,2.0,,39.0,20.0,1.0,25.0,2.0,,4.0,,,1.0,,1.0,,,2.0,,,,,10.0,,,11.0,,20.0,,,,4.0,1.0,3.0,,,,5.0,,,,,,,,6.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,,,1.0,,,,,4.0,,,6.0,,,,,,,,,3.0,,,,,,1.0,3.0,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,
TCD,,,2.0,,,,,,4.0,24.0,,,5.0,5.0,,4.0,,4.0,5.0,,3.0,1.0,1.0,,,,,2.0,4.0,,,,,,,,,2.0,,,2.0,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,1.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,,7.0,23.0,2.0,4.0,,,,13.0,5.0,,,57.0,57.0,11.0,23.0,2.0,11.0,27.0,,28.0,8.0,5.0,,8.0,,2.0,5.0,22.0,,,5.0,16.0,,6.0,,,2.0,2.0,20.0,3.0,,,1.0,13.0,11.0,3.0,,,13.0,,,3.0,10.0,15.0,2.0,,14.0,,,,8.0,,14.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,1.0,,,3.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,,,,5.0,3.0,1.0,,,37.0,12.0,,,25.0,22.0,1.0,35.0,5.0,17.0,18.0,3.0,7.0,1.0,5.0,,5.0,3.0,3.0,1.0,27.0,1.0,,1.0,,,,,,5.0,,17.0,4.0,3.0,,,1.0,9.0,2.0,3.0,,1.0,,,6.0,5.0,,,2.0,4.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,,,24.0,1.0,7.0,,,,25.0,11.0,,,91.0,91.0,3.0,47.0,1.0,17.0,19.0,,26.0,3.0,7.0,,7.0,,4.0,5.0,16.0,17.0,,3.0,2.0,,22.0,2.0,,,,7.0,7.0,1.0,2.0,,18.0,28.0,2.0,3.0,,2.0,,4.0,1.0,1.0,,,,9.0,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,3.0,,1.0,,,,,,,,,1.0,,3.0,,,,1.0,,,1.0,1.0,,,,,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,,,,1.0,,,,,15.0,13.0,,,32.0,27.0,7.0,36.0,,14.0,13.0,,12.0,5.0,2.0,6.0,11.0,4.0,7.0,4.0,29.0,2.0,,2.0,5.0,,12.0,,,8.0,,8.0,6.0,4.0,1.0,,2.0,2.0,4.0,15.0,,2.0,,,7.0,3.0,,,,1.0,,,,2.0,4.0,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
AFG,,12.0,83.0,6.0,7.0,,,,27.0,144.0,,1.0,53.0,51.0,15.0,27.0,1.0,39.0,13.0,7.0,18.0,13.0,16.0,1.0,5.0,,2.0,16.0,36.0,,,4.0,13.0,3.0,,,14.0,,2.0,8.0,5.0,43.0,15.0,1.0,13.0,16.0,,,,13.0,,,6.0,5.0,,2.0,1.0,1.0,,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,9.0,,,,6.0,,,14.0,,,8.0,,,,1.0,1.0,4.0,2.0,1.0,,,,1.0,,1.0,,2.0,9.0,,,1.0,,9.0,2.0,,,,,,,,,,,2.0,,,,3.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
AFR,,,29.0,16.0,10.0,1.0,,,59.0,34.0,,,122.0,112.0,18.0,122.0,13.0,62.0,46.0,1.0,27.0,21.0,6.0,1.0,20.0,1.0,7.0,7.0,117.0,9.0,,3.0,15.0,,10.0,,,39.0,5.0,31.0,42.0,23.0,10.0,,4.0,17.0,6.0,34.0,,9.0,3.0,,19.0,7.0,1.0,7.0,,16.0,,4.0,1.0,2.0,2.0,8.0,,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,2.0,,,,,1.0,2.0,,1.0,,3.0,12.0,,2.0,,,,,,,11.0,,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,9.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
TUN,,1.0,6.0,,,,,,4.0,2.0,,,8.0,8.0,7.0,1.0,4.0,,10.0,,1.0,2.0,,,5.0,,,,36.0,,,4.0,5.0,,26.0,,,,,,3.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,11.0,4.0,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ARE,,4.0,2.0,,,,,,22.0,5.0,1.0,1.0,38.0,37.0,4.0,31.0,,12.0,7.0,,13.0,14.0,2.0,3.0,,2.0,5.0,7.0,32.0,2.0,20.0,1.0,4.0,,16.0,,,6.0,,3.0,3.0,,4.0,,,6.0,,3.0,,1.0,,,10.0,7.0,,,,,,,,,,,,,1.0,,,,,4.0,,,,,6.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,,1.0,,,1.0,,2.0,,5.0,12.0,,,28.0,28.0,2.0,5.0,,16.0,12.0,,5.0,,3.0,,,,2.0,1.0,16.0,,,,,,,,2.0,1.0,2.0,,2.0,14.0,,,,4.0,1.0,1.0,,1.0,,,,,,,2.0,5.0,,,2.0,,,2.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,,,10.0,,1.0,,,,1.0,5.0,,,52.0,48.0,,10.0,1.0,17.0,,,8.0,1.0,,,2.0,2.0,,,10.0,8.0,,,3.0,,4.0,,,,,3.0,3.0,1.0,2.0,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,,,,,,,,,
DZA,,,2.0,1.0,,,,,12.0,1.0,,,12.0,10.0,,3.0,8.0,1.0,10.0,,,,6.0,,,1.0,2.0,,9.0,,,1.0,2.0,,,,,,2.0,1.0,,,,,2.0,,,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,5.0,,2.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
BEL,,,5.0,,7.0,,,,40.0,7.0,5.0,,37.0,34.0,2.0,5.0,,40.0,10.0,,23.0,3.0,,,4.0,2.0,3.0,6.0,14.0,3.0,,2.0,5.0,,7.0,,,2.0,,2.0,2.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFA,,,12.0,3.0,,,,,5.0,55.0,,,88.0,110.0,,46.0,,10.0,2.0,,4.0,,,,2.0,,1.0,,4.0,,,6.0,,,,,,,,,,3.0,,,10.0,,,,,41.0,,,,,8.0,,,6.0,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,19.0,,4.0,,,,,,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,,4.0,,,,,,,20.0,2.0,,,33.0,31.0,,7.0,,6.0,3.0,,1.0,2.0,4.0,,1.0,,,4.0,5.0,,,,2.0,,8.0,,,,,,8.0,,,,1.0,5.0,,2.0,,,,,6.0,2.0,,1.0,,,,,,,,,,,2.0,1.0,,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,,,6.0,,,,,,,4.0,1.0,,18.0,18.0,,8.0,2.0,9.0,3.0,,13.0,3.0,5.0,,1.0,,1.0,7.0,7.0,2.0,,,,,10.0,,,,,,1.0,,,,,6.0,8.0,,,2.0,,,1.0,3.0,,,,11.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,,,,,,,,,6.0,,,,2.0,2.0,1.0,,,,1.0,,6.0,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,,,2.0,3.0,7.0,,,,9.0,19.0,,,63.0,56.0,5.0,20.0,6.0,11.0,15.0,,16.0,5.0,3.0,,6.0,,2.0,2.0,20.0,2.0,,,7.0,,2.0,,,,,,5.0,,,,24.0,,1.0,3.0,,,,,2.0,1.0,,4.0,,4.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
CHE,,,18.0,3.0,7.0,,,,33.0,7.0,,,28.0,29.0,4.0,24.0,8.0,13.0,2.0,,22.0,19.0,,,3.0,,1.0,2.0,45.0,,,2.0,7.0,,,,,4.0,,15.0,7.0,4.0,,,2.0,9.0,2.0,16.0,,1.0,,,5.0,9.0,,,,5.0,,1.0,12.0,,,1.0,,,,,,,2.0,15.0,2.0,,,,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
CHL,,,,2.0,2.0,,,3.0,1.0,,,,4.0,2.0,,4.0,,11.0,,,,,,,2.0,,,,5.0,,,,2.0,,,,,,,,2.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,,2.0,12.0,,,,,,33.0,8.0,,,61.0,59.0,15.0,28.0,8.0,7.0,24.0,6.0,19.0,9.0,4.0,1.0,18.0,,8.0,4.0,32.0,5.0,,2.0,4.0,1.0,8.0,,,2.0,2.0,10.0,11.0,6.0,,,18.0,9.0,,24.0,,1.0,,,2.0,3.0,2.0,10.0,,4.0,,1.0,,,,1.0,3.0,5.0,,,,,,3.0,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,4.0,5.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,,,,,,,,,3.0,,,,13.0,11.0,,,,4.0,,,3.0,3.0,12.0,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,14.0,,,10.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,,,2.0,6.0,,,,,2.0,,,,17.0,17.0,,10.0,2.0,7.0,,,6.0,2.0,6.0,,8.0,,,4.0,4.0,,,,4.0,,6.0,,,,,9.0,1.0,,,,14.0,4.0,1.0,1.0,,3.0,,,9.0,3.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
