EUR,7.0,,35.0,88.0,90.0,,2.0,18.0,,36.0,115.0,157.0,75.0,12.0,6.0,11.0,,9.0,13.0,5.0,17.0,19.0,9.0,6.0,,15.0,6.0,,,19.0,17.0,8.0,,,,66.0,,,,30.0,1.0,6.0,,9.0,5.0,2.0,24.0,4.0,8.0,1.0,3.0,,28.0,,,,,4.0,9.0,3.0,,4.0,5.0,,,,,,,,5.0,,,,,,,,4.0,,,,,2.0,,,,,,,3.0,2.0,1.0,,,,,,,,,,,8.0,1.0,,,,,,,,,1.0,,,1.0,,,,3.0,,,2.0,3.0,,,,,,,,6.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
TWN,1.0,13.0,13.0,22.0,20.0,,2.0,17.0,,3.0,41.0,4.0,9.0,1.0,5.0,2.0,,1.0,17.0,4.0,11.0,2.0,8.0,9.0,,5.0,5.0,,2.0,42.0,5.0,,,,,14.0,,8.0,,,,5.0,2.0,,,,11.0,,7.0,,,,3.0,,,,,,,,,6.0,,,,,,,4.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,7.0,15.0,159.0,167.0,,,33.0,,20.0,30.0,17.0,26.0,14.0,9.0,12.0,,60.0,90.0,3.0,38.0,1.0,,4.0,,9.0,5.0,1.0,,4.0,19.0,3.0,,4.0,4.0,43.0,3.0,4.0,,13.0,,19.0,1.0,18.0,4.0,,17.0,6.0,21.0,4.0,7.0,,5.0,9.0,,,,,4.0,8.0,,6.0,,,1.0,,,,,7.0,18.0,,5.0,,7.0,,2.0,,,,2.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,4.0,,,,,6.0,56.0,,,,,4.0,,,7.0,,,4.0,,,,,,,,,,1.0,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
DEU,1.0,17.0,55.0,111.0,119.0,,8.0,111.0,4.0,76.0,31.0,185.0,68.0,40.0,9.0,52.0,1.0,26.0,87.0,4.0,78.0,9.0,38.0,11.0,,21.0,6.0,1.0,7.0,7.0,15.0,7.0,1.0,14.0,,124.0,,4.0,4.0,,2.0,6.0,8.0,7.0,4.0,11.0,56.0,7.0,30.0,4.0,,,43.0,,,,,4.0,10.0,4.0,,5.0,14.0,3.0,1.0,18.0,,,,9.0,3.0,2.0,,2.0,6.0,,7.0,,,,3.0,,41.0,2.0,,,,,,,,,4.0,4.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,5.0,3.0,6.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
DNK,15.0,4.0,34.0,53.0,55.0,,10.0,84.0,,20.0,27.0,172.0,92.0,29.0,,,,8.0,10.0,13.0,20.0,2.0,,,,2.0,,,,4.0,8.0,1.0,1.0,5.0,,124.0,,,4.0,2.0,,6.0,2.0,17.0,,,26.0,,23.0,4.0,,,8.0,,,,,,2.0,1.0,,2.0,,,3.0,,,,,,2.0,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,,29.0,38.0,182.0,199.0,,13.0,168.0,11.0,105.0,117.0,95.0,69.0,37.0,23.0,50.0,1.0,114.0,98.0,19.0,11.0,5.0,22.0,5.0,,20.0,22.0,2.0,19.0,2.0,23.0,16.0,,16.0,10.0,198.0,,4.0,,5.0,2.0,72.0,4.0,5.0,14.0,,19.0,1.0,22.0,,,1.0,24.0,4.0,1.0,,1.0,9.0,7.0,9.0,8.0,24.0,12.0,3.0,3.0,5.0,,12.0,6.0,19.0,4.0,,,,5.0,,,4.0,7.0,,5.0,,3.0,,1.0,,,,,,,1.0,,,1.0,,5.0,,,2.0,4.0,2.0,,1.0,,,,,6.0,1.0,,,1.0,,6.0,2.0,,2.0,2.0,,1.0,1.0,,1.0,4.0,,,1.0,1.0,,,,7.0,3.0,,1.0,,2.0,1.0,1.0,2.0,,,,,1.0,1.0,,3.0,6.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
ESP,,5.0,5.0,94.0,106.0,,24.0,46.0,,5.0,52.0,10.0,34.0,32.0,6.0,30.0,,13.0,42.0,16.0,44.0,2.0,2.0,,,5.0,,,,10.0,12.0,7.0,,1.0,1.0,59.0,,,,,,1.0,1.0,5.0,,10.0,38.0,,8.0,5.0,,,20.0,1.0,,,,1.0,8.0,29.0,1.0,3.0,3.0,,,,,3.0,1.0,3.0,4.0,5.0,1.0,2.0,2.0,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,8.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
ETH,,,1.0,42.0,44.0,,,15.0,,32.0,22.0,15.0,19.0,,1.0,2.0,,,13.0,5.0,7.0,4.0,10.0,,,,7.0,,13.0,2.0,10.0,,,,,9.0,,,,,,8.0,,2.0,,,,13.0,2.0,,,,5.0,2.0,,,,,,,,4.0,,,,,,,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,,,6.0,44.0,44.0,,1.0,24.0,,50.0,49.0,40.0,31.0,10.0,2.0,7.0,,15.0,3.0,4.0,13.0,5.0,8.0,14.0,,2.0,,,5.0,1.0,3.0,1.0,,1.0,,44.0,,,,3.0,,3.0,,7.0,1.0,2.0,7.0,25.0,8.0,,,1.0,16.0,,,,1.0,4.0,10.0,,,5.0,1.0,,2.0,,,1.0,,,3.0,,,,,,,,,,,,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,,,,36.0,35.0,,,8.0,,6.0,,,1.0,,,,,,,,,,,,,2.0,,,,,4.0,,,6.0,1.0,5.0,,,,,,,,2.0,,,,,,,,,12.0,,,,,,1.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,,,,30.0,30.0,,,,,6.0,1.0,3.0,,3.0,,1.0,,16.0,3.0,4.0,,1.0,,,,3.0,,,,,,,,,2.0,2.0,,,,,,,,3.0,,,,,,,,,5.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,,,,35.0,33.0,,,6.0,,4.0,2.0,,3.0,1.0,1.0,2.0,,,6.0,,,,,,,,,,,3.0,,,,,,5.0,,,,,,,,5.0,,,,,2.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,,,,42.0,39.0,,,27.0,,6.0,94.0,5.0,9.0,9.0,6.0,17.0,,6.0,10.0,14.0,8.0,7.0,81.0,5.0,,,45.0,,22.0,,8.0,,,1.0,1.0,27.0,,,,,,1.0,,,1.0,,5.0,9.0,4.0,,,2.0,3.0,1.0,1.0,1.0,,,,1.0,,4.0,4.0,1.0,,,,,,2.0,,,,,,,,1.0,5.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,1.0,,13.0,12.0,,,,,1.0,1.0,,5.0,,,,,3.0,2.0,,,,,,,,,,,,5.0,,,1.0,,2.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,
WST,,,5.0,4.0,4.0,,,,,2.0,3.0,3.0,1.0,,,,,,23.0,,1.0,2.0,,,,,,,,,,,,,,4.0,,,,,,2.0,,,,,,3.0,3.0,,,1.0,2.0,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,,9.0,7.0,38.0,37.0,,4.0,37.0,,32.0,24.0,20.0,28.0,8.0,11.0,11.0,,13.0,36.0,1.0,7.0,11.0,19.0,3.0,,9.0,,,3.0,5.0,1.0,,2.0,2.0,2.0,24.0,,2.0,,,6.0,2.0,,4.0,,1.0,4.0,,2.0,,3.0,3.0,,1.0,,,,12.0,6.0,,,2.0,3.0,,3.0,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,2.0,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,,,,19.0,22.0,,1.0,6.0,,,17.0,14.0,,2.0,,1.0,,5.0,,,,,,,,1.0,,,9.0,,,,,,,6.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,3.0,,14.0,38.0,43.0,,1.0,53.0,,57.0,27.0,53.0,27.0,11.0,7.0,8.0,,6.0,14.0,10.0,6.0,23.0,,,,15.0,13.0,,11.0,31.0,2.0,3.0,,3.0,,32.0,3.0,6.0,,,,,4.0,4.0,18.0,,11.0,,8.0,,,3.0,7.0,,,,,8.0,5.0,,,1.0,,2.0,3.0,1.0,,,,2.0,,,,,3.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,15.0,,2.0,,1.0,,1.0,,3.0,,,,,,4.0,,,,,,,,,,1.0,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
THA,,1.0,2.0,24.0,25.0,,,33.0,,18.0,12.0,16.0,30.0,4.0,2.0,1.0,,6.0,14.0,12.0,,2.0,,,,3.0,,,,,1.0,,,4.0,,6.0,,,4.0,,,4.0,,4.0,,,,,1.0,,,,5.0,3.0,,,,2.0,,6.0,1.0,2.0,3.0,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,,1.0,,23.0,28.0,,,6.0,,1.0,12.0,5.0,2.0,,,,,2.0,3.0,,,3.0,7.0,,,1.0,5.0,,1.0,,2.0,,,,,11.0,,,,,1.0,3.0,,5.0,,,2.0,,,,,,,,,1.0,,,,3.0,,6.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS,,,,,,,2.0,,,4.0,5.0,,11.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,6.0,,,,,,,,3.0,,,3.0,,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,,6.0,13.0,80.0,86.0,,1.0,40.0,,47.0,21.0,26.0,23.0,4.0,4.0,12.0,,28.0,34.0,2.0,34.0,6.0,7.0,5.0,,14.0,10.0,,2.0,11.0,7.0,,,,,40.0,,,1.0,6.0,,2.0,2.0,6.0,,2.0,3.0,2.0,24.0,5.0,,2.0,13.0,,,,,,4.0,,,4.0,,,1.0,,,,,,8.0,,4.0,,4.0,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,1.0,17.0,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,,14.0,20.0,106.0,108.0,,3.0,113.0,,83.0,54.0,105.0,80.0,27.0,13.0,24.0,1.0,27.0,116.0,21.0,38.0,12.0,82.0,5.0,,16.0,19.0,,5.0,17.0,30.0,12.0,,1.0,7.0,115.0,3.0,,2.0,7.0,1.0,36.0,4.0,7.0,9.0,,51.0,3.0,37.0,1.0,,,29.0,8.0,,,5.0,10.0,6.0,,,11.0,1.0,5.0,2.0,,,2.0,1.0,10.0,3.0,2.0,4.0,3.0,11.0,,1.0,3.0,3.0,,2.0,,2.0,1.0,,3.0,,,,,3.0,,,,,,,,,2.0,,,,3.0,1.0,,,,,9.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,2.0,6.0,2.0,,,,,,,2.0,,,,,2.0,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
SSD,,,,26.0,25.0,,,9.0,,4.0,6.0,,2.0,,2.0,4.0,,,1.0,4.0,6.0,4.0,2.0,1.0,,,,,10.0,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1.0,1.0,,20.0,21.0,,2.0,26.0,,,15.0,9.0,12.0,1.0,2.0,5.0,,4.0,7.0,2.0,1.0,2.0,5.0,3.0,,,1.0,,4.0,4.0,2.0,6.0,,,,18.0,,,,,,3.0,,12.0,,,2.0,,,,,,1.0,,,,,1.0,4.0,2.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,,,2.0,8.0,8.0,,,10.0,,2.0,1.0,6.0,5.0,,2.0,,,,,,3.0,,,,,1.0,,,,,2.0,,,,,9.0,,,,,,,,,,,,,4.0,,,,5.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,1.0,6.0,4.0,93.0,97.0,,,54.0,,10.0,49.0,96.0,23.0,3.0,2.0,9.0,,31.0,35.0,7.0,12.0,9.0,13.0,10.0,,,,2.0,1.0,16.0,1.0,2.0,,,,46.0,,,,,,7.0,2.0,3.0,1.0,,4.0,,7.0,,,4.0,8.0,,,,1.0,,,,,,,,2.0,,,,,3.0,4.0,,14.0,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,,,8.0,32.0,35.0,,7.0,10.0,,13.0,13.0,9.0,33.0,10.0,8.0,9.0,1.0,34.0,4.0,8.0,5.0,4.0,,2.0,,,21.0,,,11.0,5.0,4.0,,3.0,2.0,31.0,,,,4.0,1.0,1.0,3.0,4.0,1.0,,5.0,24.0,8.0,,1.0,,9.0,,4.0,,1.0,3.0,3.0,,,11.0,2.0,2.0,2.0,,,,,1.0,1.0,,4.0,,,,,1.0,,,,,,,,,,3.0,,,4.0,3.0,,,,,,,,,,,,10.0,,,7.0,,,,,,,,4.0,,,,,,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0
BGD,,8.0,1.0,61.0,64.0,,3.0,21.0,,14.0,20.0,31.0,16.0,18.0,5.0,6.0,,32.0,29.0,4.0,12.0,4.0,3.0,12.0,,,1.0,,2.0,3.0,5.0,3.0,,,1.0,71.0,,,2.0,1.0,,5.0,,4.0,1.0,,7.0,2.0,11.0,,,,10.0,,,1.0,,2.0,5.0,13.0,,4.0,2.0,,,,,2.0,3.0,2.0,5.0,,,3.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,7.0,,,,,,2.0,,,,,,8.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE,,,,4.0,4.0,,,,,4.0,1.0,,3.0,,,,,,1.0,3.0,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,1.0,2.0,22.0,112.0,109.0,,4.0,30.0,,5.0,46.0,13.0,6.0,20.0,2.0,6.0,,29.0,15.0,6.0,4.0,,21.0,4.0,,1.0,9.0,5.0,18.0,11.0,24.0,,,1.0,,23.0,,,,,,8.0,,2.0,,3.0,21.0,2.0,1.0,2.0,,,1.0,1.0,,,,1.0,5.0,4.0,,5.0,2.0,,,,,,,,3.0,1.0,10.0,,3.0,,,,3.0,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,,2.0,4.0,27.0,31.0,,6.0,1.0,2.0,6.0,18.0,8.0,7.0,4.0,,8.0,1.0,33.0,8.0,6.0,1.0,1.0,,,,,3.0,,,,3.0,1.0,,5.0,,22.0,,,,,16.0,3.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,,4.0,17.0,49.0,52.0,,11.0,51.0,,12.0,40.0,34.0,73.0,21.0,20.0,26.0,,18.0,19.0,4.0,17.0,6.0,10.0,3.0,,9.0,3.0,,4.0,14.0,7.0,,,1.0,2.0,64.0,,,,5.0,6.0,29.0,,1.0,7.0,,13.0,3.0,18.0,,,,7.0,,,,,7.0,2.0,13.0,2.0,29.0,2.0,,4.0,,,,,3.0,,,1.0,,,,,1.0,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,2.0,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,,5.0,10.0,32.0,31.0,,7.0,13.0,,17.0,14.0,11.0,25.0,5.0,5.0,9.0,2.0,18.0,17.0,4.0,7.0,,10.0,4.0,,3.0,4.0,,1.0,,3.0,,,2.0,,23.0,,,,,1.0,9.0,2.0,2.0,1.0,1.0,2.0,,6.0,,,,3.0,,,,,,4.0,,1.0,4.0,2.0,,1.0,,,,,,,1.0,,2.0,,,,9.0,,,1.0,,10.0,,,,,,,,,,2.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,7.0,26.0,27.0,,,8.0,,16.0,9.0,4.0,7.0,14.0,,3.0,,,1.0,2.0,5.0,15.0,12.0,,,1.0,,,,1.0,6.0,,,1.0,,10.0,,,,,,,,18.0,,,3.0,1.0,2.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,2.0,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
LBY,,2.0,11.0,19.0,21.0,,,1.0,,1.0,21.0,,5.0,2.0,1.0,3.0,,2.0,15.0,,,,,,,6.0,,,,,2.0,3.0,3.0,,,7.0,,4.0,,,,,8.0,,,,4.0,,5.0,,,,11.0,,,,,,,12.0,,,1.0,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
AUT,,,1.0,14.0,14.0,,,3.0,,2.0,3.0,17.0,11.0,3.0,2.0,1.0,,,3.0,,,,,,,,,,,,8.0,,,,,5.0,,,,,,2.0,,,,,5.0,,14.0,,,,2.0,,,,,,,,,3.0,,,1.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,,4.0,,16.0,15.0,,,70.0,,,12.0,11.0,4.0,,4.0,1.0,,16.0,4.0,1.0,,4.0,8.0,,,6.0,,,2.0,4.0,1.0,3.0,,1.0,,7.0,,,,,3.0,,,4.0,,1.0,3.0,,2.0,,,,12.0,,,,,,,,,,2.0,,,15.0,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
BRA,,1.0,,23.0,24.0,,,2.0,,8.0,11.0,12.0,17.0,20.0,1.0,9.0,,4.0,6.0,,6.0,14.0,8.0,,,6.0,,,,12.0,2.0,,,,,14.0,,,,,3.0,3.0,,6.0,,,4.0,,4.0,,,,1.0,,,,,3.0,3.0,,,3.0,2.0,,,,,,,,7.0,,,,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,,,,,,,,,,6.0,,,3.0,,,,,,,,,,2.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,,,,6.0,6.0,,,,,,1.0,,6.0,2.0,,1.0,,,3.0,1.0,5.0,4.0,4.0,,,2.0,,,,,28.0,1.0,,3.0,,5.0,,,,,,4.0,,6.0,,,5.0,,2.0,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,
KWT,,,6.0,19.0,22.0,,,48.0,,68.0,12.0,10.0,26.0,8.0,,2.0,,3.0,,4.0,,4.0,2.0,2.0,,2.0,,,,3.0,,,3.0,,,8.0,,1.0,3.0,,,,,7.0,3.0,2.0,3.0,,8.0,,,,2.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,18.0,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,,4.0,,39.0,41.0,,2.0,44.0,,12.0,19.0,24.0,13.0,10.0,3.0,1.0,,2.0,22.0,,14.0,1.0,,2.0,,,,,1.0,,10.0,3.0,,,2.0,27.0,,1.0,,,,1.0,,,,,1.0,,4.0,,,3.0,,,,,,,4.0,2.0,,,,,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
