RUS,4.0,105.0,99.0,103.0,71.0,3.0,,97.0,13.0,145.0,8.0,16.0,202.0,,,4.0,119.0,57.0,35.0,,183.0,7.0,7.0,151.0,38.0,56.0,,,4.0,5.0,39.0,39.0,2.0,1.0,1.0,15.0,49.0,3.0,54.0,39.0,,,,,44.0,,,6.0,24.0,7.0,103.0,4.0,6.0,1.0,2.0,32.0,,1.0,142.0,,2.0,3.0,1.0,22.0,5.0,,,14.0,,1.0,55.0,21.0,47.0,12.0,,5.0,7.0,9.0,2.0,26.0,,,,3.0,2.0,1.0,,13.0,,2.0,,,6.0,3.0,,4.0,,,2.0,11.0,7.0,,13.0,,2.0,8.0,,2.0,11.0,,1.0,6.0,3.0,,2.0,7.0,,11.0,1.0,3.0,7.0,3.0,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,,3.0,,,,,,,,,8.0,1.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,
UKR,,128.0,28.0,29.0,50.0,7.0,,38.0,12.0,71.0,3.0,35.0,89.0,,,,56.0,14.0,6.0,2.0,88.0,11.0,4.0,59.0,5.0,35.0,,,,,17.0,10.0,1.0,,,2.0,18.0,,28.0,9.0,,,,,8.0,,,,10.0,,103.0,,13.0,,,,,,121.0,,2.0,2.0,2.0,1.0,1.0,,,20.0,,,20.0,19.0,52.0,,,,,,,5.0,,,,,,,,1.0,3.0,,,,4.0,,,1.0,,1.0,2.0,,,,,,2.0,1.0,,3.0,,,,,1.0,,,6.0,2.0,1.0,,,,7.0,1.0,,,,,,2.0,7.0,,,,1.0,,,,,,3.0,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,
GBR,11.0,268.0,248.0,137.0,69.0,33.0,5.0,169.0,17.0,269.0,46.0,36.0,567.0,,,24.0,304.0,136.0,109.0,1.0,517.0,1.0,32.0,364.0,186.0,73.0,1.0,,4.0,11.0,33.0,54.0,6.0,2.0,3.0,63.0,116.0,4.0,117.0,119.0,,,,,134.0,,3.0,10.0,,4.0,155.0,6.0,77.0,,,26.0,1.0,5.0,55.0,4.0,24.0,11.0,14.0,32.0,14.0,,2.0,3.0,,10.0,77.0,74.0,108.0,3.0,,3.0,2.0,51.0,3.0,48.0,,9.0,,9.0,,5.0,1.0,5.0,4.0,11.0,,10.0,26.0,,1.0,1.0,,,2.0,23.0,37.0,9.0,5.0,4.0,3.0,5.0,,4.0,24.0,6.0,2.0,16.0,9.0,2.0,9.0,19.0,3.0,20.0,1.0,8.0,10.0,1.0,1.0,,1.0,2.0,,3.0,4.0,4.0,1.0,,1.0,1.0,,,,,8.0,,2.0,,2.0,1.0,,1.0,10.0,2.0,,7.0,2.0,,3.0,,1.0,1.0,2.0,,,,1.0,,3.0,,,4.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA,43.0,1406.0,1125.0,926.0,317.0,363.0,115.0,1026.0,124.0,1486.0,157.0,595.0,2210.0,14.0,38.0,165.0,1515.0,427.0,389.0,28.0,2082.0,45.0,74.0,2000.0,372.0,270.0,4.0,6.0,24.0,168.0,357.0,216.0,31.0,32.0,10.0,246.0,622.0,7.0,546.0,400.0,7.0,18.0,23.0,,385.0,7.0,83.0,203.0,23.0,33.0,814.0,24.0,74.0,10.0,31.0,165.0,6.0,17.0,81.0,4.0,118.0,145.0,54.0,237.0,50.0,4.0,1.0,22.0,,42.0,649.0,234.0,239.0,22.0,5.0,15.0,9.0,374.0,19.0,151.0,50.0,45.0,5.0,50.0,9.0,13.0,5.0,33.0,60.0,39.0,2.0,20.0,136.0,4.0,14.0,9.0,7.0,27.0,15.0,139.0,40.0,24.0,7.0,5.0,58.0,27.0,10.0,37.0,90.0,3.0,7.0,46.0,41.0,47.0,58.0,12.0,3.0,31.0,4.0,6.0,17.0,38.0,5.0,3.0,25.0,7.0,2.0,9.0,6.0,14.0,1.0,5.0,19.0,4.0,13.0,3.0,,,3.0,8.0,46.0,2.0,21.0,1.0,,11.0,26.0,6.0,5.0,13.0,4.0,1.0,9.0,,,16.0,2.0,,2.0,,9.0,,1.0,5.0,7.0,1.0,,,,1.0,2.0,,,7.0,,,10.0,,,,6.0,,,2.0,,,,,,4.0,,1.0,,,2.0,,,
ZWE,,28.0,52.0,33.0,1.0,10.0,3.0,8.0,2.0,37.0,5.0,3.0,58.0,,,1.0,26.0,8.0,4.0,,51.0,,,90.0,10.0,,,,1.0,,4.0,14.0,,2.0,,,9.0,,41.0,5.0,,,,,8.0,,,,,,14.0,,1.0,,,6.0,,,8.0,,1.0,22.0,,1.0,,,,,,,5.0,2.0,2.0,,,,,2.0,,,,9.0,,,,,,,,1.0,,,3.0,,,,,,,4.0,,,,,3.0,,,7.0,3.0,,,,,,2.0,,,3.0,,,,,,,1.0,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFR,,84.0,132.0,55.0,8.0,10.0,6.0,109.0,5.0,103.0,13.0,13.0,221.0,,,5.0,85.0,22.0,65.0,,186.0,,4.0,155.0,22.0,12.0,3.0,,1.0,46.0,16.0,16.0,21.0,11.0,4.0,38.0,40.0,,40.0,7.0,,,3.0,,29.0,,2.0,,2.0,,47.0,,5.0,10.0,,10.0,,3.0,4.0,,4.0,21.0,,5.0,7.0,,,7.0,,1.0,20.0,23.0,4.0,,,4.0,1.0,10.0,2.0,22.0,,6.0,,,,,,3.0,3.0,1.0,,2.0,6.0,,,,,,,15.0,,,,,,,,5.0,19.0,,1.0,,,11.0,,2.0,,9.0,,,4.0,,,,,,1.0,23.0,1.0,,,,,,,,,,,,,,7.0,1.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,2.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,,64.0,87.0,11.0,4.0,43.0,2.0,16.0,2.0,39.0,43.0,3.0,241.0,,,1.0,98.0,12.0,9.0,,192.0,,,104.0,9.0,1.0,1.0,,,3.0,54.0,2.0,,,,10.0,38.0,,2.0,16.0,,,,,5.0,,,3.0,,1.0,2.0,,,,,6.0,,,12.0,,4.0,,21.0,3.0,,,,,,1.0,30.0,12.0,,1.0,,8.0,3.0,6.0,,,,,,28.0,,,,,3.0,,,8.0,64.0,,,,,19.0,1.0,2.0,,,,,,,,,,,,,12.0,,15.0,4.0,,2.0,,,,2.0,2.0,,1.0,,,,,,,8.0,,6.0,9.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,,100.0,93.0,37.0,20.0,9.0,,51.0,18.0,72.0,10.0,18.0,130.0,,1.0,2.0,55.0,25.0,21.0,,120.0,,1.0,109.0,4.0,14.0,,,2.0,1.0,15.0,4.0,,2.0,1.0,8.0,29.0,,9.0,40.0,,4.0,,,8.0,,,,1.0,,24.0,3.0,,,,5.0,,7.0,11.0,,3.0,10.0,1.0,18.0,3.0,,,4.0,,,30.0,14.0,20.0,,,4.0,,12.0,6.0,2.0,,,,,,,,4.0,8.0,,,,19.0,1.0,1.0,,,2.0,,22.0,8.0,,2.0,,,1.0,,,4.0,,,,,1.0,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,8.0,,,6.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
ESP,,63.0,22.0,15.0,,,,11.0,1.0,32.0,,6.0,67.0,,,3.0,9.0,3.0,14.0,,63.0,2.0,,18.0,5.0,10.0,,,,,8.0,8.0,3.0,,,,4.0,,3.0,6.0,,,,,1.0,,,5.0,,,15.0,1.0,,,,,,1.0,3.0,,,7.0,,6.0,,,,,,4.0,6.0,11.0,9.0,,,,,2.0,3.0,1.0,,6.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,17.0,90.0,85.0,125.0,22.0,7.0,12.0,187.0,8.0,183.0,3.0,37.0,191.0,,,4.0,105.0,54.0,44.0,2.0,174.0,11.0,9.0,135.0,24.0,37.0,,,41.0,18.0,7.0,14.0,,5.0,,58.0,32.0,42.0,47.0,44.0,,,2.0,,25.0,,10.0,7.0,6.0,27.0,33.0,4.0,5.0,,2.0,19.0,,4.0,9.0,8.0,18.0,26.0,1.0,24.0,14.0,,1.0,1.0,,12.0,50.0,23.0,12.0,10.0,,3.0,3.0,17.0,4.0,17.0,,12.0,1.0,,4.0,4.0,,6.0,4.0,4.0,,,5.0,,,4.0,,2.0,,12.0,12.0,1.0,,5.0,,1.0,,,9.0,2.0,,1.0,2.0,,1.0,8.0,,1.0,6.0,,,,3.0,,1.0,,4.0,4.0,,1.0,,,,,,,,,,1.0,,,7.0,4.0,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,2.0,,9.0,4.0,,2.0,,,,,,6.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
ITA,,35.0,44.0,2.0,3.0,5.0,,30.0,3.0,24.0,,8.0,118.0,,,2.0,23.0,10.0,7.0,,88.0,,2.0,57.0,8.0,6.0,,,,,5.0,2.0,1.0,,,14.0,5.0,,12.0,17.0,,,,,12.0,,,4.0,,,43.0,2.0,,,,4.0,,4.0,4.0,,,7.0,1.0,15.0,2.0,,,,,3.0,7.0,5.0,4.0,,,,,15.0,2.0,12.0,,,,,,,,4.0,1.0,,,,9.0,1.0,,,,,,5.0,1.0,1.0,,,1.0,,,,5.0,,1.0,,1.0,1.0,,,3.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,,24.0,6.0,3.0,,7.0,,7.0,,17.0,,2.0,19.0,,,,19.0,4.0,1.0,,17.0,,,21.0,3.0,,,,,,5.0,,,,,,1.0,,2.0,2.0,,,,,2.0,,,2.0,,,65.0,2.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,2.0,,,,3.0,,,,,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,,12.0,8.0,,,1.0,,21.0,,6.0,,8.0,22.0,,,,8.0,2.0,4.0,,22.0,,,27.0,1.0,,,,,8.0,1.0,,,1.0,,3.0,2.0,,19.0,,,,,,4.0,,,,8.0,,17.0,,,,,4.0,,,3.0,,,4.0,,3.0,,,,,,3.0,5.0,6.0,1.0,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,6.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,,31.0,30.0,26.0,4.0,10.0,,16.0,2.0,14.0,1.0,14.0,69.0,,,3.0,25.0,6.0,7.0,,66.0,,,36.0,18.0,12.0,,,,8.0,4.0,1.0,,,,2.0,3.0,,4.0,5.0,,1.0,,,8.0,,,4.0,,,23.0,,,,,,,,3.0,,9.0,7.0,1.0,3.0,5.0,,,,,,8.0,6.0,5.0,1.0,,7.0,1.0,16.0,3.0,1.0,1.0,1.0,,,,,,,,3.0,,,3.0,2.0,,,,,,7.0,,,,,,6.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,2.0,,2.0,,,,,3.0,1.0,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,2.0,139.0,52.0,53.0,8.0,23.0,,110.0,11.0,141.0,11.0,14.0,222.0,,1.0,8.0,143.0,29.0,79.0,,208.0,9.0,6.0,291.0,28.0,27.0,,,,51.0,23.0,37.0,20.0,14.0,5.0,35.0,52.0,,50.0,26.0,,,4.0,,84.0,,6.0,6.0,25.0,,80.0,1.0,,10.0,1.0,9.0,,,15.0,,6.0,7.0,14.0,4.0,2.0,,,13.0,,5.0,36.0,26.0,4.0,1.0,,,3.0,13.0,2.0,21.0,2.0,4.0,,2.0,,,,1.0,6.0,,,3.0,28.0,,4.0,5.0,,,1.0,8.0,4.0,,,,,2.0,,10.0,14.0,,,1.0,,,,,,,,,,,1.0,,,,4.0,13.0,3.0,3.0,,1.0,,,,,,3.0,,,1.0,,9.0,,,,,1.0,4.0,,5.0,,,,,,,,,,,,1.0,,2.0,,,,,5.0,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
NOR,1.0,,5.0,8.0,,,,8.0,,18.0,,1.0,21.0,,,1.0,11.0,,,,16.0,,,17.0,1.0,25.0,,,,,,,,,,5.0,,2.0,7.0,2.0,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,,,2.0,,1.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,,30.0,30.0,17.0,2.0,9.0,,19.0,,36.0,,8.0,75.0,,,,34.0,3.0,8.0,,74.0,,3.0,43.0,14.0,22.0,,,,3.0,3.0,1.0,,,,,13.0,,8.0,9.0,,,1.0,,2.0,,,3.0,,,15.0,,,,,3.0,,2.0,2.0,4.0,4.0,,,11.0,1.0,,,,,,19.0,6.0,3.0,,,,,14.0,,1.0,,1.0,,,,1.0,,,2.0,,,,2.0,,,,,,,3.0,2.0,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,3.0,123.0,71.0,165.0,38.0,15.0,3.0,102.0,26.0,291.0,5.0,17.0,151.0,,,13.0,110.0,70.0,34.0,1.0,148.0,3.0,9.0,153.0,36.0,46.0,3.0,,,7.0,37.0,21.0,5.0,,6.0,39.0,23.0,1.0,58.0,37.0,,10.0,3.0,,30.0,,6.0,1.0,10.0,2.0,45.0,,,,,16.0,6.0,8.0,8.0,1.0,13.0,15.0,4.0,23.0,7.0,,,,,7.0,32.0,11.0,6.0,3.0,,5.0,,4.0,4.0,33.0,1.0,10.0,,6.0,,,1.0,,6.0,1.0,,1.0,2.0,,2.0,,,,8.0,1.0,2.0,1.0,,8.0,4.0,10.0,,,15.0,,,,2.0,1.0,4.0,,,,,,1.0,2.0,,,,,,,,2.0,2.0,,3.0,8.0,4.0,,,,2.0,1.0,,,7.0,7.0,,1.0,,,,,,1.0,,,,,,6.0,1.0,,2.0,,,,,,4.0,,,,,,,,6.0,,,,,,4.0,,,,,,2.0,1.0,,,,,,,,,,
PRK,1.0,17.0,20.0,33.0,21.0,,,2.0,,24.0,,,18.0,,,1.0,10.0,6.0,3.0,,15.0,,6.0,18.0,9.0,,,,,,6.0,1.0,,,,1.0,3.0,,8.0,1.0,,,,,7.0,,,,,,,,,,,3.0,,,2.0,,,3.0,,,,,,3.0,,4.0,2.0,5.0,,10.0,,,,1.0,,4.0,,,,,,,,9.0,,2.0,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,8.0,25.0,23.0,27.0,8.0,5.0,2.0,116.0,2.0,25.0,6.0,23.0,50.0,,,2.0,29.0,27.0,11.0,3.0,49.0,9.0,2.0,32.0,4.0,,,,30.0,5.0,1.0,11.0,,,,8.0,12.0,26.0,23.0,11.0,,,2.0,,15.0,,,2.0,6.0,12.0,14.0,,,,2.0,4.0,,,,,20.0,7.0,,5.0,4.0,,,,,9.0,4.0,12.0,7.0,1.0,,,,4.0,1.0,9.0,,,1.0,,,1.0,,,,3.0,,,1.0,,,,,,,2.0,3.0,,,3.0,,,,,1.0,,,,,,,5.0,,,3.0,2.0,,,2.0,,,,,2.0,,,,,3.0,,,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
SAU,1.0,64.0,13.0,37.0,9.0,3.0,,41.0,2.0,43.0,,1.0,74.0,,,,46.0,7.0,4.0,,69.0,,,68.0,8.0,7.0,2.0,,,,37.0,34.0,,1.0,8.0,12.0,18.0,14.0,2.0,25.0,,,,,10.0,,,3.0,,,25.0,1.0,,,,,,,4.0,,2.0,4.0,,13.0,1.0,,,1.0,,,5.0,,5.0,,,,,21.0,2.0,7.0,,1.0,,1.0,,,1.0,,6.0,,,,3.0,,,1.0,,,,20.0,1.0,,2.0,,,2.0,,4.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,,,,,,2.0,,2.0,,16.0,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
