EventCode,NumMentions,NumSources,NumArticles
50,18,9,18
13,99,6,99
80,12,2,12
112,4,1,4
10,250,119,250
84,20,2,20
20,296,138,296
12,5,1,5
71,2,1,2
71,2,1,2
42,38,19,38
50,20,10,20
50,60,10,60
50,18,9,18
43,38,19,38
61,5,1,5
15,6,6,6
71,4,1,4
110,52,8,52
163,2,1,2
190,2,1,2
16,10,5,10
173,10,5,10
43,2,1,2
101,6,1,6
101,2,1,2
101,6,1,6
101,4,1,4
20,27,9,27
36,54,25,54
36,54,25,54
36,336,25,168
42,2,1,2
43,3,1,3
42,3,1,3
10,9,3,9
10,6,3,6
10,3,3,3
10,5,1,5
193,41,5,41
40,2,1,2
42,3,1,3
43,1,1,1
43,1,1,1
40,7,1,7
42,1,1,1
42,1,1,1
43,3,1,3
173,2,1,2
120,12,3,12
43,1,1,1
43,1,1,1
43,7,1,7
43,1,1,1
128,250,50,250
128,260,51,260
36,6,2,6
36,10,4,10
42,6,2,6
42,14,4,14
42,404,51,404
42,10,1,10
43,2,1,2
61,10,1,10
26,40,20,40
26,3314,329,3314
26,14,3,14
26,5,1,5
40,368,46,368
40,7,1,7
43,6,2,6
43,14,4,14
60,78,11,78
36,96,14,96
43,404,51,404
51,126,21,126
51,84,21,84
42,2,1,2
43,10,1,10
42,1,1,1
42,1,1,1
42,3,1,3
42,5,1,5
122,6,2,6
40,368,46,368
40,7,1,7
150,2,1,2
150,8,1,8
10,24,12,24
10,24,12,24
130,28,13,28
130,6,3,6
138,24,12,24
138,24,12,24
10,72,12,72
130,72,12,72
138,72,12,72
36,2,1,2
160,2,1,2
36,2,1,2
160,2,1,2
36,3,1,3
160,3,1,3
10,40,8,40
10,40,5,40
133,4,1,4
100,2,1,2
173,6,1,6
10,3,1,3
17,3,1,3
10,1,1,1
17,1,1,1
10,1,1,1
17,1,1,1
57,10,1,10
111,10,1,10
57,10,1,10
14,22,1,22
14,8,1,8
190,24,6,24
20,60,6,60
84,6,1,6
173,6,1,6
100,5,1,5
42,20,2,20
43,250,40,250
874,9,2,9
874,6,1,6
1243,6,1,6
13,445,45,445
14,10,1,10
20,147,13,132
20,185,13,175
20,17,3,17
20,52,7,52
36,5,1,5
40,5,1,5
42,20,2,20
42,20,4,20
43,10,1,10
43,4,1,4
46,10,1,10
61,10,1,10
100,91,10,91
100,4,2,4
111,10,1,10
124,5,1,5
130,116,10,116
192,210,18,210
192,140,14,140
40,93,48,93
40,13,8,13
42,2,1,2
42,212,10,162
42,210,45,207
42,184,27,158
43,165,50,165
43,40,40,40
43,29,12,29
51,4,2,4
61,10,1,10
102,10,5,10
111,106,48,106
111,26,8,26
111,214,42,214
111,39,8,39
141,24,3,24
162,60,2,20
173,82,19,82
42,28,11,28
42,18,9,18
36,13,11,13
40,8,1,8
40,2,1,2
42,226,30,226
46,10,1,10
130,287,163,287
164,2,1,2
36,4,1,4
51,10,1,10
20,2950,235,2755
20,522,86,522
20,436,96,436
36,10,1,10
42,1140,108,1055
42,870,86,870
42,10,1,10
42,3,1,3
51,50,10,50
51,50,10,50
841,6,1,6
841,4,1,4
114,220,19,200
130,170,15,150
173,6,1,6
173,111,15,111
190,30,3,30
190,42,7,42
190,10,1,10
80,90,9,90
874,18,2,18
874,2,1,2
120,9,1,9
120,1,1,1
130,65,9,65
173,20,10,20
173,30,10,30
193,5,1,5
20,132,20,132
20,283,5,283
22,30,1,30
36,10,1,10
36,18,3,18
36,5,1,5
42,5,3,5
43,20,2,20
57,10,1,10
110,40,4,40
112,60,15,60
112,834,172,834
112,10,2,10
190,255,21,215
42,11,2,11
20,147,34,147
46,95,20,95
1123,2,2,2
1123,15,4,15
1123,11,11,11
181,6,1,6
190,12,2,12
