EventCode,NumMentions,NumSources,NumArticles
43,20,19,20
43,60,50,60
42,10,1,10
16,10,1,10
173,10,1,10
43,10,1,10
356,8,1,8
356,2,1,2
20,8,1,8
20,2,1,2
141,39,12,39
141,11,11,11
141,19,13,19
141,11,11,11
141,60,13,60
14,3,1,3
61,6,6,6
61,24,6,24
180,20,2,20
192,7,1,7
51,6,1,6
40,1,1,1
40,1,1,1
42,20,19,20
42,8,5,8
42,400,50,400
42,20,19,20
42,60,50,60
356,8,1,8
356,2,1,2
180,4,1,4
43,20,19,20
43,420,50,420
51,7,1,7
51,1,1,1
125,4,1,4
160,4,1,4
51,1,1,1
51,3,2,3
40,4,2,4
30,10,1,10
51,30,3,30
51,20,2,20
51,30,3,30
51,70,7,70
111,6,2,6
111,2,2,2
195,2,1,2
57,10,1,10
30,10,1,10
40,10,5,10
842,4,2,4
114,4,2,4
138,15,5,15
138,5,5,5
138,10,10,10
138,64,16,64
173,2,1,2
10,1,1,1
13,6,1,6
10,14,3,14
10,16,3,16
84,30,3,30
173,8,1,8
43,1,1,1
43,2,1,2
43,2,1,2
128,25,5,25
42,1,1,1
14,6,1,6
14,4,1,4
20,10,1,10
193,400,1,400
30,162,27,162
30,46,23,46
80,10,1,10
43,312,39,312
10,6,1,6
30,6,1,6
30,4,1,4
172,27,9,27
51,8,1,8
71,2,1,2
71,6,1,6
51,2,1,2
71,2,1,2
10,46,23,46
10,46,23,46
831,1,1,1
831,1,1,1
11,798,205,798
20,2,2,2
42,2,1,2
13,1,1,1
13,1,1,1
42,312,39,312
1043,312,39,312
193,10,1,10
40,2,1,2
20,40,10,40
173,40,10,40
42,2,1,2
13,56,27,56
30,46,23,46
40,2,1,2
40,3,1,3
40,3,1,3
20,60,10,60
43,10,1,10
13,8,1,8
42,3,1,3
42,2,1,2
43,3,1,3
871,3,1,3
1246,3,1,3
43,2,1,2
14,50,3,50
20,10,5,10
20,328,42,312
20,22,3,22
40,10,1,10
43,2,1,2
190,35,4,35
190,30,3,30
42,36,7,36
190,28,6,28
10,25,3,25
13,10,1,10
20,10,1,10
20,5,1,5
20,543,57,523
30,280,34,270
32,85,13,85
42,5,1,5
42,30,2,30
43,2,1,2
46,10,1,10
51,138,69,138
61,5,1,5
61,3,1,3
61,1,1,1
61,1,1,1
73,12,1,12
130,10,1,10
173,44,10,44
20,5,1,5
20,7,1,7
36,100,14,100
42,123,22,120
42,143,26,143
42,1,1,1
42,52,7,52
43,1,1,1
51,7,1,7
112,4,1,4
173,4,4,4
190,2,1,2
30,10,1,10
30,7,1,7
40,4,1,4
43,221,28,203
43,40,5,40
120,21,10,21
42,20,10,20
20,10,1,10
214,20,2,20
30,237,120,237
40,10,1,10
40,5,1,5
42,10,1,10
42,26,4,26
42,4,2,4
43,5,1,5
43,5,5,5
43,30,3,30
46,5,1,5
46,20,14,20
60,6,1,6
111,150,17,145
112,20,1,10
112,3,1,3
173,10,1,10
190,1865,3,1865
190,31,5,31
112,6,1,6
112,228,38,228
20,1075,107,1065
36,10,1,10
36,6,2,6
42,400,1,400
42,2,1,2
42,3,1,3
42,2,1,2
43,5,1,5
43,10,1,10
46,10,1,10
51,20,5,20
51,8,2,8
51,3,1,3
60,150,17,140
71,220,25,220
111,5,1,5
190,3,1,3
190,75,21,75
190,3,1,3
43,76,18,76
10,20,2,20
20,20,2,20
36,20,2,20
40,6,1,6
40,2,1,2
40,2,1,2
40,6,1,6
43,1575,144,1485
43,11,2,11
43,5,1,5
43,4,1,4
43,13,2,13
46,10,1,10
51,69,69,69
51,10,1,10
61,2,1,2
110,10,1,10
1821,3,1,3
190,200,19,200
190,10,3,10
112,4,1,4
190,6,1,6
36,10,1,10
42,30,3,30
43,17,2,17
40,4,1,4
40,126,13,126
40,8,1,8
10,1,1,1
30,5,1,5
36,3663,60,3662
36,2,1,2
36,2,1,2
40,2,1,2
42,12,1,12
42,1337,164,1255
42,60,30,60
43,12,5,12
43,157,16,156
43,200,14,200
43,8,1,8
46,96,11,96
70,22,21,22
190,1,1,1
42,10,1,10
14,84,14,84
20,30,5,30
20,1,1,1
20,13,3,13
36,6,1,6
40,130,1,130
40,8,1,8
40,20,4,20
40,1,1,1
40,3,1,3
40,4,1,4
42,745,78,725
42,30,5,30
42,9,3,9
43,8,1,8
46,10,1,10
46,46,5,46
46,6,2,6
46,10,1,10
51,1,1,1
51,206,29,201
70,88,21,88
100,463,73,463
120,2015,96,2015
190,1225,57,955
190,30,5,30
190,4,1,4
36,1,1,1
20,310,29,295
20,10,2,10
40,10,1,10
42,20,2,20
42,10,1,10
42,55,8,47
42,155,11,123
42,36,5,36
42,1484,55,1484
43,65,7,65
43,92,18,92
45,5,1,5
100,2,1,2
112,120,12,95
1124,2,1,2
12,39,9,39
25,10,1,10
42,1,1,1
42,1,1,1
100,51,27,51
100,7,6,7
130,2,1,2
130,127,12,109
100,126,22,126
100,28,6,28
100,14,6,14
42,84,27,84
112,2,2,2
112,668,7,668
112,1,1,1
130,13,3,13
183,10,1,10
190,1233,170,1229
193,4,2,4
194,6,2,6
43,10,1,10
111,16,4,16
42,11,2,8
42,1,1,1
42,15,2,14
42,5,1,5
14,10,1,10
20,20,2,20
20,32,3,32
20,218,36,218
36,20,2,20
40,3,1,3
43,108,27,108
46,10,1,10
111,10,1,10
173,10,1,10
42,8,1,8
42,16,8,16
43,10,1,10
43,180,30,180
190,10,1,10
40,3,1,3
13,10,2,10
20,6,2,6
20,90,10,90
36,10,1,10
36,3,1,3
40,30,1,30
40,3,1,3
42,36,1,18
42,2349,316,2340
51,276,1,30
51,11,2,11
100,20,5,20
122,4494,490,4488
140,300,1,30
190,6,1,6
42,1,1,1
42,1,1,1
60,1,1,1
60,1,1,1
10,97,26,97
20,2,1,2
20,32,5,32
30,69,22,69
36,10,1,10
36,1,1,1
40,10,1,10
42,385,39,350
112,10,1,10
173,12,4,12
36,2,1,2
42,235,26,227
43,287,28,270
46,230,21,230
80,15,3,15
80,25,4,25
40,6,2,6
139,10,1,10
190,1,1,1
190,3,1,3
43,897,191,897
46,4,1,4
60,5,1,5
112,10,1,10
130,14,1,10
130,16,1,10
1243,36,5,36
174,36,5,36
20,83,14,78
20,10,1,10
36,8,1,8
90,10,3,10
36,206,21,206
31,6,1,6
36,10,10,10
36,64,14,64
42,6,1,6
353,4,1,4
45,20,2,20
120,70,7,70
173,15,2,15
190,24,1,24
190,6,1,6
36,10,1,10
36,10,1,10
42,54,8,54
190,524,127,524
51,2,1,2
51,2,1,2
51,6,1,6
190,10,1,10
43,6,1,6
10,4,1,4
20,8,1,4
36,12,3,12
40,87,13,87
40,8,2,8
42,2,1,2
42,6,1,6
42,456,203,452
43,522,52,485
46,12,2,12
100,18,5,18
120,24,6,24
120,12,2,12
40,2,1,2
841,4,1,4
36,2,1,2
36,6,1,6
42,18,1,10
43,10,1,10
112,30,5,30
10,2,1,2
10,2,1,2
10,1,1,1
12,4,1,4
20,73,42,73
20,54,27,54
20,96,17,92
20,2,1,2
20,76,16,64
20,2,1,2
214,12,3,12
30,64,21,60
353,8,1,8
36,7,1,6
36,6,1,6
36,2,1,2
36,8,1,8
36,4,1,4
36,2,1,2
36,8,2,8
36,4,1,4
36,3,1,3
36,2,1,2
36,2,1,2
36,238,57,238
36,20,5,20
40,5,1,5
40,1,1,1
40,3,1,2
40,4,1,4
40,4,1,4
40,2,1,2
40,8,2,8
40,14,1,14
40,2,1,2
40,14,3,14
40,1,1,1
40,1,1,1
40,7,1,7
41,2,1,2
42,1525,53,1490
42,4,2,4
42,2,1,2
42,16,2,16
42,1,1,1
42,1,1,1
42,1,1,1
42,509,78,491
42,4,1,4
42,8,2,8
42,43,11,43
42,207,40,207
42,54,5,22
42,16,2,16
42,4,1,4
42,135,57,133
42,2,1,2
42,2,1,2
42,390,68,380
42,14,2,14
42,7,2,7
42,19,2,17
42,9,2,9
42,1,1,1
42,1,1,1
42,13,13,13
42,627,92,601
43,25,7,25
43,4,1,4
43,38,8,38
43,2,1,2
43,24,6,24
43,16,8,16
43,38,6,38
43,4,1,4
43,4,1,4
43,8,1,4
43,13,13,13
43,47,8,47
43,118,18,117
43,16,3,16
43,2,1,2
43,361,89,361
43,125,29,122
43,146,23,146
43,20,2,16
43,4,1,4
43,2,1,2
43,10,1,10
46,6,1,6
46,6,1,6
46,24,3,24
46,4,1,4
46,16,3,16
51,6,1,6
51,174,42,174
51,5,3,5
51,12,6,12
51,119,38,118
51,18,9,18
51,2,1,2
51,10,1,10
51,2,1,2
52,12,3,12
57,4,1,4
60,10,2,10
60,2,1,2
60,63,12,63
64,1,1,1
84,32,8,32
84,1575,317,1575
84,1,1,1
100,2,1,2
110,9,9,9
110,82,7,46
110,69,15,69
111,70,18,70
111,4,2,4
112,112,27,112
112,46,11,46
112,55,20,51
112,2,1,2
112,8,1,4
129,4,1,4
172,2,1,2
173,1,1,1
173,1,1,1
173,40,10,40
173,2,1,2
173,8,4,8
173,8,1,8
173,23,6,23
173,4,1,4
180,30,7,24
