EventCode,NumMentions,NumSources,NumArticles
43,75,9,75
40,1,1,1
40,1,1,1
40,2,1,2
874,6,3,6
874,6,3,6
43,4,1,4
173,57,17,57
173,57,17,57
60,6,4,6
60,6,2,6
60,6,4,6
61,30,5,30
46,2,1,2
10,5,1,5
51,4,1,4
120,5,1,5
1821,56,13,56
110,25,5,25
13,84,9,84
172,4,1,4
172,2,1,2
172,4,1,4
172,2,1,2
172,8,1,8
172,6,2,6
172,4,1,4
36,34,18,34
36,86,21,86
36,86,21,86
60,3,1,3
60,6,4,6
60,18,4,18
16,75,9,75
42,75,9,75
173,76,17,76
172,4,1,4
172,2,1,2
172,4,1,4
172,2,1,2
172,8,1,8
172,6,2,6
172,4,1,4
15,69,10,69
15,39,13,39
71,18,3,18
15,17,9,17
353,534,114,534
353,18,9,18
172,63,21,63
46,2,1,2
60,6,2,6
60,18,4,18
173,2,2,2
173,1,1,1
172,4,1,4
172,2,1,2
172,4,1,4
172,2,1,2
172,8,1,8
172,6,2,6
172,4,1,4
172,4,1,4
172,2,1,2
172,4,1,4
172,2,1,2
172,8,1,8
172,6,2,6
172,4,1,4
40,4,1,4
83,8,4,8
42,4,1,4
160,214,103,214
160,428,103,428
160,218,103,218
160,210,101,210
15,5,2,5
15,1,1,1
15,2,1,2
15,300,121,284
15,3,3,3
15,3,3,3
353,1,1,1
353,1,1,1
353,336,104,336
40,1,1,1
40,1,1,1
1821,14,13,14
60,6,4,6
40,4,1,4
40,1,1,1
40,1,1,1
111,60,6,60
128,75,9,75
120,24,8,24
154,2,1,2
154,9,2,9
40,10,1,10
186,6,1,6
186,4,1,4
111,60,6,60
10,2,1,2
10,1,1,1
120,8,8,8
173,8,1,8
173,6,2,6
120,16,8,16
120,8,8,8
80,12,2,12
80,8,2,8
43,84,9,84
51,4,1,4
42,84,9,84
20,3,1,3
173,320,41,320
173,22,6,22
173,10,4,10
128,224,1,224
71,16,1,16
190,8,1,8
36,10,1,10
51,6,1,6
36,12,2,12
36,4,1,4
51,8,2,8
20,10,1,10
12,36,10,36
40,2,1,2
193,1,1,1
193,9,1,9
26,3,1,3
51,3,1,3
16,12,2,12
12,20,10,20
16,4,2,4
40,2,1,2
40,2,1,2
40,2,1,2
16,4,2,4
13,4,1,4
195,48,4,48
26,2,1,2
26,2,1,2
51,2,1,2
36,6,1,6
43,2,1,2
25,46,11,46
36,4,4,4
36,4,2,4
36,4,4,4
42,84,5,48
43,4,1,4
43,490,51,470
43,4,1,4
43,416,61,384
51,2,1,2
70,2,1,2
72,2,1,2
81,12,4,12
81,6,2,6
81,19,3,19
874,6,1,6
112,8,2,8
1243,24,6,24
130,8,2,8
173,32,5,32
173,24,6,24
173,39,8,37
36,24,4,24
42,72,10,72
112,2,1,2
14,105,13,105
30,44,5,44
30,16,3,16
32,10,1,10
36,10,1,10
36,5,1,5
42,10,1,10
46,10,1,10
46,84,4,72
51,10,1,10
71,10,1,10
100,3,1,3
112,10,1,10
114,10,1,10
173,15,3,15
42,10,1,10
10,16,4,16
20,318,68,310
20,10,5,10
40,26,6,26
40,12,5,12
40,22,5,20
42,8,1,8
42,4,4,4
42,6,3,6
42,31,15,31
43,4,1,4
46,100,6,100
61,4,1,4
80,8,1,8
80,76,24,76
112,594,71,594
112,38,19,38
130,17,4,17
141,40,3,40
190,10,1,10
40,16,4,8
80,44,21,44
43,6,1,6
41,2,1,2
36,2,1,2
173,4,2,4
20,21,7,21
30,3,1,3
36,60,1,60
40,20,1,10
50,5,1,5
192,82,9,82
30,1,1,1
100,10,1,10
112,6,1,6
43,90,11,90
40,40,4,40
42,20,2,20
42,53,8,49
42,66,11,66
42,10,1,10
43,40,4,40
43,4,1,4
43,20,4,20
80,225,22,225
80,4,1,4
80,18,3,18
80,1,1,1
80,6,1,6
173,96,1,96
173,17,3,17
190,15,2,15
190,96,1,96
190,4,1,4
190,16,2,16
14,72,10,72
14,48,10,48
15,204,33,204
100,204,33,204
112,1,1,1
112,4,1,4
46,2,1,2
190,4,1,2
14,25,3,25
14,12,2,12
20,5,1,5
20,48,8,48
30,10,1,10
36,10,1,10
36,5,1,5
40,9,1,6
42,805,72,780
42,1,1,1
42,10,1,10
43,3,3,3
43,120,58,120
46,10,1,10
46,6,1,6
46,10,2,10
51,30,3,30
172,104,5,104
172,24,4,24
190,10,1,10
193,48,6,48
193,12,6,12
42,98,11,98
52,102,17,102
14,1,1,1
14,2,1,2
20,20,2,20
20,16,1,16
20,4,1,4
20,20,2,20
36,10,1,10
40,2,1,2
40,5,1,5
42,5,1,5
42,5,1,5
42,24,1,24
42,2,1,2
42,10,1,10
42,4,1,4
42,206,28,206
43,5,1,5
43,20,1,20
43,96,1,96
43,84,13,84
46,5,1,5
51,114,13,114
80,38,3,38
173,10,1,10
193,10,1,10
193,24,1,24
40,10,5,10
43,336,1,336
43,84,1,84
190,11,2,11
190,4,1,4
36,8,1,8
36,2,1,2
42,6,1,6
43,85,13,85
43,56,10,54
43,4,2,4
874,8,2,8
42,372,1,372
57,4,1,4
60,15,2,15
40,3,1,3
42,112,11,110
42,4,1,4
43,4,2,4
51,6,3,6
51,12,4,12
51,777,108,767
160,8,1,8
100,8,2,8
112,2,1,2
112,2,1,2
10,99,11,99
14,10,1,10
14,15,3,15
14,1025,247,1025
14,266,218,266
20,6,1,6
20,30,5,30
20,113,52,113
20,2,1,2
20,68,8,68
20,6,3,6
20,675,73,675
20,24,4,24
30,3,1,3
30,18,2,18
36,6,1,6
36,138,42,132
36,5,1,5
36,20,2,20
40,10,1,10
40,10,1,10
40,2,1,2
40,24,4,24
40,44,4,32
40,12,4,12
40,356,1,356
40,56,7,56
40,8,1,8
40,584,8,584
40,10,1,10
40,8,1,8
40,14,7,14
41,24,4,24
42,4,1,4
42,2,1,2
42,8,2,8
42,8,1,8
43,45,9,45
43,47,7,47
46,10,1,10
50,10,1,10
51,6,1,6
51,290,51,290
60,35,5,35
80,183,30,183
100,16,2,16
100,3,3,3
120,3,1,3
120,3,1,3
120,4,1,4
130,9,3,9
173,12,2,12
190,2,1,2
20,1095,57,1095
43,6,1,6
10,30,2,30
36,3,1,3
36,2,1,2
42,50,2,50
43,60,2,30
46,20,2,20
112,30,3,30
112,160,20,160
112,38,19,38
43,82,28,82
190,1,1,1
42,1,1,1
42,1,1,1
20,74,15,74
42,130,11,94
42,5,1,5
42,1,1,1
42,2,1,2
80,6,2,6
20,8,1,8
20,2,1,2
190,3,1,3
190,1,1,1
10,182,37,182
10,365,66,365
14,4,2,4
16,70,13,70
20,1015,101,970
20,3,1,3
20,410,41,410
20,76,14,76
20,185,30,177
33,24,4,24
41,10,1,10
112,12,2,12
112,20,2,20
173,5,1,5
174,10,1,10
190,1,1,1
43,5,1,5
190,1,1,1
190,165,11,155
190,20,2,20
84,4,1,4
25,5,1,5
30,2,1,2
30,11,2,11
353,2,1,2
353,3,1,3
36,2,1,2
36,3,1,3
40,2,1,2
40,10,1,10
40,6,3,6
40,3,1,3
40,10,1,10
42,10,1,10
43,100,3,100
43,10,1,10
43,2,1,2
43,4,1,4
43,57,18,57
43,260,25,260
43,50,5,50
43,12,2,12
100,32,4,32
100,8,4,8
112,500,99,500
173,114,19,114
190,6,1,3
46,12,2,12
