EventCode,NumMentions,NumSources,NumArticles
40,5,1,5
20,59,56,59
20,240,174,240
40,3,1,3
190,7,1,7
190,3,1,3
50,58,10,58
50,56,9,56
50,28,6,28
40,3,1,3
20,2130,285,2130
40,2,1,2
111,15,4,15
40,10,8,10
40,16,8,16
40,41,10,41
40,31,22,31
40,1,1,1
190,3,1,3
190,1,1,1
190,3,1,3
51,88,44,88
51,466,136,466
51,828,135,828
40,2,1,2
20,110,54,110
20,53,52,53
40,66,10,66
40,31,22,31
40,2,1,2
81,60,7,60
20,4,1,4
20,484,176,484
20,240,174,240
190,3,1,3
111,16,4,16
173,6,1,6
190,6,1,6
20,165,55,165
36,3,2,3
36,4,1,4
40,1,1,1
40,1,1,1
40,3,1,3
173,1,1,1
173,2,1,2
173,6,1,6
141,50,5,50
36,1,1,1
43,2,1,2
20,5,1,5
120,5,1,5
42,2,1,2
26,1,1,1
26,4,1,4
36,3,2,3
36,4,1,4
40,1,1,1
40,1,1,1
40,3,1,3
173,3,1,3
81,266,121,266
190,2,1,2
160,2,1,2
173,2,1,2
173,2,1,2
36,1,1,1
36,8,1,4
36,4,1,2
173,2,1,2
20,55,55,55
57,4,2,4
50,16,5,16
57,16,5,16
57,16,5,16
84,20,1,20
42,8,1,8
43,2,1,2
51,2,1,2
114,10,5,10
114,40,5,40
12,25,5,25
12,25,5,25
12,464,58,464
1821,116,58,116
1821,199,63,199
36,147,49,147
14,566,63,566
50,16,5,16
57,16,5,16
163,21,18,21
163,21,18,21
43,8,1,8
42,2,1,2
40,138,12,138
42,10,1,10
42,10,1,10
42,10,1,10
40,48,12,48
173,2,1,2
40,6,1,6
51,8,1,8
51,2,1,2
40,48,12,48
173,10,1,10
43,10,1,10
173,10,1,10
43,10,1,10
141,8,2,8
43,2,1,2
43,2,1,2
42,2,1,2
42,2,1,2
173,8,1,8
173,10,1,10
43,10,1,10
42,31,3,28
42,6,1,6
40,5,1,5
40,1,1,1
190,4,1,4
46,10,1,10
43,2,1,2
42,10,1,10
111,79,18,76
173,2,1,2
130,10,1,10
42,40,2,20
120,20,2,20
42,10,1,10
43,5,1,5
46,10,1,10
13,10,1,10
14,3,1,3
20,10,1,10
20,10,2,10
20,6,1,6
30,10,1,10
36,10,1,10
36,3,1,3
36,31,4,31
43,5,1,5
43,702,116,702
46,10,1,10
51,10,1,10
51,5,1,5
51,3,1,3
60,6,2,6
60,20,4,20
110,5,1,5
110,50,7,50
139,205,40,205
190,5,1,5
10,41,13,37
14,8,2,8
36,4,1,4
40,5,1,5
42,36,3,36
42,8,1,8
43,111,14,107
46,4,1,4
51,48,6,48
51,130,63,130
70,2,1,2
70,8,1,8
80,10,1,10
110,31,3,18
173,212,48,212
180,27,7,27
40,4,2,4
51,1,1,1
40,10,1,10
173,8,1,4
192,6,2,6
36,5,1,5
36,20,2,20
42,3,1,3
42,3,1,3
120,1,1,1
10,485,95,485
12,720,72,710
40,5,1,5
43,70,6,70
43,5,1,5
46,225,65,225
112,765,69,720
173,4960,419,4690
173,10,1,10
173,10,1,10
173,12,1,12
173,6,3,6
173,6,3,6
173,26,5,26
190,5,1,5
190,5,5,5
190,10,5,10
193,15,2,15
36,10,1,10
130,10,1,10
112,44,22,44
141,1,1,1
141,2,1,2
33,2,1,2
331,10,1,10
36,10,1,10
36,4,2,4
42,4,1,4
42,8,1,8
42,19,2,16
42,6,1,6
43,10,1,10
43,11,2,11
51,10,1,10
51,12,2,12
71,280,26,235
841,10,1,10
173,2,1,2
173,13,2,13
190,20,2,20
1243,70,7,70
36,3,1,3
36,3,1,3
42,419,56,353
17,2,1,2
20,474,12,474
36,20,2,20
36,1,1,1
36,3,1,3
40,10,1,10
40,5,1,5
40,2,1,2
40,10,1,10
40,10,1,10
42,58,8,58
43,1345,116,1230
43,11,2,11
51,5,1,5
51,2,1,2
51,12,2,12
51,24,4,24
40,2,1,2
80,20,1,20
36,312,132,312
130,8,1,8
57,2,1,2
20,10,2,10
36,90,9,90
40,45,5,45
40,9,1,9
42,50,13,50
42,6,1,6
42,4,1,4
43,7,1,7
43,549,69,519
51,296,58,261
52,2,1,2
111,283,69,279
130,49,7,49
190,2,1,2
10,140,31,140
14,10,2,10
14,2,1,2
14,56,6,56
20,5,1,5
20,86,17,86
20,110,11,110
30,24,6,24
30,99,12,99
36,10,1,10
36,4,1,4
36,12,3,12
36,4,1,4
36,10,1,10
36,8,1,8
36,9,2,9
36,2,1,2
36,3,1,3
40,10,1,10
40,10,1,10
40,6,1,6
40,12,2,12
40,6,1,6
40,6,1,6
40,6,1,6
40,3,1,3
41,3,1,3
42,14,2,14
42,110,11,110
42,6,1,6
42,15,3,15
42,2,1,2
42,24,2,24
43,970,90,955
43,3,1,3
43,5,1,5
43,176,18,176
43,6,1,6
43,10,1,10
45,9,3,9
46,10,1,10
51,3,1,3
57,8,1,8
57,3,1,3
111,3,1,3
124,16,8,16
124,64,8,64
130,6,1,6
172,10,1,10
173,51,9,51
190,30,3,30
190,15,5,15
190,10,1,10
173,72,5,40
36,20,1,10
42,1005,85,985
43,5,1,5
112,4,2,4
173,50,4,40
42,22,22,22
43,4,1,4
43,6,1,6
40,1,1,1
190,2,1,2
190,3,1,3
36,3,1,3
36,2,1,2
40,3,1,3
50,36,4,36
50,4,2,4
111,3,2,3
111,125,19,115
172,54,11,54
42,4,1,4
43,40,4,40
40,4,1,4
43,824,140,814
51,2,1,2
57,1,1,1
57,1,1,1
80,1486,9,1486
57,6,1,6
42,30,3,30
20,1,1,1
20,24,4,24
120,30,4,30
13,15,2,15
42,18,8,18
43,2,1,2
61,31,4,31
111,6,2,6
20,3040,258,3025
20,606,77,606
20,18,1,10
20,22,11,22
20,10,1,10
20,795,192,795
20,50,25,50
20,762,84,762
25,24,6,24
25,60,10,60
40,54,8,54
42,3,1,3
46,216,36,216
46,72,36,72
50,23,7,23
57,3,1,3
1243,10,1,10
173,2,1,2
46,14,3,14
42,8,2,8
42,12,2,12
43,45,3,40
60,5,1,5
14,12,4,12
20,508,54,508
36,5,1,5
40,6,1,6
42,10,1,10
43,8,1,8
43,8,1,8
46,10,1,10
50,6,1,6
50,4,1,4
51,6,1,6
51,223,24,223
111,6,1,6
190,4,1,4
16,10,1,10
112,40,4,40
190,15,2,15
20,1,1,1
42,10,1,10
42,6,1,6
43,5,1,5
173,6,1,6
1821,55,6,55
190,6,1,6
25,2,2,2
25,2,2,2
40,70,7,70
42,2,1,2
61,1605,156,1496
63,8,1,8
63,2,1,2
42,6,1,6
42,4,2,4
42,20,2,20
42,10,1,10
43,4,2,4
43,10,1,10
60,6,1,6
60,2,1,2
60,3,1,3
190,10,1,10
14,76,19,76
36,5,1,5
40,80,8,70
40,225,45,225
43,2,1,2
43,10,1,10
51,5,1,5
42,3,1,3
43,10,1,10
51,10,1,10
51,17,10,17
61,1,1,1
42,4,1,4
42,1,1,1
100,8,2,8
172,4,2,4
40,54,12,54
40,22,11,22
40,30,12,30
841,10,1,10
190,22,11,22
42,25,5,25
42,3,1,3
43,570,1,570
46,2,1,2
46,1,1,1
46,2,1,2
36,2,1,2
42,21,6,21
43,69,15,69
61,107,13,99
61,24,12,24
43,18,3,18
130,14,3,14
42,277,75,277
51,54,14,52
51,5,5,5
57,1,1,1
42,21,3,21
13,20,2,20
46,2,1,2
60,4,1,4
80,20,3,20
42,6,1,6
30,35,14,35
40,52,13,52
173,38,13,38
190,30,3,30
190,365,26,310
10,279,116,279
36,5,1,5
51,6,1,6
10,407,115,407
10,12,6,12
10,365,68,355
14,8,4,8
17,2,1,2
20,4,1,4
20,14,2,14
20,63,12,59
20,4,1,4
30,2,1,2
30,11,5,11
30,6,1,6
36,10,1,10
36,38,4,26
36,4,1,4
40,2,1,2
40,4,1,4
40,8,1,8
40,2,1,2
40,2,1,2
40,4,1,4
40,4,1,4
42,525,50,515
42,1,1,1
42,8,1,8
42,8,1,8
42,9,3,9
42,493,44,492
42,25,3,25
42,2,1,2
42,142,33,142
42,3,1,3
42,8,1,8
42,76,38,76
42,4,1,4
42,231,39,217
42,4,1,4
42,17,2,17
42,2,1,2
42,4,1,4
42,5,2,5
42,6,3,6
42,2,1,2
42,1,1,1
42,539,60,537
42,100,16,100
42,45,10,45
42,2710,312,2484
42,209,25,200
42,279,56,276
43,3,2,3
43,2,1,2
43,6,1,6
43,254,34,254
43,128,15,128
43,1152,190,1133
43,2,1,2
43,677,127,666
43,12,1,12
43,21,4,21
43,8,1,8
43,987,216,934
46,4,1,4
46,22,11,22
46,11,11,11
46,12,2,12
46,24,6,24
46,11,11,11
46,2,1,2
50,2,1,2
50,28,7,28
51,257,122,257
51,20,3,20
51,2,1,2
51,113,28,111
51,1,1,1
51,47,47,47
51,2,1,2
51,529,125,519
51,6,1,6
51,4,1,4
52,4,1,4
52,2,1,2
57,2,1,2
57,4,1,4
61,2,1,2
73,6,1,6
84,4,2,4
84,12,2,12
841,10,1,10
100,605,63,605
112,8,2,8
112,6,1,6
112,93,26,93
112,20,5,20
112,20,5,20
112,8,2,8
112,167,17,149
112,4,1,4
112,11,4,11
112,14,4,14
120,10,3,10
130,20,5,20
130,20,5,20
150,10,1,10
172,4,1,4
172,2,1,2
172,2,1,2
172,74,10,74
173,10,5,10
173,8,2,8
173,8,2,8
173,2,1,2
173,2,1,2
173,3,1,3
173,134,28,126
173,110,14,106
173,1,1,1
173,8,2,6
173,202,39,191
174,114,57,114
180,4,1,4
190,5,5,5
190,9,7,9
190,325,47,319
190,12,3,12
190,4,1,4
190,18,3,18
190,70,15,68
190,109,24,100
190,86,11,82
46,4,1,4
46,12,2,12
173,25,4,25
20,18,2,18
36,2,2,2
42,23,10,23
112,36,12,36
173,36,12,36
20,55,11,55
20,11,11,11
40,2,1,2
43,10,2,10
42,56,7,56
42,97,15,97
46,10,1,10
36,1,1,1
40,2,1,2
112,10,1,10
70,10,1,10
43,36,4,33
43,6,1,6
46,5,1,5
46,2,1,2
42,4,1,4
60,4,1,4
20,2,1,2
20,2,1,2
20,6,1,6
190,4,1,4
84,2,1,2
84,1,1,1
84,7,1,7
10,6,2,6
12,5,1,5
40,105,11,105
40,55,15,55
51,4,1,4
190,4,1,4
42,5,3,5
42,3,3,3
42,6,3,6
20,5,1,5
42,3,3,3
42,3,3,3
42,4,2,4
42,4,3,4
40,4,1,4
42,3,3,3
42,3,3,3
42,2,2,2
42,4,2,4
42,3,3,3
42,2,2,2
42,3,3,3
42,6,3,6
40,11,11,11
40,12,12,12
173,8,1,8
190,8,1,8
10,252,41,252
10,178,42,178
43,5,3,5
43,3,3,3
43,6,3,6
10,10,1,10
12,16,2,16
311,5,1,5
353,219,43,219
46,10,1,10
110,3,1,3
10,2,1,2
51,12,2,12
110,2,1,2
10,8,1,8
40,6,1,6
22,2,1,2
22,8,1,8
180,3,1,3
180,2,1,2
40,8,4,8
40,42,5,42
40,2,1,2
40,2,1,2
51,80,3,80
42,2,1,2
43,1,1,1
43,3,1,3
42,2,1,2
42,36,4,36
1821,20,2,20
51,20,2,20
10,167,21,152
10,284,52,276
13,28,6,28
30,10,2,10
43,6,1,6
43,4,1,4
51,8,2,8
51,3,1,3
70,1,1,1
73,16,1,16
84,38,5,38
100,6,2,6
110,18,2,18
111,60,7,52
173,26,6,26
43,20,2,20
173,8,1,8
173,18,9,18
51,1,1,1
100,110,11,110
51,12,3,12
51,13,4,13
42,4,1,4
62,36,18,36
62,108,18,108
186,10,1,10
120,4,1,4
1821,2,1,2
1821,38,30,38
13,2,1,2
46,2,1,2
46,2,1,2
90,2,1,2
90,2,1,2
182,120,5,120
1123,1,1,1
1123,1,1,1
190,1,1,1
190,1,1,1
13,11,3,11
13,22,6,22
13,1,1,1
51,70,8,70
51,10,5,10
154,14,3,14
154,28,7,28
10,12,3,12
