EventCode,NumMentions,NumSources,NumArticles
40,6,1,6
42,3,1,3
61,3,1,3
192,3,1,3
311,90,9,90
173,4,2,4
173,16,2,16
110,4,4,4
110,8,4,8
20,8,4,8
20,4,4,4
80,4,4,4
80,4,4,4
80,4,4,4
36,2,1,2
111,1,1,1
111,1,1,1
40,6,1,6
10,10,1,10
90,38,14,38
190,4,4,4
190,8,4,8
190,4,4,4
190,16,4,16
190,8,4,8
43,3,1,3
20,8,2,8
51,12,2,12
100,12,2,12
85,20,2,20
20,2,1,2
84,10,3,10
20,26,13,26
20,104,13,104
80,8,4,8
110,4,4,4
110,16,4,16
110,8,4,8
20,8,4,8
16,4,1,4
36,10,1,10
173,5,5,5
193,10,1,10
193,58,1,58
20,7,1,7
193,7,1,7
193,58,1,58
16,70,34,70
193,3,1,3
36,10,1,10
20,468,112,468
214,32,4,32
114,40,4,40
20,468,112,468
20,8,2,8
20,234,112,234
20,12,2,12
40,6,1,6
111,3,1,3
10,4,2,4
40,4,2,4
40,1,1,1
84,10,1,10
20,9,3,9
10,5,1,5
106,275,41,275
40,3,1,3
40,3,1,3
40,2,1,2
106,85,38,85
51,10,1,10
1712,6,1,6
1712,4,1,4
173,2,1,2
173,2,1,2
173,18,1,18
40,2,1,2
111,1,1,1
51,15,8,15
51,8,8,8
40,1,1,1
111,1,1,1
40,1,1,1
40,1,1,1
10,24,12,24
10,24,12,24
100,11,4,11
100,14,4,14
174,25,4,25
70,10,1,10
18,2,1,2
20,16,2,16
20,4,2,4
42,142,16,142
42,145,17,129
43,272,29,270
40,3,1,3
46,6,1,6
311,1,1,1
311,4,1,4
36,8,1,8
36,2,1,2
42,35,5,35
42,8,1,8
10,5,1,5
14,5,1,5
30,10,1,10
31,10,1,10
36,5,1,5
40,10,1,10
41,2,1,2
43,10,1,10
43,10,1,10
43,30,3,30
43,66,5,66
46,5,1,5
51,10,1,10
51,20,2,20
51,362,44,362
51,78,39,78
130,209,44,209
190,10,1,10
190,6,1,6
20,28,11,28
20,6,2,6
36,1,1,1
36,2,1,2
36,2,1,2
36,1,1,1
36,2,1,2
42,58,13,58
42,4,1,4
42,10,1,10
43,4,2,4
46,4,1,4
51,16,9,16
90,22,4,22
130,268,27,268
173,4,1,4
173,6,3,6
42,3,2,3
42,3,1,3
130,6,2,6
40,10,1,10
70,10,1,10
173,10,1,10
42,120,27,120
10,2,1,2
14,3,1,3
14,1,1,1
20,10,2,10
36,10,1,10
40,15,2,15
42,1125,114,1115
42,5,1,5
42,33,11,33
42,32,4,32
43,120,12,120
50,5,1,5
51,10,1,10
84,10,1,10
841,10,1,10
112,1015,103,965
1123,12,4,12
171,85,8,75
173,745,91,745
173,259,101,259
190,15,2,15
190,10,1,10
40,10,1,10
42,10,1,10
112,391,50,391
112,187,55,187
1712,10,1,10
173,10,1,10
20,40,3,30
20,4,1,4
20,65,5,65
40,10,1,10
42,34,5,34
43,5,1,5
43,232,29,116
43,379,37,205
43,20,2,20
46,10,1,10
90,315,36,315
190,81,26,71
13,5,1,5
14,180,18,160
20,5,1,5
42,1635,154,1530
42,6,1,6
42,279,30,279
42,10,1,10
43,10,1,10
43,16,2,16
46,10,1,10
173,250,15,220
192,5,1,5
193,570,57,570
190,8,1,8
43,140,28,140
14,28,7,28
36,4,1,4
36,1,1,1
40,11,2,11
42,2,1,2
43,42,9,42
43,54,10,54
43,2,1,2
43,709,86,617
51,2,2,2
51,4,1,4
111,2,1,2
111,8,1,8
112,62,31,62
190,156,22,156
42,2,1,2
20,324,1,324
30,38,4,38
36,5,1,5
40,6,1,6
40,10,1,10
