EventCode,NumMentions,NumSources,NumArticles
173,678,63,678
43,10,1,10
110,6,2,6
57,10,1,10
42,6,1,6
42,4,1,4
42,2,1,2
42,20,10,20
71,30,2,30
111,2,1,2
111,3,1,3
42,2,1,2
42,10,1,10
51,20,5,20
51,5,5,5
51,5,5,5
10,312,77,312
20,8,1,8
20,4,1,4
43,6,1,6
43,4,1,4
110,4,2,4
40,18,9,18
40,160,22,160
43,2,1,2
43,20,10,20
111,168,39,168
111,84,39,84
36,70,10,70
36,4,1,4
353,10,1,10
20,4,2,4
30,4,2,4
12,2,1,2
10,6,2,6
13,6,2,6
36,36,36,36
36,7,7,7
36,4,4,4
36,2,2,2
36,80,40,80
36,7,6,7
36,25,9,25
20,9,2,9
40,15,2,15
36,15,2,15
36,4,2,4
40,2,1,2
40,8,1,8
30,6,3,6
30,2,1,2
40,3,1,3
40,9,2,9
20,4,2,4
40,2,1,2
13,4,2,4
13,16,2,16
10,7,3,7
20,9,2,9
40,9,2,9
40,4,2,4
36,4,2,4
173,2,1,2
190,4,2,4
190,16,2,16
90,2,1,2
841,1,1,1
841,1,1,1
841,5,1,5
841,3,1,3
90,4,1,4
90,4,1,4
51,10,1,10
43,55,8,55
190,14,3,14
43,5,1,5
51,4,1,4
10,4,1,4
42,52,13,52
14,37,5,37
90,34,5,34
1243,12,2,12
173,106,19,106
40,180,15,90
40,10,1,10
110,110,19,110
13,31,4,31
14,8,2,8
14,12,2,12
26,5,1,5
42,765,71,735
42,5,1,5
43,3,1,3
43,20,2,20
46,2,1,2
51,69,10,69
60,10,1,10
60,46,4,36
60,14,2,14
61,10,1,10
110,2,1,2
110,3,1,3
112,145,17,145
172,45,5,45
173,110,13,110
190,18,1,18
193,10,1,10
10,1,1,1
10,1,1,1
20,184,18,131
20,72,18,72
36,3,1,3
36,86,22,64
36,208,32,208
36,132,21,132
36,101,29,101
40,10,1,10
42,10,1,10
42,107,24,107
42,2,1,2
42,774,176,760
42,681,143,675
43,4,1,4
43,4,1,4
52,116,28,116
36,315,33,314
40,5,1,5
40,10,2,10
46,2,1,2
46,64,7,64
52,5,1,5
52,15,2,15
42,10,1,10
14,16,2,16
30,36,6,36
43,760,86,760
43,4,2,4
46,5,1,5
841,2,1,2
90,37,37,37
90,25,6,25
111,115,12,105
112,435,44,430
112,6,1,6
130,30,3,30
190,70,6,60
190,130,32,130
190,198,32,198
173,35,5,35
20,16,2,16
13,2,1,2
20,20,2,20
20,24,4,24
30,10,1,10
36,5,1,5
36,30,2,30
36,12,2,12
36,2,1,2
36,10,1,10
36,8,2,8
40,4,2,4
40,1,1,1
40,2,1,2
42,775,68,765
42,3,1,3
42,1,1,1
42,10,1,10
43,2,1,2
43,45,6,45
46,10,1,10
46,3,1,3
50,90,8,90
51,900,115,900
51,40,4,40
51,130,36,130
51,240,36,240
51,32,7,32
60,10,1,10
61,20,2,20
71,38,7,38
100,90,11,80
111,26,11,26
173,8,1,8
173,2,1,2
40,2,1,2
190,48,8,48
42,16,2,16
42,2,2,2
42,22,3,22
14,10,1,10
20,10,1,10
36,50,4,40
36,2,1,2
40,10,1,10
40,10,1,10
42,5,1,5
42,280,27,280
43,2010,183,1850
43,60,5,50
43,2,1,2
43,346,49,346
43,16,2,16
43,18,2,18
46,20,10,20
46,2,1,2
46,10,1,10
46,15,1,10
51,10,1,10
51,370,36,370
51,38,5,38
124,8,2,8
124,6,2,6
124,6,2,6
173,6,1,6
190,215,20,215
130,10,1,10
42,6,3,6
42,12,3,12
36,30,1,30
42,28,14,28
43,250,37,250
20,296,61,289
20,430,73,414
36,25,4,25
36,10,1,10
36,10,1,10
40,10,1,10
42,392,61,357
42,6,3,6
42,1,1,1
43,80,1,80
43,14,5,14
51,24,12,24
173,410,41,410
173,4,1,4
20,4,1,4
30,4,1,4
42,36,5,36
20,2,1,2
20,19,4,19
214,65,7,65
40,20,2,20
40,10,1,10
40,5,1,5
40,10,1,10
42,132,21,132
43,805,76,790
43,2,1,2
43,6,2,6
43,1,1,1
46,4,2,4
51,4,2,4
51,12,2,12
51,4,2,4
51,12,2,12
80,2,1,2
80,109,20,109
90,2,1,2
1712,1,1,1
1712,11,1,8
1712,3,1,2
190,124,13,124
190,46,3,46
20,39,13,39
36,2,1,2
12,790,78,790
14,10,5,10
42,1130,109,1105
42,30,5,30
42,84,4,84
112,5,1,5
193,55,7,55
13,2,1,2
13,8,1,8
46,3,1,3
20,6,6,6
51,501,26,491
50,42,4,42
85,139,16,123
114,4,1,4
36,111,12,111
10,281,14,273
36,2,1,2
110,4,2,4
110,12,2,12
173,12,2,12
181,42,3,42
42,2,1,2
43,51,8,49
43,4,1,4
43,6,1,6
40,6,1,6
12,230,23,230
13,40,4,40
19,10,1,10
20,10,1,10
33,20,2,20
40,10,1,10
71,99,33,99
82,1,1,1
100,6,1,6
112,51,17,51
112,35,3,35
173,16,2,16
173,27,4,27
173,6,1,6
190,20,1,20
190,66,9,66
190,18,4,18
51,565,76,561
43,14,2,14
43,1,1,1
10,30,2,30
14,30,2,30
353,10,1,10
42,13,2,13
100,40,5,40
36,162,53,162
36,343,101,323
30,4,2,4
36,10,1,10
40,10,1,10
42,1386,139,1386
42,18,3,18
43,565,31,499
51,37,5,37
51,3,1,3
190,6,1,6
190,4,1,4
36,1,1,1
36,6,1,6
36,1,1,1
36,10,1,10
42,4,1,4
43,8,1,8
51,100,47,100
51,4,2,4
110,2,1,2
111,20,2,20
36,10,1,10
90,12,2,12
36,2,1,2
43,6,1,6
20,805,71,775
36,5,1,5
40,10,1,10
43,5,1,5
43,10,3,10
46,3,1,3
51,10,1,10
192,10,1,10
36,1,1,1
36,14,3,14
10,88,12,88
10,28,7,28
20,63,4,63
43,30,2,30
60,10,1,10
190,10,1,10
192,66,6,66
20,145,18,145
40,10,1,10
40,10,1,10
112,10,1,10
36,4,1,4
42,18,2,18
51,18,2,18
130,16,2,16
173,3,1,3
40,2,1,2
40,2,1,2
51,6,1,6
20,65,13,65
42,25,4,25
43,38,18,38
80,65,13,65
111,1,1,1
111,1,1,1
111,3,1,3
190,10,1,10
173,3,1,3
51,2,1,2
183,56,1,56
190,74,4,74
190,2,1,2
51,2,1,2
51,6,1,6
10,14,14,14
10,76,15,76
36,3,1,3
111,14,14,14
111,76,15,76
51,3,1,3
20,10,1,10
20,20,3,20
42,25,7,25
112,58,16,58
57,6,1,6
43,94,17,94
30,6,1,6
30,2,1,2
173,10,1,10
43,4,1,4
43,10,1,10
112,6,1,6
10,6,1,6
10,6,1,6
10,8,1,8
10,318,93,299
12,2,1,2
13,56,12,56
14,65,8,65
20,4,2,4
20,34,9,34
20,4,2,4
20,194,29,172
20,165,25,104
20,106,12,96
20,63,17,63
20,138,27,132
25,392,184,392
25,12,6,12
30,2,1,2
36,10,2,10
36,6,1,4
36,2,1,2
36,2,1,2
36,2,1,2
36,6,1,6
36,6,3,6
36,10,1,10
36,2,1,2
36,13,2,13
36,2,1,2
36,2,1,2
36,4,3,4
40,2,1,2
40,4,1,4
40,10,1,10
40,10,1,10
40,28,7,28
40,4,1,4
40,2,1,2
40,2,1,2
40,2,1,2
40,4,1,4
40,4,1,4
40,7,1,7
42,2,1,2
42,41,9,37
42,167,16,131
42,91,10,91
42,77,13,54
42,4,2,4
42,2,1,2
42,16,2,16
42,330,152,330
42,2951,316,2933
42,9,2,9
42,842,234,825
42,307,114,307
42,89,87,89
42,6,1,6
42,2,1,2
42,666,61,573
42,2,1,2
42,367,90,366
42,36,7,34
42,1364,230,1324
42,147,69,142
42,166,77,166
42,322,106,322
42,243,33,243
42,4,1,4
42,2893,380,2789
42,1,1,1
42,68,20,68
43,78,11,68
43,12,3,12
43,411,88,398
43,2,2,2
46,4,1,4
46,4,1,4
46,14,3,14
46,14,1,10
46,101,11,101
51,2,2,2
51,281,44,178
51,2,1,2
51,50,12,50
51,233,51,212
51,739,48,739
51,76,27,74
51,27,6,26
51,8,1,7
57,6,1,6
60,2,1,2
60,8,3,8
60,3,1,3
60,10,1,10
61,30,2,30
62,10,1,10
71,18,4,18
73,2,1,2
80,10,4,10
84,18,3,18
84,2,1,2
84,24,4,24
100,23,3,23
112,14,4,14
112,58,6,58
112,30,7,24
112,2,1,2
112,1162,121,1134
112,329,72,317
112,21,5,21
1124,28,14,28
120,179,167,179
120,215,179,215
130,99,22,99
141,4,1,4
166,5,4,5
166,3,3,3
173,8,2,8
173,8,3,8
173,100,25,100
173,2,1,2
173,10,2,6
173,9,2,9
173,118,20,118
173,4,1,4
173,21,6,19
173,1,1,1
173,108,13,108
173,64,19,64
173,152,33,128
186,30,3,30
190,385,36,370
190,4,1,4
190,14,2,14
190,50,13,50
190,2,1,2
190,2,1,2
190,168,79,168
190,918,100,918
190,621,132,617
190,20,5,20
190,8,3,8
190,4,1,4
190,188,31,173
192,4,1,4
192,4,1,4
193,20,4,20
40,3,1,3
43,8,2,8
90,74,38,74
90,5,3,5
13,4,1,4
40,16,2,16
111,64,11,64
20,6,1,6
57,8,1,8
42,4,1,4
42,1,1,1
42,187,22,173
42,1,1,1
43,5,1,5
36,1,1,1
36,4,1,4
50,4,1,4
51,6,3,6
42,99,42,99
190,7,2,7
14,5,1,5
20,8,2,8
42,9,2,9
42,6,2,6
112,28,4,20
141,10,1,10
42,61,10,61
42,7,1,7
70,174,35,174
13,186,89,186
13,191,90,191
50,207,98,207
50,50,10,50
10,36,18,36
20,50,5,50
50,50,5,50
51,50,5,50
20,50,10,50
13,760,97,760
40,5,3,5
40,31,5,31
50,814,99,814
871,110,11,110
50,207,98,207
50,814,99,814
13,10,1,10
42,5,1,5
51,4,3,4
51,2,2,2
12,402,159,402
12,276,127,276
12,14,13,14
12,173,159,173
12,116,58,116
12,316,90,306
50,3,1,3
51,45,5,45
26,179,97,179
26,713,304,713
26,518,167,518
26,352,87,352
26,241,220,241
26,1057,303,1057
26,380,159,380
50,2,1,2
10,34,5,34
43,52,13,52
120,8,1,8
114,2,1,2
114,2,1,2
114,4,1,4
43,10,1,10
50,30,4,30
20,10,1,10
172,6,1,6
172,4,1,4
10,285,28,275
10,5,1,5
10,317,44,311
10,2,1,2
10,1,1,1
20,19,4,19
22,8,4,8
22,8,4,8
50,127,13,127
51,10,2,10
84,18,5,18
110,254,42,254
110,6,1,6
110,2,1,2
