EventCode,NumMentions,NumSources,NumArticles
42,3,3,3
42,12,3,12
42,2,2,2
120,9,3,9
43,3,3,3
1041,96,16,96
842,20,2,20
112,12,6,12
1123,72,8,72
90,82,9,82
874,83,31,83
874,105,26,105
43,2,2,2
43,12,3,12
15,6,1,6
15,2,1,2
1041,32,16,32
1041,30,15,30
25,52,26,52
25,64,29,64
842,176,17,176
90,20,5,20
90,30,5,30
25,174,29,174
10,4,1,4
10,6,1,6
40,3,1,3
13,2,1,2
73,2,1,2
15,1,1,1
15,1,1,1
173,2,2,2
10,6,3,6
10,18,3,18
84,8,1,8
112,4,1,4
12,1,1,1
12,1,1,1
40,16,2,16
40,4,2,4
40,16,2,16
40,4,2,4
10,9,2,9
10,9,2,9
10,6,3,6
60,12,1,12
1711,60,10,60
1711,38,10,38
84,256,28,256
90,12,1,12
51,2,1,2
831,2,1,2
51,6,1,6
831,6,1,6
46,1,1,1
46,1,1,1
190,4,1,4
36,10,1,10
36,50,5,50
100,20,2,20
173,2,1,2
173,9,3,9
181,9,3,9
10,2,1,2
42,97,13,80
51,2,1,2
57,2,1,2
57,8,1,8
57,50,5,50
173,22,7,18
173,12,2,12
43,26,3,16
42,12,3,12
42,2,1,2
42,10,3,8
10,1205,123,1160
10,22,3,22
14,2,1,2
14,3,1,3
20,10,1,10
20,24,4,24
20,3,1,3
20,3,1,3
36,6,1,6
36,2,1,2
36,2,1,2
36,80,7,80
40,5,1,5
40,12,2,12
42,15,2,15
42,6,1,6
42,96,32,96
42,34,8,34
42,60,6,60
43,20,2,20
43,12,2,12
43,16,2,16
51,10,1,10
51,192,48,192
52,3,1,3
60,10,1,10
60,10,1,10
120,49,4,34
124,10,1,10
130,30,3,30
180,20,2,20
20,29,5,29
20,4,1,4
20,14,4,14
36,10,2,10
40,30,3,30
40,4,1,4
42,136,18,115
43,40,8,40
43,20,2,20
46,4,1,4
57,14,2,14
111,54,7,54
192,14,7,14
192,42,7,42
60,24,4,24
36,4,2,4
1823,10,1,10
50,10,1,10
173,2,1,2
173,6,1,6
180,6,1,6
36,10,1,10
100,30,9,30
10,1,1,1
20,376,38,376
40,10,1,10
40,2,1,2
40,8,1,8
43,875,81,830
43,5,1,5
60,1,1,1
80,135,16,130
80,5,1,5
173,25,2,15
190,10,1,10
42,10,1,10
20,10,1,10
20,78,8,78
36,20,1,10
36,13,4,13
36,8,2,8
42,540,58,540
42,10,1,10
43,15,2,15
43,2,1,2
46,10,1,10
46,10,1,10
51,40,6,40
51,45,5,45
71,10,1,10
100,6,1,6
120,195,21,195
130,1670,138,1670
160,5189,401,5019
172,5,1,5
172,5,1,5
190,10,1,10
36,4,1,4
10,8,1,8
10,2,1,2
20,10,1,10
36,10,1,10
36,6,1,6
36,2,1,2
36,13,2,13
36,10,1,10
36,10,1,10
36,6,1,6
40,48,11,47
40,61,4,58
43,6,1,6
43,9,2,9
46,20,2,20
46,2,1,2
46,12,2,12
46,4,1,4
46,1,1,1
46,1,1,1
51,10,2,10
51,4,1,4
51,77,8,77
51,783,79,780
163,10,1,10
173,2,1,2
42,7,1,7
42,1,1,1
51,15,3,15
43,10,2,10
10,111,56,111
10,59,56,59
42,4,2,4
42,192,31,192
42,153,34,153
172,138,32,138
40,6,1,4
40,2,1,2
40,28,14,28
41,2,1,2
42,1569,101,923
46,10,1,10
36,4,1,4
36,2,1,2
40,498,59,498
40,2,1,2
41,2,1,2
43,91,20,71
43,709,103,640
43,389,69,370
182,220,54,220
190,4,1,4
14,132,22,129
14,62,16,62
14,48,11,48
20,9,2,9
20,4,2,4
20,15,2,15
30,2,1,2
30,2,1,2
30,2,1,2
30,4,1,4
