EventCode,NumMentions,NumSources,NumArticles
40,10,1,10
193,20,2,20
70,14,4,14
70,20,4,20
874,40,5,40
874,10,5,10
40,10,1,10
12,4,2,4
12,4,2,4
40,2,1,2
40,2,1,2
30,18,5,18
30,52,5,52
43,1,1,1
43,1,1,1
43,3,1,3
36,4,1,4
36,4,1,4
40,6,1,6
10,18,1,18
40,6,1,6
1712,504,1,504
190,31,30,31
190,218,33,218
15,2,1,2
15,8,1,8
170,27,1,27
170,27,1,27
1712,54,1,54
42,5,1,5
91,4,1,4
10,2,1,2
42,2,1,2
40,20,5,20
71,6,1,6
43,2,1,2
40,20,5,20
40,30,5,30
84,1,1,1
71,4,1,4
71,4,1,4
40,30,5,30
11,20,2,20
43,137,13,127
40,2,1,2
40,1,1,1
14,16,4,16
20,168,22,168
36,2,1,2
36,2,1,2
36,20,1,10
40,2,1,2
42,45,9,43
42,156,25,154
42,2,2,2
42,12,2,12
43,100,10,100
43,13,13,13
43,19,3,19
120,168,22,168
40,6,1,6
36,2,1,2
43,48,6,48
173,152,16,152
42,16,4,16
42,8,1,4
43,30,5,30
43,3,1,3
173,1,1,1
57,3,1,3
43,62,19,62
14,32,3,32
20,45,45,45
43,254,24,200
43,2,1,2
43,2,1,2
43,6,1,6
130,1,1,1
130,3,1,3
140,253,47,253
173,8,4,8
173,32,4,32
42,10,1,10
17,504,84,504
20,16,1,16
20,2,1,2
43,123,54,123
51,504,84,504
190,135,13,135
42,25,1,25
173,52,22,50
20,5,1,5
36,5,1,5
43,10,1,10
46,10,1,10
52,6,1,6
52,4,1,4
36,10,1,10
57,1,1,1
190,5,1,5
36,6,1,6
36,8,1,8
36,10,1,10
36,2,1,2
36,4,1,4
40,7,2,7
40,12,3,8
42,19,5,19
43,45,15,45
43,294,39,294
51,1184,120,804
106,4,1,2
110,5,1,5
110,5,2,5
130,9,4,9
190,10,1,5
190,2,1,1
42,18,3,18
10,13,3,13
13,111,88,111
20,10,1,10
40,2,1,2
42,56,6,56
42,20,4,20
43,4,1,4
43,15,1,15
46,6,1,6
100,2,1,2
111,6,1,6
111,36,5,36
130,118,59,118
130,516,71,516
130,86,61,86
173,6,1,6
190,10,1,10
312,5,1,5
42,680,65,645
43,3,1,3
43,3,1,3
42,15,3,15
192,1,1,1
192,1,1,1
14,36,9,36
20,119,17,115
43,92,16,90
51,10,1,10
51,353,4,353
120,4,1,4
36,8,1,8
40,2,1,2
42,295,27,275
40,8,1,8
42,140,21,140
42,1,1,1
173,134,24,134
173,1,1,1
173,19,4,19
173,28,4,28
173,14,4,14
1823,69,7,60
20,2,1,2
20,10,1,10
20,3,1,3
14,10,1,10
40,10,1,10
43,1,1,1
112,1,1,1
112,2,2,2
42,405,42,405
42,10,1,10
190,4,1,2
190,10,1,10
42,42,6,39
