EventCode,NumMentions,NumSources,NumArticles
61,33,3,33
10,8,4,8
10,8,4,8
90,36,4,36
51,48,22,48
51,144,22,144
51,48,22,48
36,2,1,2
36,2,1,2
36,5,1,5
31,10,1,10
42,2,1,2
43,8,1,8
150,10,1,10
42,8,1,8
43,2,1,2
40,5,1,5
13,20,4,20
84,81,27,81
40,5,1,5
173,81,27,81
40,4,1,4
60,1,1,1
36,4,1,4
36,1,1,1
40,2,1,2
40,2,1,2
173,164,81,164
190,528,88,528
193,528,88,528
190,62,15,62
190,64,15,64
190,62,15,62
190,64,15,64
190,32,15,32
190,32,15,32
30,2,1,2
60,1,1,1
181,63,32,63
181,2,1,2
181,38,19,38
181,234,37,234
181,1,1,1
181,1,1,1
173,162,80,162
173,2,1,2
173,30,1,30
10,12,2,12
20,12,2,12
10,8,2,8
20,8,2,8
190,6,1,6
190,24,1,24
190,25,1,25
43,96,18,96
42,22,2,22
36,4,1,4
80,14,7,14
100,10,1,10
190,10,1,10
154,7,7,7
154,10,8,10
42,2,1,2
51,4,1,4
61,34,3,34
110,79,10,75
190,10,1,10
22,8,1,8
57,6,1,6
70,15,2,15
112,40,2,20
112,9,2,9
173,96,48,96
36,3,1,3
40,2,1,2
40,3,1,3
51,4,2,4
51,6,2,6
190,5,1,5
20,10,1,10
42,20,3,20
42,1,1,1
43,10,1,10
43,2,1,2
43,30,3,30
43,30,1,30
80,2,1,2
80,3,1,3
112,390,39,390
130,1,1,1
145,65,13,65
173,925,86,865
190,309,52,309
10,30,6,30
20,10,1,10
20,5,1,5
20,10,1,10
213,3,1,3
30,315,60,315
42,10,1,10
43,10,1,10
43,14,2,14
841,10,1,10
100,535,81,535
14,8,1,8
14,2,1,2
40,10,1,10
42,890,85,860
46,10,1,10
164,4,1,4
164,6,1,6
190,150,12,135
193,140,1,140
193,70,1,70
100,180,18,180
42,10,1,10
51,10,1,10
43,188,21,187
36,2,1,2
40,20,2,20
40,32,8,32
40,104,9,72
42,254,61,243
43,2,2,2
51,2,1,2
190,10,1,10
20,5,1,5
25,20,2,20
25,6,1,6
40,2,1,2
40,2,1,2
40,6,1,6
40,6,1,6
42,2,1,2
43,10,1,10
60,63,19,63
73,95,9,85
84,18,3,18
112,2,1,2
112,1254,126,1254
139,10,1,10
173,6,3,6
173,12,3,12
190,107,22,107
190,2,1,2
42,8,1,8
42,2,1,2
43,1,1,1
43,1,1,1
14,1,1,1
42,60,6,60
51,20,1,20
874,10,1,10
163,23,3,23
40,3,1,3
43,119,9,119
50,8,2,8
42,55,3,40
36,5,1,5
36,2,1,2
42,5,1,5
42,2,1,2
90,20,2,20
36,10,1,10
46,10,1,10
46,2,1,2
140,10,1,10
141,10,1,10
10,10,1,10
40,10,1,10
42,205,20,195
42,116,39,116
42,2,1,2
90,4,2,4
90,6,2,6
130,4,2,4
130,6,2,6
42,43,6,43
43,75,6,75
43,4,2,4
112,2,2,2
192,1,1,1
42,45,5,45
182,5,1,5
43,8,2,8
43,1,1,1
100,6,1,6
36,8,1,8
40,2,1,2
42,42,7,42
42,85,10,76
43,42,7,42
43,70,47,70
43,29,5,29
173,20,2,20
42,4,1,2
42,16,1,8
43,10,1,10
42,6,1,6
42,12,3,12
80,2,1,2
80,8,1,8
13,60,30,60
13,54,27,54
14,120,30,120
14,2,1,2
14,2,1,2
20,234,39,234
25,2,1,2
36,20,2,20
36,2,1,2
36,44,3,44
36,5,1,5
40,4,1,4
40,4,1,4
40,6,1,6
40,2,1,2
42,380,37,355
42,2,1,2
42,1,1,1
42,8,1,4
42,2,1,2
42,381,48,376
42,10,1,10
42,1,1,1
42,5,1,5
42,30,2,30
42,55,9,53
42,2,1,2
42,29,6,29
42,174,28,170
43,6,1,6
43,4,1,4
43,2,1,2
43,239,55,229
43,115,39,113
44,1,1,1
44,7,1,7
46,1,1,1
46,12,4,12
46,2,1,2
46,65,7,65
46,10,1,10
51,20,1,20
52,2,1,2
57,2,1,2
61,8,4,8
84,1,1,1
84,1,1,1
100,1930,231,1930
100,56,8,56
112,46,23,46
112,46,7,46
112,84,74,84
112,2,1,2
112,4,1,4
1124,2,1,2
130,96,15,96
173,3,3,3
173,18,3,18
173,578,62,578
173,3,2,3
173,2,1,2
190,230,21,220
190,92,23,92
190,4,1,4
190,9,1,4
193,230,19,210
60,26,3,26
112,6,1,6
190,6,1,6
46,8,1,8
57,5,1,5
42,4,1,2
43,377,14,207
10,112,16,82
17,4,1,4
61,40,3,40
172,40,3,40
100,4,1,4
112,138,23,138
112,46,23,46
14,55,5,55
42,10,1,10
51,17,17,17
190,64,7,56
111,17,17,17
13,130,13,130
111,17,17,17
20,26,13,26
51,13,13,13
111,444,27,444
51,8,1,8
71,6,1,6
84,6,1,6
193,3,1,3
84,2,1,2
20,168,17,139
42,91,17,91
73,24,6,24
73,24,6,24
111,10,1,10
111,14,2,14
130,5,1,5
172,8,2,8
43,8,4,8
43,4,4,4
43,4,4,4
51,36,2,20
84,20,2,20
40,16,4,16
40,24,4,24
20,50,4,50
12,10,1,10
172,28,2,28
172,4,2,4
42,8,4,8
43,24,4,24
51,4,4,4
51,4,4,4
43,20,2,20
173,20,1,20
180,10,1,10
180,5,1,5
36,20,1,20
90,30,1,20
20,44,8,37
36,69,8,67
10,12,6,12
10,20,4,20
10,13,3,13
10,9,3,9
10,178,20,178
11,70,4,70
20,515,47,505
20,6,1,6
20,6,1,6
20,10,2,10
20,86,10,86
20,305,30,299
20,5,1,5
214,127,21,127
311,5,1,5
40,20,2,20
51,11,2,11
51,6,1,6
51,224,21,224
70,16,1,10
90,80,9,80
90,134,21,134
173,1,1,1
173,2,2,2
173,8,4,8
190,12,2,12
190,30,4,30
190,14,2,14
20,8,1,8
12,40,4,40
10,10,1,10
43,1,1,1
43,4,1,4
42,10,2,10
57,5,1,5
114,10,1,10
173,20,2,20
80,10,1,10
110,10,1,10
10,6,1,6
42,120,18,120
10,2,1,2
51,4,1,4
70,4,1,4
10,4,1,4
10,6,3,6
10,42,19,42
36,6,2,6
36,7,3,7
36,18,2,18
51,1,1,1
70,2,1,2
1712,210,19,210
173,454,47,454
173,130,16,130
190,15,2,15
51,10,1,10
10,6,1,6
10,4,1,4
10,12,1,12
10,76,36,76
20,1,1,1
20,679,87,679
20,72,18,72
20,77,21,77
51,85,10,85
70,72,18,72
70,108,18,108
70,76,18,76
51,5,1,5
1014,76,19,76
61,48,23,48
61,132,22,132
61,44,22,44
90,293,79,293
20,2,1,2
43,4,1,4
214,12,3,12
214,12,6,12
1014,114,19,114
112,76,19,76
46,4,1,4
214,12,6,12
10,440,60,437
10,1,1,1
