EventCode,NumMentions,NumSources,NumArticles
43,6,1,6
43,2,1,2
128,38,19,38
173,38,19,38
130,10,4,10
130,30,4,30
12,4,2,4
12,16,2,16
173,6,1,6
173,12,6,12
120,12,1,12
120,4,1,4
120,4,1,4
130,10,4,10
60,9,1,9
60,63,1,63
192,2,2,2
192,2,2,2
192,12,2,12
192,130,65,130
42,2,1,2
42,6,1,6
42,2,1,2
15,340,68,340
141,3,3,3
141,6,3,6
141,12,3,12
61,5,1,5
173,354,56,354
173,318,81,318
173,156,67,156
173,42,21,42
173,12,6,12
190,52,13,52
190,54,13,54
30,580,58,580
71,5,1,5
190,29,13,29
190,118,13,118
190,4,2,4
190,43,7,43
194,120,12,120
10,20,2,20
130,8,2,8
43,10,1,10
193,195,39,195
193,195,39,195
42,10,1,10
36,18,4,18
130,10,1,10
841,1,1,1
841,1,1,1
841,6,1,6
40,38,10,38
40,8,1,8
36,16,3,16
90,2,1,2
42,22,11,22
42,144,72,144
43,22,11,22
43,144,72,144
36,3,1,3
36,1,1,1
36,1,1,1
36,3,1,3
62,3,1,3
62,3,1,3
90,10,1,10
173,2,1,2
173,2,1,2
173,6,1,6
10,2,1,2
42,20,2,20
42,29,6,27
42,12,2,12
42,125,15,125
173,2,1,2
173,4,1,4
190,4,1,4
112,10,1,10
42,11,3,11
42,10,1,10
30,170,10,170
31,40,5,40
40,10,1,10
40,6,1,6
40,4,1,4
40,6,1,6
40,6,1,6
42,340,32,335
42,6,2,6
43,4,1,4
46,10,1,10
61,5,1,5
874,3,1,3
130,75,7,75
141,5,5,5
141,5,5,5
36,4,1,4
40,10,1,10
42,4,1,4
43,197,20,192
57,10,1,10
57,10,1,10
57,10,1,10
60,5,1,5
84,24,5,24
173,8,4,8
190,24,5,24
20,4,2,4
36,1,1,1
36,69,7,69
40,5,1,5
42,33,7,33
42,16,2,16
57,10,1,10
130,230,21,230
112,65,7,65
36,2,1,2
46,2,1,2
36,1,1,1
40,2,1,2
10,3,1,3
20,12,2,12
40,10,1,10
40,5,1,5
42,10,1,10
43,10,1,10
51,3,1,3
51,3,1,3
90,3,1,3
112,23,4,17
112,410,1,410
112,12,4,12
173,15,2,15
180,31,11,31
190,10,1,10
42,592,59,592
42,2,1,2
60,3,1,3
114,15,2,15
43,40,12,40
20,68,14,68
311,60,6,60
353,10,1,10
36,2,1,2
42,4,1,4
42,6,1,6
110,20,3,20
110,1,1,1
190,4,1,4
190,2,1,2
190,4,1,4
20,18,2,18
20,2,1,2
43,2,1,2
173,5,1,5
14,105,10,100
40,25,3,25
40,10,1,10
42,20,2,20
42,10,1,10
42,12,3,12
42,18,3,18
42,20,3,20
43,5,1,5
43,8,2,8
43,10,1,10
43,29,3,29
43,119,39,119
51,620,59,565
71,10,1,10
841,78,26,78
100,35,4,35
112,30,3,30
112,16,4,16
173,4,4,4
173,12,4,12
192,40,2,20
173,30,5,30
40,4,1,4
10,11,6,11
10,1,1,1
42,11,2,11
42,190,19,190
43,16,3,16
42,8,1,8
42,1,1,1
51,6,1,6
51,2,1,2
20,237,72,235
20,34,6,26
36,4,1,4
36,8,1,8
36,2,1,2
40,2,1,2
40,2,1,2
40,6,1,6
40,8,1,8
40,2,1,2
42,228,44,222
42,304,76,302
43,62,8,62
43,22,7,22
46,1,1,1
46,1,1,1
80,834,106,834
112,44,10,44
173,82,36,82
173,10,2,10
1821,6,2,6
190,88,36,88
10,870,85,800
20,10,1,10
20,67,7,67
30,30,3,30
36,9,3,9
36,2,1,2
36,8,1,8
40,10,1,10
40,150,30,150
40,6,1,6
42,460,44,440
43,2,1,2
43,6,1,6
46,5,1,5
51,20,2,20
57,120,30,120
57,30,30,30
100,15,5,15
100,36,6,36
130,6,1,6
130,30,5,30
139,10,1,10
141,16,2,16
145,6,1,6
180,50,4,50
190,5,1,5
42,10,1,10
40,2,1,2
20,10,1,10
42,2,1,2
42,8,1,8
42,8,3,8
46,5,1,5
874,5,1,5
46,5,1,5
20,1,1,1
36,4,1,4
42,149,75,149
14,2,1,2
40,20,1,20
173,24,2,24
42,30,5,30
130,36,11,36
42,10,1,10
20,12,2,12
42,70,7,70
80,10,1,10
173,5,1,5
841,36,18,36
193,2,1,2
14,10,1,10
20,35,5,35
43,45,5,45
46,20,1,20
60,12,2,12
73,80,7,80
114,310,29,310
190,35,5,35
40,2,1,2
40,10,1,10
43,2,1,2
10,2,1,2
20,358,53,320
20,166,27,160
36,2,1,2
40,6,1,6
40,10,1,10
43,50,5,50
43,20,1,10
46,10,1,10
42,3,1,3
20,10,1,10
42,12,4,12
43,5,1,5
46,10,1,10
112,8,1,8
130,10,1,10
51,12,2,12
51,22,5,22
42,364,1,364
20,4,1,4
20,1,1,1
36,75,4,75
112,10,1,10
180,10,1,10
36,8,1,8
42,64,8,64
42,69,8,53
43,48,8,48
161,54,11,47
161,5,1,5
43,22,4,18
40,10,1,10
130,30,2,30
190,4,1,4
42,420,1,420
42,20,2,20
42,133,26,133
190,304,39,304
190,22,11,22
190,86,16,81
190,125,16,125
36,10,1,10
43,8,1,8
46,2,1,2
46,16,2,16
40,41,8,29
40,8,8,8
40,2,1,2
42,54,8,54
46,1,1,1
46,96,7,72
112,9,9,9
112,510,129,510
130,234,24,234
154,18,9,18
154,314,82,314
172,18,9,18
172,498,127,498
46,3,1,3
190,15,2,15
36,28,7,28
36,1,1,1
42,53,5,35
112,63,21,63
195,63,21,63
36,4,1,4
36,2,1,2
36,6,1,6
42,40,6,40
43,10,1,10
12,3,1,3
13,13,5,13
13,16,2,16
14,12,3,12
20,245,57,237
20,5,1,5
20,24,4,24
20,374,76,372
20,1,1,1
20,313,41,161
20,2,1,2
25,10,5,10
30,18,4,16
36,1,1,1
36,2,1,2
36,4,1,4
36,6,1,6
36,4,1,4
36,10,1,10
36,4,1,4
36,4,1,4
40,48,8,48
40,16,8,16
40,2,1,2
40,20,9,20
40,2,1,2
42,35,7,35
42,6,1,6
42,112,26,112
42,10,1,10
42,16,3,16
42,86,18,86
42,368,32,358
42,2,1,2
42,589,41,442
42,8,1,8
42,816,149,806
42,7,2,7
42,55,10,55
42,1415,58,1407
42,14,7,14
42,10,1,10
42,34,4,32
42,1133,127,1117
42,4,1,4
42,14,6,14
42,8,3,8
42,16,4,16
42,43,9,42
43,180,55,173
43,10,1,10
43,14,4,14
43,229,29,229
43,17,3,17
43,4,1,4
43,45,7,43
43,15,9,15
46,4,1,4
46,4,1,4
46,30,3,30
46,16,2,16
51,20,4,20
51,44,10,44
51,5,4,5
57,4,1,4
60,7,1,7
