EventCode,NumMentions,NumSources,NumArticles
14,101,22,101
14,19,19,19
190,1,1,1
42,570,141,570
20,8,1,8
20,2,1,2
120,116,19,116
120,140,35,140
43,882,145,882
43,590,146,590
20,2,1,2
20,2,1,2
20,6,1,6
70,36,9,36
110,3,1,3
190,2,1,2
14,72,22,72
40,84,11,42
40,252,11,126
193,1,1,1
40,44,11,22
193,2,1,2
36,22,11,22
40,4,1,2
36,66,11,66
40,12,1,6
36,22,11,22
40,44,11,22
190,104,52,104
190,312,52,312
20,159,53,159
12,4,1,4
13,2,1,2
841,10,1,10
193,10,1,10
173,10,1,10
193,10,1,10
130,24,1,24
10,16,4,16
10,24,4,24
130,6,1,6
130,18,1,18
40,111,2,111
841,111,2,111
43,2,1,2
42,16,3,16
42,191,37,191
46,1,1,1
46,1,1,1
60,10,1,10
173,18,6,18
190,3,1,3
190,1,1,1
30,8,2,8
42,22,3,22
61,3,1,3
61,10,1,10
112,10,1,10
14,48,11,48
42,4,1,4
43,10,2,10
43,1,1,1
173,152,34,152
40,1,1,1
40,1,1,1
40,3,1,3
43,48,8,48
80,1,1,1
80,4,1,4
43,20,9,20
20,55,5,55
42,20,2,20
43,450,50,430
84,5,1,5
173,504,166,502
173,20,2,20
190,10,1,10
112,10,1,10
112,422,42,422
112,198,21,198
10,8,1,8
10,2,1,2
20,268,32,268
20,66,31,66
20,8,2,8
20,329,42,329
20,68,34,68
36,10,1,10
36,1,1,1
36,4,1,4
41,5,1,5
42,6,1,6
42,2,1,2
43,6,1,6
43,2,1,2
43,2,1,2
46,10,1,10
51,340,38,340
111,309,39,309
111,68,34,68
114,50,5,50
84,2,1,2
20,6,1,6
31,10,1,10
42,98,14,98
42,10,2,10
42,26,3,26
43,10,1,10
80,30,3,30
112,2,1,2
130,10,1,10
60,2,1,2
173,25,5,25
14,1,1,1
14,1,1,1
20,8,1,8
43,476,119,476
124,8,1,8
173,20,2,20
190,30,5,30
26,6,6,6
40,1,1,1
46,4,1,4
13,20,1,20
20,10,1,10
26,240,80,240
32,82,17,82
32,61,11,61
32,10,4,10
32,418,94,414
32,400,126,400
32,208,101,208
32,608,101,608
32,174,87,174
32,136,18,136
40,6,3,6
40,90,22,90
40,10,5,10
40,4,1,4
40,2,2,2
40,118,46,118
40,2,1,2
40,208,22,208
42,342,57,342
42,324,3,324
51,48,9,48
51,2138,339,2062
51,238,70,238
51,489,133,489
51,614,101,614
51,202,100,202
51,162,81,162
51,3664,366,3524
60,310,1,310
84,16,1,16
100,20,1,20
112,4,1,4
112,1,1,1
112,1,1,1
173,36,13,36
190,705,49,645
190,19,17,19
190,3281,311,3281
42,700,65,680
42,2197,326,2057
42,1066,139,1066
60,6,1,6
84,8,1,8
190,1532,152,1532
190,51,38,51
10,2,1,2
353,2,1,2
173,537,45,505
1124,4,1,4
112,5,2,5
130,16,3,16
173,2,1,2
173,74,2,74
60,4,1,4
10,185,2,185
42,1437,138,1431
42,150,21,126
10,5,1,5
46,3,1,3
40,5,1,5
42,2,1,2
42,15,3,15
43,6,1,6
111,674,151,674
20,6,1,6
30,8,1,8
30,9,2,9
30,3,2,3
40,5,1,5
42,10,1,10
42,390,37,390
112,16,1,16
173,630,105,630
12,6,1,6
43,20,2,20
60,1225,123,1225
36,6,1,6
43,25,3,20
112,2,1,2
42,10,1,10
43,26,2,24
145,20,1,20
173,62,17,62
173,280,28,280
173,454,56,454
173,10,1,10
62,4,1,4
190,58,1,58
190,58,1,58
20,2,1,2
43,2,1,2
43,22,6,22
90,8,1,8
90,22,5,20
140,109,14,104
163,10,1,10
163,10,1,10
46,1,1,1
42,30,6,30
36,20,1,20
190,20,1,20
190,2645,197,2638
100,370,2,370
10,6,3,6
10,12,1,12
10,18,3,18
13,81,14,81
14,7,1,7
14,3,1,3
20,40,9,40
36,4,1,4
