EventCode,NumMentions,NumSources,NumArticles
193,2,1,2
16,4,2,4
16,6,3,6
16,4,2,4
16,6,3,6
81,2,2,2
81,2,2,2
20,9,3,9
10,20,2,20
70,20,2,20
1712,460,55,460
193,40,10,40
193,20,10,20
193,20,10,20
173,404,80,404
111,30,6,30
13,2,1,2
13,4,2,4
13,10,2,10
42,1,1,1
42,10,2,10
173,331,80,331
173,73,72,73
42,10,5,10
43,10,5,10
42,10,5,10
43,10,5,10
13,10,2,10
13,4,2,4
13,2,1,2
20,180,16,180
170,180,16,180
42,2,1,2
42,3,1,3
172,10,1,10
100,20,5,20
173,2,1,2
43,2,1,2
43,3,1,3
112,180,16,180
13,2,1,2
13,10,2,10
13,4,2,4
50,20,5,20
1123,81,14,81
1123,36,14,36
173,16,8,16
70,21,3,21
10,12,3,12
43,1,1,1
20,110,11,110
120,12,3,12
81,20,2,20
84,56,8,56
84,7,7,7
163,7,7,7
163,64,8,64
163,7,7,7
51,1,1,1
51,1,1,1
110,1,1,1
110,1,1,1
43,4,2,4
43,4,2,4
20,8,2,8
42,8,2,8
42,4,2,4
42,8,2,8
42,4,2,4
831,51,17,51
10,6,1,6
10,2,1,2
10,11,2,11
43,4,2,4
43,8,2,8
173,8,1,8
193,8,1,8
193,2,1,2
831,51,17,51
84,7,1,7
831,76,18,76
173,2,1,2
43,4,2,4
43,12,4,12
10,3,2,3
42,12,4,12
42,6,3,6
80,2,1,2
20,1,1,1
20,1,1,1
20,6,1,6
80,8,1,8
46,16,2,16
20,1,1,1
10,5,1,5
16,2,1,2
81,2,1,2
110,88,11,88
81,8,1,8
36,12,2,12
46,4,2,4
36,4,2,4
36,4,2,4
46,4,2,4
173,140,8,140
10,123,8,123
190,2,1,2
16,1,1,1
16,3,2,3
50,72,9,72
50,18,9,18
43,6,3,6
16,5,1,5
16,1,1,1
110,8,1,8
120,8,1,8
13,16,4,16
10,72,9,72
10,18,9,18
36,2,1,2
43,1,1,1
46,4,2,4
36,1,1,1
42,1,1,1
110,2,1,2
190,8,1,8
112,10,1,10
112,20,1,20
36,4,2,4
36,1,1,1
51,4,1,4
51,4,1,4
80,4,1,4
40,8,1,8
40,2,1,2
80,6,1,6
36,1,1,1
112,20,1,20
193,20,1,20
36,1,1,1
36,3,1,3
43,34,4,34
57,3,1,3
60,10,2,10
60,72,3,72
13,2,1,2
17,10,1,10
20,12,2,12
353,10,1,10
36,2,1,2
36,40,5,40
40,4,1,4
42,98,7,88
42,175,27,159
42,1,1,1
42,196,18,180
42,348,50,338
43,4,1,4
100,5,2,5
100,5,2,5
173,12,6,12
190,20,2,20
20,1,1,1
42,66,5,64
36,3,1,3
36,4,1,4
36,4,1,4
874,2,1,2
874,2,1,2
13,200,16,200
20,10,1,10
20,2,1,2
20,8,1,8
20,2,1,2
20,10,1,10
20,13,2,13
20,8,1,8
211,6,2,6
36,10,1,10
40,6,1,6
40,4,1,4
40,10,1,10
42,12,2,12
42,14,2,14
42,25,3,25
46,10,2,10
51,5,1,5
874,20,2,20
90,120,12,120
100,715,57,705
111,71,9,71
112,10,1,10
130,380,21,380
130,30,3,30
130,48,6,48
130,12,6,12
174,20,2,20
192,6,1,6
43,4,1,4
43,4,1,4
43,12,1,12
20,2,1,2
40,10,1,10
42,2,1,2
42,12,2,12
43,112,26,112
43,93,19,93
43,246,82,246
43,4,1,4
874,10,1,10
42,4,1,4
42,6,1,4
42,17,4,17
10,217,51,215
40,1,1,1
40,97,12,97
42,294,36,274
84,2,1,2
112,4,1,4
130,121,10,121
46,70,7,70
43,1,1,1
42,2,1,2
42,2,1,2
20,10,1,10
36,5,1,5
36,10,1,10
40,10,1,10
40,7,1,6
40,10,2,10
42,1455,150,1445
42,93,10,93
43,5,1,5
43,10,1,10
80,6,2,6
90,15,3,15
120,71,17,71
173,15,2,15
173,2,1,2
173,15,3,15
173,2,1,2
173,3165,321,3153
180,4,1,4
190,3,3,3
13,15,2,15
40,10,1,10
42,110,11,95
112,85,14,85
114,155,18,155
13,25,1,25
13,10,2,10
14,48,8,48
20,5,1,5
30,20,2,20
36,10,1,10
37,1,1,1
37,4,1,4
42,16,5,16
42,5,1,5
43,81,9,81
46,305,18,305
46,2,1,2
46,8,1,8
51,10,1,10
84,10,4,10
100,155,18,155
114,255,27,255
43,7,7,7
43,7,7,7
10,12,2,12
10,10,1,10
14,100,10,100
20,10,1,10
20,2,1,2
20,8,1,8
20,42,8,42
36,10,1,10
36,5,1,5
40,10,1,10
40,30,3,30
40,10,2,10
40,6,1,6
40,6,1,6
42,20,2,20
42,12,2,12
42,14,2,14
42,20,3,20
43,40,4,40
43,702,112,702
43,4,1,4
43,94,15,89
43,66,11,66
43,81,12,81
43,173,19,173
46,1,1,1
46,10,2,10
50,66,7,66
51,41,6,41
60,10,1,10
112,20,10,20
172,20,10,20
172,30,10,30
