EventCode,NumMentions,NumSources,NumArticles
154,78,25,78
42,5,1,5
190,7,2,7
42,2,1,2
61,10,5,10
61,17,9,17
61,42,13,42
61,18,13,18
30,1,1,1
173,4,2,4
192,2,1,2
30,1,1,1
30,4,1,4
173,3,2,3
71,1,1,1
71,1,1,1
110,8,1,8
42,8,1,8
43,5,1,5
43,2,1,2
43,8,1,8
61,18,13,18
61,42,13,42
50,20,5,20
50,15,5,15
13,2,1,2
71,20,2,20
15,2,1,2
16,2,1,2
16,2,1,2
311,136,17,136
110,5,1,5
110,1,1,1
181,16,4,16
10,50,10,50
173,8,2,8
192,6,1,6
42,2,1,2
30,36,18,36
30,8,4,8
154,18,18,18
154,18,18,18
154,4,4,4
154,4,4,4
87,2,1,2
87,2,1,2
87,6,1,6
110,2,1,2
10,4,1,4
13,4,1,4
17,10,1,10
190,20,2,20
30,2,1,2
30,6,1,6
30,2,1,2
190,20,2,20
20,100,9,100
143,71,14,71
20,2,1,2
20,2,1,2
71,10,1,10
61,3,1,3
61,2,1,2
112,2,1,2
112,2,1,2
13,12,2,12
10,5,1,5
10,10,1,10
1383,10,1,10
10,114,38,114
173,1,1,1
173,1,1,1
36,4,1,4
173,4,1,4
10,5,1,5
40,1,1,1
40,4,1,4
40,4,1,4
40,1,1,1
40,4,1,4
36,6,1,6
173,6,1,6
84,54,8,54
84,36,8,36
40,4,1,4
13,20,10,20
13,20,10,20
160,7,7,7
112,1,1,1
112,1,1,1
112,2,1,2
112,1,1,1
112,1,1,1
173,3,1,3
173,1,1,1
100,5,1,5
100,5,1,5
111,10,1,10
20,1,1,1
20,2,1,2
42,4,1,4
40,2,1,2
40,2,1,2
10,262,40,252
36,6,1,6
36,14,3,13
42,5,1,5
42,5,1,5
43,4,1,4
43,4,1,4
190,2,1,2
190,2,1,2
42,14,1,10
10,12,3,12
40,4,1,4
14,12,2,12
14,30,6,30
20,10,1,10
20,366,40,351
36,10,1,10
42,6,1,6
42,18,5,18
42,60,12,60
43,40,7,40
43,10,1,10
43,70,7,70
43,90,14,90
45,35,4,35
46,6,1,6
46,11,2,11
51,16,2,16
51,102,16,102
51,30,2,30
51,115,24,115
51,25,2,25
51,7,3,7
51,92,15,92
60,5,1,5
73,5,1,5
10,227,36,215
20,5,1,5
30,2,1,2
30,3,1,3
36,10,1,10
36,10,1,10
40,5,5,5
40,2,1,2
40,8,2,8
42,5,1,5
43,10,1,10
43,83,20,79
51,2,1,2
100,2,1,2
100,10,3,10
112,10,1,10
130,214,35,214
130,16,16,16
40,3,1,3
40,8,1,8
40,2,1,2
40,2,1,2
40,1,1,1
42,801,44,777
43,292,37,268
164,6,1,6
40,10,1,10
40,10,1,10
43,13,3,13
10,34,9,34
20,12,1,10
20,8,1,8
30,8,2,8
36,6,1,6
42,20,1,10
43,995,99,975
1121,2,1,2
1121,3,1,3
173,25,2,20
173,51,15,51
173,6,1,6
173,2,1,2
173,10,1,10
180,10,1,10
190,1775,150,1620
190,52,4,46
190,2,1,2
36,10,1,10
20,5,1,5
40,5,1,5
40,6,1,6
42,10,1,10
42,140,14,140
43,740,72,720
43,4,1,4
43,6,1,6
43,42,13,42
43,33,10,33
46,5,1,5
100,10,1,10
43,1,1,1
43,1,1,1
36,8,4,8
36,10,2,10
40,3,1,3
40,6,1,6
40,2,1,2
42,6,1,6
42,4,2,4
42,645,103,645
42,4,1,4
42,10,1,10
42,89,11,89
42,151,19,135
43,2135,240,2015
46,2,1,2
46,3,1,3
51,69,10,69
57,10,1,10
841,30,3,30
112,60,19,60
130,36,11,36
173,5,1,5
190,5,1,5
40,10,1,10
42,6,1,6
51,15,4,15
40,10,1,10
20,8,2,8
20,12,2,12
30,4,2,4
30,4,2,4
30,12,2,12
43,11,2,11
46,300,1,300
42,91,16,91
36,7,1,7
36,10,1,10
40,38,10,38
40,2,1,2
42,4,1,4
42,8,1,8
43,10,1,10
43,3,1,2
43,41,10,41
43,3,2,3
51,41,10,41
42,2,1,2
36,3,1,3
43,260,13,130
43,180,17,150
13,370,37,370
20,20,3,20
20,33,7,33
20,5,1,5
20,6,1,6
25,20,2,20
30,3,1,3
36,6,1,6
36,5,1,5
40,5,1,5
40,20,4,20
40,8,1,8
40,12,2,12
40,8,1,8
40,10,1,10
40,3,1,3
40,8,2,8
40,2,1,2
40,11,3,11
42,60,6,60
42,22,8,22
43,67,13,67
43,144,46,144
43,21,4,21
46,10,1,10
46,6,1,6
46,10,1,10
51,200,22,190
51,120,5,120
51,84,14,84
51,20,3,20
57,10,1,10
841,5,1,5
100,27,9,27
100,564,74,558
100,20,2,20
100,6,1,6
100,128,20,128
110,415,46,415
112,6,1,6
112,84,7,42
112,20,20,20
112,48,12,48
112,4,1,4
1124,1288,360,1288
130,10,1,10
193,5,1,5
57,3,1,3
42,30,4,30
10,1130,123,1130
10,162,1,162
14,55,9,55
40,53,12,53
42,324,1,324
110,40,5,40
120,1134,124,1134
42,30,3,24
42,4,1,4
42,6,3,6
42,30,2,30
43,20,2,20
36,2,1,2
42,27,3,27
51,18,3,18
80,10,1,10
61,10,1,10
36,10,1,10
36,10,1,10
51,6,1,6
40,10,1,10
43,6,1,6
42,116,25,114
190,60,5,50
42,1,1,1
43,1,1,1
40,4,1,4
42,17,5,17
10,126,9,126
10,43,1,43
20,81,20,77
36,8,1,8
36,2,1,2
42,93,11,83
46,153,3,153
50,33,5,33
36,5,1,5
42,7,1,6
43,68,8,68
43,2,1,2
42,10,4,10
182,4,1,4
190,8,1,8
10,136,61,136
14,155,13,125
14,133,60,133
20,710,71,685
20,12,2,12
20,332,42,327
40,18,6,18
40,5,1,5
40,54,27,54
40,10,5,10
40,64,28,64
42,782,90,782
42,228,82,228
46,5,1,5
60,136,61,136
841,10,1,10
112,3,1,3
190,90,1,90
173,16,8,16
43,26,13,26
14,130,13,130
20,7,2,7
20,6,1,6
20,8,2,8
20,12,2,12
30,51,6,51
36,10,1,10
40,18,3,18
40,12,3,12
42,1,1,1
42,9,2,9
43,37,4,37
46,10,1,10
51,19,9,19
51,9,3,9
51,29,7,29
51,37,5,37
51,44,6,44
60,2,1,2
100,9,3,9
100,5,1,5
190,18,3,18
190,12,3,12
43,16,2,16
43,4,1,4
51,2,1,2
43,4,1,4
12,10,1,10
14,10,1,10
353,2,1,2
353,8,1,8
42,27,4,27
42,20,2,20
43,31,4,31
61,10,1,10
100,3,1,3
190,165,17,165
14,18,6,18
51,2,2,2
110,38,18,38
173,18,4,18
30,22,11,22
874,22,11,22
15,30,3,30
40,20,2,20
173,12,2,12
173,18,3,18
190,6,1,6
190,20,1,10
190,4,1,4
112,6,1,6
180,6,1,6
42,15,2,15
20,510,51,510
51,12,2,12
170,12,2,12
100,10,2,10
40,2,1,2
46,6,1,6
20,10,1,10
41,2,1,2
51,5,1,5
