EventCode,NumMentions,NumSources,NumArticles
100,10,1,10
170,98,8,98
42,26,13,26
42,104,13,104
61,10,1,10
61,10,1,10
10,6,1,6
10,2,1,2
10,1,1,1
20,6,2,6
43,6,2,6
100,10,1,10
10,10,1,10
42,6,2,6
110,6,2,6
121,19,17,19
121,400,40,400
121,1,1,1
20,36,18,36
45,10,1,10
57,10,1,10
42,10,4,8
115,10,1,10
57,10,1,10
831,120,10,120
10,36,9,36
10,12,2,12
90,4,1,4
90,6,1,6
40,46,23,46
43,5,5,5
43,14,5,10
42,2,2,2
10,18,9,18
10,36,9,36
43,24,12,24
43,72,12,72
43,26,13,26
110,18,3,18
13,3,1,3
13,1,1,1
40,46,23,46
111,46,23,46
13,4,2,4
40,90,5,90
46,90,5,90
831,10,1,10
20,25,5,25
831,25,5,25
40,6,1,6
36,30,1,30
36,24,1,24
40,10,1,10
46,10,1,10
42,4,1,4
46,3,1,3
193,356,110,356
42,6,1,6
42,4,1,4
51,6,1,6
51,4,1,4
193,852,110,852
193,947,202,947
193,778,192,778
193,8,4,8
160,31,5,31
160,2,1,2
46,4,2,4
46,4,2,4
60,150,10,150
43,4,1,4
241,8,1,8
831,8,1,8
120,8,1,8
173,30,3,30
46,3,1,3
46,12,2,12
90,8,1,8
10,6,1,6
111,6,1,6
111,3,2,3
190,10,1,10
46,1,1,1
46,3,1,3
46,1,1,1
46,1,1,1
26,4,2,4
26,6,2,6
1241,2,1,2
1241,8,1,8
20,5,1,5
90,2,2,2
90,4,2,4
90,4,2,4
160,50,4,50
160,4,2,4
160,4,2,4
190,150,10,150
80,10,1,10
193,10,1,10
190,10,1,10
10,2,1,2
111,4,2,4
60,150,10,150
173,2,2,2
173,13,5,13
13,2,2,2
13,13,5,13
36,10,1,10
43,6,1,6
43,4,1,4
40,4,1,4
111,10,1,10
43,6,1,6
46,1,1,1
51,6,3,6
46,3,1,3
90,2,1,2
46,1,1,1
46,1,1,1
46,4,2,4
190,30,2,30
10,3,1,3
10,1,1,1
43,1,1,1
42,1,1,1
190,10,1,10
20,3,1,3
12,2,1,2
141,2,1,2
120,10,1,10
