EventCode,NumMentions,NumSources,NumArticles
51,5,1,5
51,115,22,115
84,10,2,10
11,2,1,2
11,3,1,3
874,2,1,2
874,2,1,2
10,7,5,7
141,7,5,7
10,28,5,28
141,28,5,28
190,10,1,10
40,28,14,28
190,10,1,10
190,25,1,25
1712,162,1,162
1712,243,1,243
20,15,1,15
130,10,1,10
12,84,39,84
36,168,13,168
36,24,13,24
36,14,2,14
36,2,2,2
42,60,15,60
36,10,1,10
43,60,15,60
10,2,1,2
10,2,1,2
10,10,1,10
10,1,1,1
10,1,1,1
10,6,1,6
51,30,3,30
43,94,12,94
20,194,102,183
42,81,14,81
42,4,1,4
42,4,1,4
42,2,1,2
42,16,1,16
42,2,1,2
42,8,1,8
42,2,1,2
50,10,1,10
190,16,2,16
43,16,1,16
120,2,1,2
120,1,1,1
40,6,1,6
42,6,1,6
43,4,1,4
46,6,1,4
42,39,7,39
36,14,2,14
36,4,1,4
40,67,17,67
40,13,13,13
43,137,12,117
43,226,64,222
173,8,2,8
190,4,1,4
42,83,12,83
841,2,1,2
10,36,7,36
13,10,1,10
36,3,1,3
36,2,1,2
40,5,1,5
46,103,24,103
46,33,26,33
46,9,2,9
51,3,1,3
51,2,1,2
51,519,53,519
57,30,1,10
57,6,1,6
120,5,2,5
120,5,2,5
173,105,11,105
180,1320,124,1260
182,5,1,5
190,517,136,517
112,10,1,10
36,70,14,70
36,5,1,5
43,10,1,10
43,3,1,3
43,47,10,47
43,36,9,36
43,18,9,18
51,206,41,206
51,74,15,71
112,6,2,6
112,34,3,34
173,4,1,4
36,126,6,126
173,1,1,1
36,24,3,24
43,4,2,4
43,16,2,16
20,52,9,52
42,10,1,10
43,10,1,10
42,10,1,10
42,12,2,12
42,2,1,2
36,4,1,4
130,14,4,14
160,2,1,2
192,23,6,23
14,130,14,120
20,145,27,145
20,26,5,26
20,202,80,201
51,12,2,12
51,18,3,18
60,3,1,3
112,12,2,12
113,10,1,10
130,180,18,180
130,12,2,12
160,6,1,6
190,20,1,10
190,12,2,12
40,10,1,10
63,55,11,55
40,6,1,6
42,8,1,8
42,2,1,2
60,6,1,6
42,42,16,42
42,6,2,6
112,15,3,15
12,104,33,104
80,102,32,102
173,22,3,22
60,4,1,4
43,103,14,103
43,6,3,6
112,45,22,45
190,158,61,158
190,6,3,6
42,8,2,8
42,4,2,4
42,4,2,4
36,180,10,180
40,3,1,3
40,4,1,4
40,8,8,8
40,48,8,48
40,56,56,56
43,5,1,5
43,6,1,6
43,250,23,250
13,20,3,20
51,890,27,860
193,10,1,10
43,2,1,2
46,12,1,12
190,4,1,4
10,300,49,300
190,300,49,300
51,10,1,10
180,6,1,6
180,80,5,58
110,10,1,10
42,36,7,36
42,10,5,10
42,10,5,10
36,10,3,10
36,6,1,6
40,2,1,2
190,2,1,2
42,6,1,6
13,3,1,3
874,12,1,12
43,50,7,50
36,2,1,2
36,3,1,3
46,3,1,3
111,25,5,25
42,2,1,2
42,8,1,8
141,9,1,9
141,1,1,1
20,49,29,45
42,3,1,3
43,2,1,2
173,52,9,48
40,6,1,6
173,20,1,20
43,6,1,6
190,20,1,20
190,1835,180,1818
190,160,14,96
40,14,2,14
10,30,15,30
10,138,51,138
10,154,56,154
36,2,1,2
40,45,9,45
42,116,30,116
42,612,170,528
42,327,44,280
42,123,42,122
42,2,2,2
42,92,10,92
42,497,60,497
42,2,1,2
42,193,50,187
43,9,4,5
43,4,3,4
43,5,5,5
43,161,21,108
43,18,4,18
43,1080,274,1074
43,16,3,16
43,16,8,16
43,74,26,47
43,1216,308,1167
51,10,1,10
874,22,22,22
874,2402,444,2402
100,30,15,30
110,2,1,2
111,226,53,226
112,804,198,791
1123,60,12,60
1123,161,80,161
1123,170,84,170
141,22,9,22
141,2,2,2
173,3,1,3
173,6,1,6
173,4,1,3
173,4,1,4
173,3,1,3
173,48,6,48
173,6,1,6
173,2,1,2
173,4,1,4
173,3,1,3
173,2,1,2
173,56,8,52
173,8,1,8
173,7,1,7
190,1221,241,1204
190,54,9,54
190,2,1,2
190,36,6,36
190,12,6,12
190,50,14,50
190,8,2,8
190,2698,246,2689
190,90,15,82
193,5,1,5
193,4,3,4
193,4,3,4
36,10,1,10
51,2,1,2
70,6,1,6
71,6,1,6
111,8,2,8
43,4,2,4
43,6,2,6
60,25,3,25
190,600,60,600
42,51,8,51
42,2,1,2
112,148,28,122
112,162,17,120
10,68,16,68
10,224,59,214
10,303,40,272
12,5,1,5
20,172,27,170
43,156,28,155
43,4,1,4
43,4,1,4
43,2,1,2
43,16,1,16
43,2,1,2
50,10,1,10
60,539,45,459
90,182,86,182
90,640,80,640
90,174,54,152
190,252,16,252
43,8,1,8
20,92,92,92
42,4,3,4
46,96,94,96
173,4,1,4
43,10,1,10
111,22,11,22
111,88,11,88
112,32,14,32
154,10,1,10
43,8,1,8
43,2,1,2
43,2,1,2
43,6,1,6
43,2,1,2
20,741,94,741
43,1,1,1
43,1,1,1
46,752,96,752
42,10,1,10
42,4,1,4
43,2,1,2
10,364,91,364
43,10,1,10
10,2,1,2
10,2,1,2
14,800,80,800
51,24,12,24
51,22,11,22
42,16,1,16
42,8,1,8
10,14,5,14
60,4,2,4
43,4,3,4
46,94,93,94
51,48,12,48
51,24,12,24
60,4,2,4
43,1,1,1
51,4,2,4
112,4,2,4
51,48,12,48
51,24,12,24
120,2,1,2
46,1,1,1
42,1,1,1
46,1,1,1
12,10,1,10
43,2,1,2
36,5,1,5
42,2,1,2
42,2,1,2
10,2,1,2
10,2,1,2
51,2,1,2
10,22,4,22
181,2,1,2
20,87,17,87
90,16,6,16
112,8,4,8
172,10,1,10
20,8,4,8
111,5,1,5
20,12,4,12
10,24,2,24
141,1,1,1
46,2,1,2
46,2,1,2
10,9,2,9
130,1,1,1
46,2,1,2
46,2,1,2
46,2,1,2
110,16,1,16
80,5,1,5
40,25,4,25
42,27,7,27
43,40,8,40
46,6,1,4
173,5,1,5
10,119,10,114
10,20,3,20
10,107,16,102
10,533,26,528
10,10,1,10
12,2,1,2
12,153,14,137
13,10,1,10
20,2215,163,2165
30,5,1,5
40,615,39,575
40,10,1,10
43,31,5,31
50,970,91,950
70,200,21,190
71,30,3,30
71,225,21,215
71,25,2,15
71,521,20,486
80,41,14,41
80,7,2,7
80,33,4,33
100,115,13,115
110,10,1,10
120,250,20,205
125,16,4,16
125,38,5,38
12,2,1,2
130,1,1,1
10,4,1,4
10,4,1,4
10,2,1,2
12,4,1,4
12,4,1,4
12,2,1,2
42,35,2,20
12,10,1,10
43,10,1,10
43,39,13,39
10,5,1,5
36,2,1,2
42,2,1,2
10,5,1,5
42,6,1,6
43,4,1,4
43,4,1,4
10,16,4,16
10,38,5,38
172,16,4,16
172,38,5,38
10,24,4,24
130,4,1,4
10,6,1,6
10,81,25,81
10,291,67,291
40,3,2,3
42,97,10,89
42,218,64,214
51,69,27,69
71,122,59,122
84,4,1,4
90,188,20,159
90,70,7,70
190,59,9,59
190,8,2,8
182,8,8,8
193,8,8,8
43,13,13,13
42,65,13,65
42,39,13,39
42,13,13,13
42,13,13,13
42,10,2,10
90,21,3,21
173,8,8,8
173,8,8,8
42,3,1,3
60,2,1,2
60,12,2,12
173,10,9,10
173,56,8,56
43,23,14,23
190,52,13,52
10,9,2,9
43,2,1,2
43,2,1,2
43,12,2,12
182,8,8,8
193,8,8,8
71,13,13,13
42,13,13,13
43,130,13,130
42,6,2,6
10,16,2,16
43,224,87,224
46,40,6,40
111,6,2,6
111,3,1,3
111,11,3,11
173,2,1,2
42,10,1,10
112,25,13,25
10,24,12,24
43,7,5,7
43,11,7,11
43,18,9,18
43,1562,212,1562
30,16,10,16
30,12,9,12
46,12,1,12
46,8,1,8
42,4,2,4
42,6,2,6
51,58,4,58
51,12,1,12
70,10,1,10
190,10,1,10
186,10,1,10
12,2,1,2
12,8,1,8
42,8,1,8
42,2,1,2
84,10,1,10
10,500,67,500
10,54,27,54
10,856,163,856
10,539,112,539
10,10,1,10
12,14,2,14
20,2255,191,2165
20,20,2,20
30,31,8,31
311,55,5,55
36,3,1,3
36,336,115,336
36,2,1,2
40,5,1,5
51,10,1,10
51,6,3,6
57,40,3,20
57,6,1,6
60,336,52,336
60,621,117,621
60,10,1,10
60,108,27,108
71,30,5,30
84,76,24,76
874,12,3,12
874,18,3,18
90,32,8,32
90,58,9,58
90,5,1,5
90,154,11,126
90,174,79,174
90,240,80,240
90,73,8,73
100,140,1,140
100,210,1,210
111,25,4,25
120,19,2,19
130,1270,128,1270
172,66,18,66
173,1965,179,1800
173,90,9,90
173,96,10,96
173,48,9,48
173,3,1,3
173,106,10,106
190,116,6,76
190,390,2,390
190,12,2,12
191,14,1,10
191,4,1,4
191,70,1,46
192,10,1,10
193,4,1,4
193,6,1,6
193,627,142,627
193,380,49,368
30,14,7,14
43,10,2,10
180,6,3,6
180,24,3,24
193,35,4,35
57,448,74,448
172,3,1,3
172,1,1,1
173,167,36,167
173,3,1,3
173,1,1,1
190,8,2,8
180,10,1,10
193,250,50,250
173,5,1,5
20,8,2,8
20,12,2,12
10,10,1,10
10,2,1,2
10,15,2,15
46,2,1,2
46,8,1,8
90,28,6,28
42,90,9,90
175,250,21,203
175,42,10,42
175,557,70,527
192,6,3,6
84,101,24,101
190,189,176,189
190,26,26,26
193,148,27,148
193,40,26,40
193,164,48,164
193,50,23,50
10,174,88,174
40,9,3,9
40,15,3,15
42,298,76,298
42,1,1,1
42,1,1,1
42,6,1,6
42,2,1,2
42,29,5,29
51,12,3,12
57,282,73,282
57,12,5,12
73,12,3,12
73,18,3,18
84,25,23,25
91,60,1,30
172,42,17,42
173,12,4,12
173,40,9,40
173,4,1,4
173,4,1,4
173,2,1,2
173,2,1,2
173,3,1,3
173,12,3,12
173,2,1,2
173,3,1,3
173,4,1,4
173,10,2,9
173,37,16,37
190,162,80,162
190,5,1,5
190,1,1,1
190,547,60,328
190,57,9,30
190,220,44,220
193,360,123,354
193,1255,253,1252
193,6,2,6
193,10,5,10
193,21,5,21
193,6,4,6
193,484,180,474
193,130,18,122
193,126,40,116
193,72,10,72
10,10,1,10
20,10,1,10
114,36,6,36
193,36,6,36
193,10,1,10
193,3,1,3
114,24,6,24
193,24,6,24
193,9,2,9
120,2,1,2
120,2,1,2
61,3,1,3
61,4,1,4
120,6,1,6
10,10,2,10
10,20,2,20
10,10,1,10
10,251,69,245
10,522,58,522
10,269,43,269
12,80,1,10
20,16,4,16
20,110,5,110
30,7,1,7
36,1930,169,1890
36,5,1,5
42,3,1,3
42,10,1,10
42,82,9,82
61,15,3,15
90,35,4,35
112,48,23,48
112,143,25,143
120,130,16,130
50,1,1,1
50,1,1,1
43,2,1,2
42,8,1,8
42,2,1,2
43,35,2,20
46,448,74,448
57,259,74,259
57,30,19,30
57,11,11,11
57,142,48,142
51,10,1,10
70,4,2,4
50,3,1,3
42,20,10,20
42,84,12,84
42,16,2,16
51,120,12,120
841,40,10,40
841,60,10,60
20,20,3,20
874,5,1,5
42,4,1,4
42,4,1,4
42,12,2,12
51,10,1,10
173,5,1,5
193,136,20,134
193,36,16,36
193,28,10,28
36,10,3,10
112,30,5,30
112,74,14,74
40,50,1,50
42,28,5,28
73,24,12,24
73,24,12,24
42,24,12,24
42,101,21,101
10,71,15,71
20,42,14,42
111,13,2,10
111,5,2,3
111,2,1,2
111,4,2,4
36,24,3,24
40,50,1,50
51,50,1,50
30,8,1,8
30,2,1,2
50,2,1,2
50,6,1,6
50,2,1,2
57,8,1,8
57,2,1,2
80,10,1,10
50,2,1,2
50,6,1,6
50,2,1,2
57,8,1,8
57,2,1,2
42,14,2,14
42,2,2,2
42,4,2,4
10,10,1,10
12,18,6,18
13,6,1,6
42,10,1,10
43,10,1,10
51,3,1,3
162,30,3,30
180,40,3,40
42,10,3,10
42,2,1,2
42,6,1,6
51,2,1,2
51,2,1,2
43,3,1,3
112,24,12,24
112,72,12,72
51,6,1,6
43,10,1,10
43,40,4,40
46,10,1,10
10,20,20,20
43,10,1,10
42,6,1,6
42,6,2,6
42,6,2,6
10,20,20,20
43,216,75,216
43,266,119,266
43,160,79,160
182,6,2,6
182,2,1,2
193,69,12,69
193,18,9,18
10,26,23,26
13,50,1,50
36,10,1,10
193,2228,223,2228
193,432,223,432
193,690,223,690
10,4,3,4
10,1,1,1
10,4,3,4
10,1,1,1
40,23,3,23
42,8,1,8
51,1,1,1
51,7,1,7
51,2,1,2
10,12,3,12
10,6,3,6
17,3,1,3
20,6,1,6
60,320,80,320
13,240,80,240
60,400,80,400
60,80,80,80
17,3,1,3
20,2,1,2
12,10,1,10
43,19,4,19
30,1,1,1
30,1,1,1
42,2,1,2
42,8,1,8
42,6,1,6
42,4,1,4
12,16,4,16
12,24,4,24
120,8,1,8
120,2,1,2
