EventCode,NumMentions,NumSources,NumArticles
51,3,1,3
12,9,3,9
190,4,1,4
190,4,1,4
233,34,17,34
173,34,17,34
33,10,3,10
33,20,3,20
20,3,1,3
130,497,82,497
111,2,1,2
111,3,1,3
190,10,1,10
20,4,1,4
20,2,1,2
20,1,1,1
130,296,73,296
13,8,2,8
233,136,17,136
173,136,17,136
20,1,1,1
20,10,1,10
110,6,1,6
110,2,1,2
190,3,1,3
190,24,3,24
120,10,5,10
120,50,6,50
90,2,1,2
110,2,1,2
57,1480,238,1480
50,6,1,6
50,2,1,2
172,200,20,200
57,26,13,26
57,1478,243,1478
141,2,1,2
141,8,1,8
36,8,1,8
80,10,1,10
10,24,8,24
10,72,8,72
43,4,2,4
43,4,2,4
43,12,2,12
42,4,2,4
42,4,2,4
42,12,2,12
43,24,2,24
51,10,1,10
20,57,6,57
36,203,13,203
40,4,1,4
42,374,19,342
42,208,16,120
43,17,1,9
46,24,3,24
46,96,3,96
112,10,1,10
130,288,32,288
138,4,1,4
190,2,1,2
190,345,39,345
80,90,15,90
42,4,1,4
42,2,1,2
42,2,1,2
51,1,1,1
84,1,1,1
84,1,1,1
173,39,11,39
173,75,20,75
173,30,5,30
84,3,1,3
84,3,1,3
14,90,9,90
20,12,2,12
30,2,1,2
30,13,2,10
30,13,2,13
36,15,2,15
36,2,1,2
36,10,1,10
36,20,2,20
42,330,26,330
42,10,1,10
46,2,1,2
51,430,47,430
60,110,11,110
61,10,1,10
100,45,3,45
112,75,9,75
17,300,29,300
43,256,19,219
51,119,15,105
51,10,1,10
61,4,1,4
61,6,1,6
190,40,4,40
20,1,1,1
20,1,1,1
20,2,1,2
42,41,8,39
141,112,14,112
141,2,1,2
10,2,1,2
10,8,1,8
46,1,1,1
46,4,1,4
46,3,1,3
46,2,1,2
20,50,2,50
20,100,1,100
40,10,1,10
43,890,78,825
46,10,1,10
60,52,26,52
60,4,2,4
112,395,36,380
112,8,1,8
113,2,1,2
173,20,2,20
173,98,30,98
173,6,2,6
173,26,3,26
190,20,2,20
190,18,1,18
111,10,1,10
173,9,2,9
14,122,13,122
20,1155,89,910
20,34,13,34
20,15,7,15
36,10,1,10
36,2,1,2
40,10,1,10
40,12,2,12
42,10,1,10
42,3,1,3
42,2,1,2
42,2,1,2
42,60,10,60
43,10,1,10
50,10,1,10
51,10,1,10
173,40,4,40
40,4,1,4
42,886,120,735
80,61,11,61
173,39,10,39
173,1,1,1
10,49,10,49
14,6,1,6
42,1070,94,945
42,1,1,1
42,69,31,69
42,188,20,188
43,49,20,49
43,76,23,76
43,10,1,10
43,16,2,16
46,3,1,3
46,10,1,10
51,29,3,29
80,15,5,15
80,4,2,4
80,13,6,13
111,4,2,4
111,18,3,18
111,6,2,6
111,8,2,8
111,44,6,44
130,3,1,3
130,42,14,42
190,140,10,130
43,3,1,3
43,2,1,2
46,2,1,2
46,3,1,3
42,55,6,55
40,6,1,6
42,3,2,3
42,6,1,6
42,7,2,7
42,8,1,8
43,3,1,3
51,38,6,38
20,2,1,2
30,27,4,27
36,3,1,3
42,100,8,92
42,2079,214,2071
42,16,4,16
42,10,1,10
43,4,1,4
51,227,52,223
100,30,4,30
112,108,26,104
180,108,26,104
190,63,8,63
80,674,68,674
10,180,33,180
20,835,67,795
20,4,1,4
40,12,2,12
40,10,1,10
42,2,2,2
42,146,35,146
43,435,41,435
