EventCode,NumMentions,NumSources,NumArticles
20,2,1,2
20,3,1,3
43,10,1,10
61,30,3,30
61,24,3,24
61,6,3,6
10,10,1,10
231,10,1,10
874,1,1,1
874,1,1,1
874,3,1,3
874,3,1,3
181,140,11,140
10,6,1,6
10,4,1,4
874,1,1,1
874,1,1,1
141,5,1,5
141,9,2,9
84,3,2,3
1053,3,2,3
53,3,2,3
53,3,2,3
84,3,2,3
1053,3,2,3
141,2,1,2
141,6,1,6
129,11,9,11
193,2,1,2
193,3,1,3
193,1,1,1
1125,5,1,5
1125,5,1,5
10,6,1,6
10,1,1,1
10,2,1,2
10,2,1,2
42,1,1,1
42,1,1,1
40,2,1,2
40,2,1,2
190,4,1,4
43,1,1,1
43,1,1,1
1125,5,1,5
1125,5,1,5
180,18,9,18
180,72,9,72
190,18,9,18
190,18,9,18
190,54,9,54
874,10,1,10
874,6,1,6
1056,10,1,10
1056,6,1,6
874,16,1,16
1056,16,1,16
10,1,1,1
125,2,1,2
43,10,1,10
51,4,1,4
51,6,1,6
40,10,1,10
36,27,3,27
36,3,1,3
36,261,38,253
36,2,1,2
42,4,1,4
42,10,1,10
42,167,27,160
42,8,1,8
43,100,10,100
111,28,5,28
173,100,4,36
182,24,6,24
43,187,91,187
43,43,14,43
19,4,1,4
19,6,1,6
20,10,1,10
30,5080,470,5080
30,48,4,48
30,412,85,412
30,406,42,406
30,85,14,85
40,7,2,7
43,1,1,1
51,40,3,40
51,30,3,30
61,10,1,10
112,585,61,585
42,10,1,10
841,18,3,18
30,4,1,4
20,30,6,30
36,10,1,10
40,5,1,5
43,660,68,660
43,5,1,5
51,1,1,1
55,24,7,24
55,8,2,8
173,2115,187,1955
173,5,1,5
20,66,7,66
36,10,1,10
40,24,4,24
42,30,2,30
42,6,1,6
42,26,6,26
43,5,1,5
51,2,1,2
51,3,1,3
55,22,6,22
55,8,2,8
100,30,3,30
130,6,3,6
130,32,4,32
42,35,4,35
43,1135,119,1105
42,10,1,10
112,10,1,10
36,33,6,33
42,36,3,36
43,4,1,2
36,18,3,18
30,36,6,36
32,66,11,66
36,5,1,5
36,1,1,1
42,2,1,2
42,566,92,515
51,585,67,580
112,56,14,52
166,23,11,23
10,387,31,362
25,6,1,6
36,8,1,8
36,2,1,2
36,42,1,42
40,50,6,50
40,10,1,10
40,6,1,6
41,6,1,6
43,10,1,10
43,10,1,10
46,93,16,93
874,5,1,5
190,1,1,1
20,20,2,20
43,393,39,393
46,10,1,10
40,4,1,4
141,20,2,20
141,12,1,12
40,7,1,7
40,4,2,4
40,6,1,6
43,16,4,16
112,71,13,71
10,8,2,8
42,122,10,117
84,114,5,114
10,4,1,4
193,5,1,5
42,45,5,45
43,240,23,240
51,30,3,30
60,14,3,14
112,23,9,23
40,10,1,10
112,13,2,13
190,146,18,146
40,10,1,10
42,10,1,10
43,12,2,12
130,222,34,222
130,136,36,136
61,30,10,30
332,2,1,2
332,6,2,6
36,5,1,5
10,80,11,80
20,110,10,100
214,10,1,10
874,2,1,2
874,8,1,8
190,2,1,2
190,8,1,8
20,10,2,10
20,10,2,10
43,4,1,4
36,48,3,48
36,12,2,12
40,20,2,20
42,18,2,18
42,12,2,12
138,10,1,10
43,42,7,42
36,5,1,5
14,138,23,138
40,6,3,6
190,6,1,6
42,16,1,16
10,42,21,42
14,30,13,30
20,22,11,22
20,11,4,11
20,8,2,8
20,14,4,14
30,4,1,4
36,8,4,8
36,4,2,4
36,4,2,4
36,5,1,5
36,52,9,52
40,2,1,2
40,4,1,4
40,5,1,5
40,12,3,12
40,2,1,2
42,4,1,4
42,62,8,62
42,24,4,24
42,109,14,109
42,13,3,13
42,1330,206,1327
42,57,12,57
42,8,4,8
42,373,90,373
42,320,38,316
43,58,8,53
43,44,3,42
43,8,4,8
43,30,8,27
46,30,3,30
51,4,1,4
51,40,20,40
51,8,4,8
51,46,9,36
51,2,1,2
51,83,23,81
60,30,5,30
71,8,1,8
71,8,8,8
71,118,26,100
84,6,2,6
84,3,1,3
841,11,2,11
841,76,19,76
100,34,7,34
110,16,4,16
110,84,13,84
110,47,16,47
111,4,1,4
111,14,4,14
111,4,1,4
112,18,4,18
112,4,1,4
1124,28,5,28
120,1,1,1
120,1,1,1
172,154,25,151
173,1,1,1
173,1,1,1
173,14,5,14
173,2,1,2
173,2,1,2
173,48,15,48
181,23,23,23
181,572,159,572
190,8,1,8
190,2,1,2
190,2,1,2
190,2,1,2
190,2,1,2
43,48,8,48
51,197,23,197
10,9,7,9
40,40,4,40
139,12,2,12
40,6,1,6
40,2,1,2
43,2,1,2
180,8,1,8
192,8,1,8
42,10,1,10
71,2,1,2
71,3,1,3
874,10,1,10
42,4,1,4
182,10,1,10
40,58,4,58
43,10,1,10
10,81,15,77
12,36,5,36
12,10,1,10
20,6,3,6
20,206,41,191
42,100,10,100
43,172,19,172
43,10,1,10
43,151,25,151
43,8,1,8
51,200,21,197
71,10,1,10
84,1,1,1
84,1,1,1
120,5,1,5
43,4,1,4
10,6,3,6
111,22,18,22
111,22,18,22
111,81,14,81
43,36,4,36
111,3,1,3
12,4,1,4
51,18,5,18
42,4,1,4
10,18,3,18
70,12,6,12
42,187,91,187
10,28,5,28
42,506,90,506
42,5,5,5
166,506,90,506
166,4,4,4
42,43,14,43
42,137,14,137
120,20,2,20
173,28,7,28
10,3,2,3
10,81,9,81
10,54,9,54
11,256,19,256
11,40,4,40
12,6,2,6
12,4,2,4
13,655,57,655
15,48,13,48
15,45,13,45
20,42,5,42
20,4,1,4
20,6,1,6
231,90,2,80
311,10,1,10
331,20,3,20
42,1,1,1
51,26,3,26
61,154,9,154
71,815,35,770
71,470,47,470
73,40,11,40
73,55,14,55
111,54,9,54
111,33,3,33
111,15,3,15
111,76,10,76
112,37,5,34
120,78,7,78
120,100,11,100
124,10,1,10
124,30,3,30
125,40,11,40
125,55,14,55
1721,5,1,5
12,10,1,10
22,2,1,2
43,137,14,137
46,9,2,9
831,205,19,185
84,4,1,4
84,6,1,6
84,5,1,5
112,210,19,190
141,8,1,8
141,12,1,12
141,10,1,10
10,40,10,40
10,8,4,8
10,8,4,8
20,298,74,298
42,6,1,6
42,4,1,4
43,3,1,3
43,1,1,1
43,6,3,6
43,4,2,4
46,150,72,150
51,8,4,8
51,8,4,8
60,8,8,8
60,16,8,16
112,15,3,15
173,10,1,10
42,330,33,330
112,2,1,2
112,5,1,5
170,8,1,8
10,2,1,2
10,6,2,6
10,122,13,104
10,69,15,69
12,132,32,132
20,2,1,2
43,10,1,10
50,12,3,12
51,10,2,10
84,4,1,4
90,36,8,36
110,2,1,2
111,4,1,4
112,18,8,18
120,26,4,26
190,4,1,4
841,12,3,12
30,20,2,20
191,62,30,62
191,60,29,60
10,12,3,12
43,3,3,3
43,3,3,3
110,2,1,2
110,8,1,8
20,246,36,246
20,124,30,124
14,4,2,4
10,40,20,40
10,8,1,8
40,48,6,48
41,24,6,24
41,24,6,24
10,10,1,10
10,251,41,251
13,128,9,128
30,30,3,30
30,149,20,149
46,61,9,61
120,10,1,10
13,10,5,10
40,40,18,40
40,42,18,42
120,15,8,15
120,23,12,23
13,5,1,5
125,50,9,50
125,8,3,8
10,7,2,7
43,1,1,1
43,1,1,1
10,8,4,8
43,24,4,24
43,8,4,8
10,8,4,8
10,2495,219,2375
10,65,7,65
10,10,1,10
20,1785,156,1675
214,10,1,10
36,10,1,10
40,5,1,5
42,735,71,695
42,5,1,5
60,74,9,74
60,16,8,16
73,280,34,280
90,3025,238,2705
90,650,65,650
90,1,1,1
90,10,1,10
130,430,37,425
173,54,4,54
173,18,4,18
173,18,4,18
175,160,15,160
175,242,23,232
180,975,78,765
180,28,1,20
190,1490,127,1395
190,10,1,10
193,1475,121,1260
42,36,4,36
130,36,4,36
20,50,1,50
73,72,35,72
190,160,20,160
190,36,18,36
173,320,20,210
60,25,2,15
40,414,39,414
173,10,1,10
173,16,1,16
193,10,1,10
10,20,1,20
42,20,1,20
10,10,1,10
90,1,1,1
90,1,1,1
90,4,1,4
111,1,1,1
1123,6,2,4
173,8,3,8
173,168,33,168
173,88,12,84
180,35,4,35
173,10,1,10
10,80,8,80
13,100,10,100
51,118,19,118
71,4,1,4
71,1,1,1
1014,20,4,20
171,6,1,6
171,2,1,2
171,2,1,2
51,5,1,5
10,935,120,935
10,10,1,10
14,10,1,10
20,905,94,905
20,10,1,10
20,20,1,10
20,26,6,26
36,755,46,750
42,670,63,650
43,695,63,675
43,6,1,6
43,26,6,26
51,1115,125,1105
60,135,15,135
71,12,2,12
110,5,1,5
180,1,1,1
180,1,1,1
180,3,1,3
84,8,3,8
84,4,2,4
84,52,5,52
831,10,1,10
1311,6,1,6
1313,10,1,10
162,6,1,6
70,161,24,161
10,10,1,10
43,4,1,4
60,2,1,2
43,20,2,20
43,16,2,16
43,4,2,4
26,10,1,10
1124,2,1,2
1124,6,1,6
13,60,7,60
1312,14,1,14
141,20,1,20
141,10,1,10
10,925,98,860
10,20,4,20
14,14,2,14
20,20,2,20
30,175,18,175
30,10,1,10
42,1275,131,1245
51,14,2,14
51,22,4,22
60,165,17,165
70,4,1,4
70,6,1,6
112,210,38,210
10,12,3,12
10,8,3,8
43,330,33,330
51,20,2,20
70,20,2,20
1043,232,28,232
141,240,29,240
13,10,1,10
40,4,1,4
42,10,1,10
43,4,1,4
46,4,1,4
43,10,1,10
141,10,1,10
36,10,1,10
43,6,1,6
51,5,1,5
42,20,2,20
42,3,1,3
81,80,8,80
111,84,10,84
1821,296,33,212
42,444,73,444
120,80,8,80
1821,80,8,80
43,4,1,4
43,4,1,4
43,2,1,2
42,6,1,6
10,124,33,124
10,10,2,10
16,4,1,4
20,114,16,109
36,6,3,6
42,18,4,18
42,142,17,124
43,156,20,148
51,20,2,20
51,610,61,610
10,2,1,2
51,2,1,2
36,6,3,6
42,74,9,74
42,73,7,57
43,24,1,24
36,18,3,18
36,6,3,6
16,16,1,16
10,834,110,721
11,88,11,88
20,44,11,44
20,1357,217,1345
30,20,7,18
30,52,11,52
43,2,1,2
43,601,92,547
51,44,11,44
111,48,12,48
112,44,11,44
190,2,1,2
43,506,90,506
43,5,5,5
43,170,14,138
1821,2,1,2
43,9,2,9
173,2,1,2
173,2,1,2
173,6,1,6
20,2,1,2
20,25,2,25
51,4,3,4
51,30,5,30
20,4,1,4
43,8,2,8
61,10,1,10
13,21,6,19
20,11,2,11
20,2,2,2
13,2,1,2
110,36,19,36
51,32,6,32
10,178,21,178
10,20,4,20
10,152,20,152
12,10,1,10
15,10,1,10
15,480,48,480
20,1080,95,1040
20,28,3,28
20,21,3,21
20,10,3,10
20,79,12,69
20,10,1,10
20,24,3,24
20,6,1,6
20,37,5,37
20,22,4,22
24,15,4,15
24,101,13,101
241,16,4,16
30,36,6,36
30,35,4,35
33,10,1,10
36,30,3,30
40,274,17,274
40,10,1,10
40,505,33,505
40,10,1,10
40,62,6,62
41,138,6,138
42,10,1,10
42,10,1,10
51,64,10,64
51,10,2,10
51,12,2,12
51,6,1,6
60,180,19,180
60,2,1,2
70,12,6,12
71,1,1,1
71,2,1,2
71,110,28,110
71,2,1,2
71,32,6,32
80,125,15,125
831,10,1,10
831,79,17,79
874,90,8,80
90,30,2,30
1014,30,3,30
110,18,3,18
110,3,1,3
112,95,10,85
120,101,13,101
120,12,4,12
138,80,8,80
170,2,1,2
1712,30,1,20
190,6,1,6
190,7,2,7
192,20,3,20
193,115,12,115
231,10,1,10
51,10,1,10
40,6,1,6
40,2,1,2
20,9,3,9
70,36,6,36
111,2,1,2
10,113,19,113
46,9,2,9
30,20,2,20
84,12,2,12
84,8,2,8
40,48,6,48
41,24,6,24
41,24,6,24
40,40,18,40
40,42,18,42
20,4,1,4
20,8,1,8
20,8,1,8
40,414,39,414
50,198,21,198
51,5,1,5
60,10,1,10
141,8,1,8
173,16,1,16
173,438,108,438
173,681,112,681
10,1,1,1
10,1,1,1
12,20,2,20
20,30,4,30
60,45,5,45
80,10,1,10
81,10,1,10
20,152,35,152
20,9,3,9
30,14,7,14
36,50,3,50
57,20,2,20
10,10,10,10
10,40,10,40
42,9,2,9
40,15,2,15
46,70,7,70
42,10,1,10
30,20,2,20
841,5,1,5
42,188,22,188
43,4,2,4
43,8,3,8
831,19,16,19
20,10,1,10
10,5,5,5
15,384,48,384
190,384,48,384
43,2,2,2
41,10,1,10
15,96,48,96
190,96,48,96
40,32,2,24
42,8,1,8
42,2,1,2
