EventCode,NumMentions,NumSources,NumArticles
71,4,2,4
71,4,2,4
173,4,1,4
42,2,1,2
111,6,1,6
173,6,1,6
170,33,33,33
170,205,34,205
111,4,1,4
15,19,3,19
15,3,1,3
70,10,1,10
110,2,1,2
110,5,1,5
10,4,1,4
20,1,1,1
43,2,1,2
110,1,1,1
12,40,4,40
100,20,2,20
40,28,7,28
15,2,1,2
30,2,1,2
130,4,1,4
40,14,7,14
40,7,7,7
40,7,7,7
130,6,1,6
138,6,2,6
138,2,2,2
120,36,6,36
120,24,6,24
84,4,2,4
84,4,2,4
173,7,1,7
180,5,1,5
14,6,1,6
42,3,1,3
42,1,1,1
90,61,30,61
173,42,41,42
173,38,31,38
61,70,4,70
43,4,1,4
100,4,1,4
100,4,1,4
1121,8,1,8
13,4,1,4
42,22,10,20
182,5,5,5
182,15,14,15
182,36,4,36
182,79,38,79
182,32,16,32
182,6,3,6
182,18,3,18
182,8,3,8
182,6,3,6
71,18,9,18
15,56,14,56
71,144,9,90
71,18,9,18
20,10,1,10
15,28,14,28
190,42,4,42
36,5,1,5
42,10,1,10
42,10,1,10
112,10,1,10
130,10,1,10
141,5,1,5
43,111,12,98
173,12,4,12
20,2,1,2
20,2,1,2
40,6,1,6
46,70,14,70
46,28,14,28
61,8,1,8
71,1,1,1
71,1,1,1
71,1,1,1
71,1,1,1
111,15,4,15
111,1,1,1
42,24,3,24
43,204,72,204
36,2,1,2
13,25,4,25
20,115,10,105
20,9,2,9
30,125,16,125
36,3,1,3
36,10,1,10
36,10,1,10
40,10,1,10
40,48,6,48
40,5,1,5
40,20,2,20
42,10,1,10
42,10,1,10
43,10,1,10
43,10,2,10
43,10,1,10
46,10,1,10
60,190,19,190
60,80,8,80
874,30,4,30
130,7,1,7
130,3,1,3
160,30,4,30
170,5,1,5
10,15,2,15
10,6,1,6
36,10,1,10
42,95,9,95
42,2,1,2
42,135,28,135
43,2,1,2
43,2,1,2
46,4,1,4
60,10,1,10
112,25,3,25
40,29,4,29
42,62,20,62
51,10,1,10
80,14,3,14
30,6,1,6
36,5,1,5
36,6,1,6
40,6,1,6
42,585,62,565
42,2,1,2
42,8,1,8
42,6,1,6
43,10,1,10
43,56,14,56
43,28,14,28
84,500,52,500
112,34,6,34
173,10,1,10
173,69,12,69
173,10,1,10
173,10,1,5
173,14,3,14
190,90,15,90
190,10,1,10
20,650,68,640
20,1,1,1
36,625,39,625
36,10,1,10
36,2,1,2
36,10,1,10
36,3,1,3
40,1,1,1
42,8,4,8
42,1237,194,1237
42,2,1,2
51,3,1,3
141,3,1,3
141,2,1,2
42,1,1,1
42,70,14,66
46,3,1,3
40,1,1,1
40,1,1,1
20,8,2,8
20,2,1,2
30,10,1,10
40,30,2,20
40,160,32,160
40,5,1,5
42,820,83,815
42,160,32,160
42,2,1,2
42,8,1,8
42,32,32,32
42,20,5,20
43,60,7,60
43,5,1,5
51,3,1,3
51,2,1,2
51,2,1,2
100,40,4,40
42,2,2,2
42,3,3,3
52,8,1,8
42,40,5,30
60,10,1,10
43,295,47,241
110,60,9,60
112,31,11,31
120,4,1,4
130,30,6,30
13,60,5,60
14,6,1,6
20,4,1,4
20,526,55,526
20,84,21,84
20,2,1,2
20,143,15,143
20,76,27,76
36,10,1,10
40,10,1,10
40,10,1,10
40,12,2,12
41,5,1,5
42,365,38,355
42,331,29,281
42,13,2,13
42,2,1,2
42,56,51,56
42,313,67,313
42,216,33,210
43,10,1,10
43,6,1,6
43,10,1,10
46,264,55,264
46,2,1,2
51,1,1,1
51,15,2,15
51,12,12,12
51,355,74,355
80,5,1,5
111,95,17,95
112,245,21,235
112,1074,109,1074
160,10,1,10
160,15,2,15
173,95,11,85
173,1,1,1
173,1,1,1
180,2,1,2
190,8,1,8
190,160,16,160
190,19,3,19
190,2,1,2
190,5,1,5
51,18,5,18
71,8,1,8
71,2,1,2
57,4,1,4
111,4,1,4
36,6,1,6
42,820,79,800
42,2,1,2
42,30,3,30
43,2,1,2
42,236,31,222
112,7,7,7
33,10,1,10
43,1,1,1
51,10,1,10
43,3,1,3
43,1,1,1
43,3,1,3
186,147,2,147
40,6,1,6
46,13,1,9
62,5,1,5
10,16,2,16
20,10,1,10
20,24,4,16
20,114,19,114
20,42,21,42
20,97,14,97
20,42,6,42
36,10,1,10
40,5,1,5
42,1,1,1
46,10,1,10
173,10,1,10
173,2,1,2
40,4,1,4
43,75,8,75
46,24,3,24
164,12,3,12
17,30,4,30
36,4,1,4
40,30,10,30
43,35,4,35
51,45,8,42
100,2,1,2
190,95,7,95
36,2,1,2
36,8,1,8
42,4,1,4
20,72,12,72
36,4,1,4
36,6,1,6
42,4,1,4
42,1,1,1
841,10,2,10
190,132,21,132
12,16,4,16
20,15,3,15
42,290,29,290
51,4,1,4
51,3,1,3
51,2,1,2
51,11,2,11
14,6,2,6
42,4,2,4
43,2,1,2
43,18,2,18
61,50,5,50
43,66,7,66
46,6,1,6
37,10,1,10
43,12,3,12
43,8,3,8
51,6,1,6
13,18,3,18
13,6,3,6
40,4,1,4
43,160,32,160
141,2,1,2
43,3,3,3
42,10,2,10
43,65,11,65
111,1,1,1
20,206,60,206
43,12,3,12
43,30,5,25
36,2,1,2
46,43,9,40
42,8,2,8
173,5,1,5
42,5,1,5
46,10,1,10
110,10,1,10
14,540,268,540
20,2,1,2
20,76,34,76
20,10,5,10
20,4,1,4
20,270,64,270
20,16,8,16
20,2,1,2
20,3,3,3
20,12,6,12
20,31,6,21
20,1,1,1
20,66,19,66
20,48,6,48
20,53,25,53
20,10,1,10
36,2,1,2
36,2,1,2
36,1,1,1
36,1,1,1
36,4,1,4
36,4,1,4
36,2,1,2
36,2,1,2
36,20,5,20
40,16,2,16
40,2,1,2
40,2,1,2
40,6,1,6
40,4,1,4
40,2,1,2
40,12,2,12
40,1,1,1
40,12,1,6
40,7,1,7
40,4,1,4
40,12,4,12
40,4,1,4
40,7,1,7
40,1,1,1
40,3,1,3
40,10,4,10
40,4,1,4
40,9,1,9
40,2,1,2
40,3,1,3
40,3,1,3
40,4,1,4
40,7,1,7
40,2,1,2
42,635,68,615
42,10,1,10
42,19,11,19
42,11,11,11
42,4,1,4
42,25,14,25
42,108,17,95
42,8,1,4
42,2,1,1
42,4,1,4
42,2,1,1
42,99,52,87
42,2,1,2
42,135,61,135
42,85,18,85
42,12,2,12
42,25,7,25
42,6,1,6
42,693,116,690
42,10,5,10
42,108,28,108
42,30,10,30
42,2,1,2
42,2,1,2
42,4,2,4
42,11,11,11
42,3,3,3
42,2,2,2
42,1600,204,1572
42,9,2,7
43,8,1,8
43,126,21,126
43,77,15,77
43,10,1,10
43,492,54,492
43,1,1,1
43,5,1,5
43,12,3,12
43,114,15,114
43,7,1,7
43,22,11,22
43,1972,155,1958
43,74,9,52
43,13,3,13
43,2,1,2
43,50,5,50
43,72,13,70
46,6,1,6
46,6,1,6
46,4,1,4
46,16,1,16
46,3,1,3
46,4,1,4
50,10,1,10
51,8,8,8
51,2,1,2
51,1,1,1
51,40,5,38
51,2,1,2
51,31,11,31
51,1,1,1
51,32,4,32
51,1,1,1
51,3,1,3
51,38,13,38
51,1,1,1
55,3,3,3
57,4,1,4
57,4,1,4
57,12,1,12
60,6,1,6
60,6,2,6
60,8,1,8
84,24,6,24
84,2,1,2
84,10,2,10
84,2,1,2
100,4,1,4
100,10,3,10
110,4,2,4
111,702,165,687
112,35,5,35
112,1,1,1
112,1,1,1
112,1,1,1
112,90,22,90
112,129,15,129
1123,6,3,6
1123,94,13,94
1123,24,12,24
130,2,1,2
130,20,10,20
141,584,95,584
141,2,1,2
141,6,3,6
172,20,8,20
173,48,12,48
173,4,1,4
173,8,1,8
173,2,1,2
173,75,16,75
173,253,28,249
173,24,3,20
174,68,34,68
181,4,1,4
190,385,43,385
190,8,1,8
190,6,3,6
190,183,38,173
190,52,14,52
190,82,11,82
190,184,70,180
193,19,12,19
193,91,13,91
40,2,1,2
43,40,3,40
43,8,2,8
43,12,2,12
46,6,1,6
20,72,10,60
20,192,32,192
42,41,33,40
43,36,4,36
43,37,15,36
51,2,1,2
51,12,4,12
36,4,1,4
42,8,1,8
42,1,1,1
42,2,1,2
42,1,1,1
36,132,22,132
46,12,6,12
46,85,42,85
46,32,16,32
46,111,100,111
42,5,1,5
42,7,2,7
42,2,1,2
42,2,1,2
51,1,1,1
51,2,1,2
51,5,1,5
42,2,1,2
42,2,1,2
42,6,1,6
10,2,1,2
13,2,1,2
36,55,6,55
43,20,1,10
51,45,14,45
100,24,6,24
111,14,2,14
841,20,2,20
43,2,1,2
43,3,1,3
62,10,1,10
13,1,1,1
43,2,1,2
51,4,1,4
13,2,1,2
71,24,6,24
71,16,4,16
43,6,1,6
43,2,1,2
43,2,1,2
42,1,1,1
42,1,1,1
26,4,1,4
42,104,12,97
42,10,2,10
10,1,1,1
10,28,12,28
12,4,1,4
12,1,1,1
13,9,1,9
13,1,1,1
20,32,8,32
20,12,3,10
20,4,1,4
231,16,8,16
40,18,2,18
61,8,1,8
70,1,1,1
70,1,1,1
172,32,8,32
173,32,8,32
15,32,8,32
71,4,2,4
71,12,2,12
874,2,2,2
874,6,2,6
10,56,14,56
13,80,8,80
110,56,14,56
13,56,14,56
10,65,16,65
130,36,9,36
190,30,15,30
190,30,15,30
42,14,14,14
42,84,14,84
10,1,1,1
10,1,1,1
10,2,1,2
43,2,1,2
43,4,1,4
70,8,2,8
10,44,7,44
43,6,1,6
70,8,2,8
173,10,1,10
51,2,1,2
130,54,9,54
15,32,8,32
10,7,2,6
10,5,1,5
42,204,72,204
43,26,3,26
42,335,63,335
42,115,47,115
166,38,35,38
166,335,63,335
36,27,3,27
40,6,2,6
36,24,2,24
40,6,2,6
120,20,2,20
1121,20,2,20
42,46,4,46
173,30,3,30
10,995,85,955
10,83,6,83
10,6,1,6
10,24,2,24
10,10,1,10
10,817,26,739
12,405,72,405
12,68,17,68
13,5,1,5
15,30,3,30
17,60,6,60
20,4575,436,4550
20,10,1,10
20,2,1,2
214,25,5,25
22,5,1,5
231,60,5,60
26,3,1,3
30,45,9,45
30,5,1,5
36,3,1,3
36,10,1,10
36,10,1,10
40,10,1,10
40,24,4,24
40,35,3,35
40,10,1,10
40,75,7,75
42,390,38,380
42,10,2,10
42,10,1,10
43,390,37,380
43,10,1,10
46,2,1,2
46,8,1,8
51,43,5,43
51,6,1,6
51,31,5,31
55,30,3,30
70,6,1,6
70,20,1,10
70,10,1,10
70,8,2,8
70,40,5,40
71,575,22,575
71,10,1,10
71,10,1,10
71,32,5,32
71,75,7,68
71,12,2,12
71,6,1,6
71,593,10,578
71,10,1,10
80,40,5,40
80,10,5,10
90,320,32,320
90,15,2,15
111,435,44,425
111,27,4,27
114,80,8,80
114,5,1,5
138,6,2,6
172,24,3,24
173,6,1,6
173,4,1,4
51,8,4,8
874,6,2,6
40,15,3,15
120,30,5,30
180,3,1,3
42,10,1,10
33,5,1,5
36,2,1,2
36,3,1,3
51,40,5,40
51,30,4,30
10,6,3,6
10,4,1,4
36,2,1,2
80,2,1,2
80,2,1,2
80,6,1,6
46,10,1,10
42,26,3,26
61,5,1,5
61,5,1,5
110,5,1,5
10,10,1,10
10,5,1,5
40,20,5,20
50,7,4,7
50,28,4,28
51,7,1,7
51,28,13,28
874,2,2,2
1124,30,15,30
138,2,2,2
51,10,1,10
112,8,1,8
112,2,1,2
10,6,1,6
10,4,1,4
10,54,25,54
10,101,19,97
12,16,4,16
14,60,6,60
20,88,9,88
30,51,11,51
36,130,8,110
42,2,1,2
42,2,1,2
43,95,9,95
43,2,1,2
43,135,28,135
46,52,4,52
51,76,11,76
51,50,12,50
60,10,1,10
70,2,1,2
70,4,1,4
70,4,1,4
70,2,1,2
80,4,1,4
80,593,43,593
111,39,5,39
120,10,2,10
192,86,38,86
71,61,8,61
111,10,1,10
10,5,2,5
20,192,47,192
20,4,1,4
180,4,1,4
10,84,42,84
190,5,1,5
13,8,8,8
40,64,8,64
51,64,8,64
71,20,1,10
43,22,4,22
