EventCode,NumMentions,NumSources,NumArticles
110,4,2,4
42,5,1,5
10,420,62,420
30,210,20,210
61,210,20,210
841,6,2,6
841,10,2,10
51,4,2,4
51,10,2,10
841,2,2,2
841,2,2,2
20,10,1,10
831,10,1,10
36,12,2,12
36,18,2,18
61,270,26,270
180,10,1,10
112,10,1,10
36,10,1,10
30,210,20,210
61,210,20,210
61,270,26,270
172,282,47,282
172,188,47,188
73,10,1,10
36,10,1,10
20,110,11,110
30,4,2,4
874,2,1,2
874,2,1,2
874,6,1,6
163,2,1,2
163,8,1,8
51,182,28,182
51,118,19,118
43,5,1,5
190,45,15,45
90,460,46,460
40,8,1,8
40,8,1,8
42,7,1,7
42,1,1,1
61,16,8,16
61,48,8,48
61,16,8,16
40,72,24,72
40,582,97,582
40,4,1,4
40,23,23,23
40,4,1,4
40,48,24,48
193,26,12,26
193,128,15,128
43,7,1,7
43,1,1,1
42,5,1,5
43,5,1,5
10,5,1,5
42,5,1,5
57,2,1,2
120,8,2,8
51,8,1,8
71,6,1,6
51,2,1,2
71,4,1,4
30,192,95,192
30,776,96,776
10,9,3,9
16,37,17,37
16,280,137,280
46,30,6,30
193,30,6,30
181,20,2,20
42,20,2,20
173,16,2,16
46,30,6,30
10,3,3,3
13,3,3,3
43,20,2,20
173,170,84,170
173,776,96,776
182,10,1,10
16,136,133,136
16,12,12,12
16,22,19,22
16,137,134,137
50,84,14,84
50,306,150,306
57,2,1,2
16,506,137,506
16,136,133,136
16,81,17,81
16,12,12,12
16,194,94,194
50,56,14,56
138,2,1,2
138,3,1,3
10,24,12,24
10,116,14,116
10,1290,158,1290
10,306,150,306
20,1,1,1
20,1,1,1
36,10,1,10
36,10,1,10
40,8,1,8
190,16,2,16
17,30,2,30
90,18,3,18
90,12,3,12
10,6,1,6
43,4,1,4
43,4,1,4
43,6,1,6
40,8,1,8
40,2,1,2
40,2,1,2
10,8,1,8
10,4,1,4
190,2,1,2
42,2,1,2
42,2,1,2
42,2,1,2
71,2,1,2
71,2,1,2
190,7,1,7
190,1,1,1
40,2,1,2
173,8,1,8
173,1,1,1
40,2,1,2
111,6,2,6
111,18,2,18
111,6,2,6
138,24,2,24
138,6,2,6
13,20,1,20
43,100,10,100
30,2,1,2
30,6,1,6
30,2,1,2
42,100,10,100
84,6,2,6
84,9,2,9
42,6,1,6
71,12,1,12
111,4,1,4
111,6,1,6
30,2,1,2
30,8,1,8
46,5,1,5
42,8,2,8
51,4,1,4
80,4,1,4
36,4,1,4
43,1,1,1
43,354,49,342
51,237,16,237
51,10,1,10
192,210,9,210
43,3,1,3
42,10,1,10
42,10,1,10
42,2,1,2
130,31,6,31
130,6,1,6
211,210,62,210
31,20,2,20
42,1025,87,990
43,5,1,5
43,21,3,21
43,87,11,87
46,5,1,5
60,7,1,7
62,10,1,10
190,4,2,4
192,6,1,6
40,4,1,4
46,8,2,8
46,68,14,60
190,2,1,2
193,2,1,2
20,5,1,5
25,4,1,4
31,84,20,84
40,10,1,10
42,4,2,4
42,2,1,2
42,2,1,2
42,6,1,6
43,2,2,2
43,37,4,37
43,20,20,20
43,3,1,3
43,13,2,13
36,5,1,5
43,3,3,3
10,66,33,66
20,1,1,1
20,2,1,2
20,10,5,10
42,1,1,1
42,14,7,14
42,81,18,81
43,1365,130,1335
43,10,2,10
43,10,1,10
46,375,25,375
52,5,1,5
90,10,1,10
112,6,1,6
173,70,34,70
173,28,7,28
173,42,7,42
173,170,28,170
190,5,2,5
46,5,1,5
111,5,1,5
10,21,2,21
20,10,1,10
36,20,3,20
42,87,9,87
43,850,74,740
60,76,8,76
112,95,10,95
130,10,1,10
173,24,12,24
173,36,9,36
190,55,8,55
190,20,1,20
190,10,2,10
30,12,4,12
841,12,4,12
40,4,2,4
40,2,1,2
42,6,1,6
42,4,1,4
145,10,1,10
42,10,1,10
112,10,1,10
13,6,1,6
20,10,1,10
20,10,1,10
20,2,1,2
20,57,6,52
36,20,2,20
40,25,3,25
40,4,1,4
40,6,1,6
42,1510,147,1485
43,2,1,2
43,6,1,6
43,26,3,26
43,132,19,132
51,58,7,48
60,10,1,10
110,6,1,6
130,55,6,55
42,4,1,2
40,7,1,7
40,1,1,1
51,35,4,35
20,6,1,6
43,517,62,490
51,2,1,2
51,6,1,6
42,152,140,152
42,11,3,10
42,195,145,195
42,110,26,110
43,5,1,5
51,366,128,366
51,360,63,330
51,282,140,282
51,924,149,915
90,2,1,2
90,41,8,41
112,2,1,2
112,68,16,68
190,1,1,1
190,1,1,1
190,39,7,39
190,1451,144,1451
190,3,1,3
130,2,1,2
20,10,1,10
20,59,24,59
20,289,46,286
20,8,1,8
20,201,61,201
20,316,41,310
31,20,2,20
40,44,22,44
40,10,1,10
40,107,9,107
40,151,47,151
42,655,69,645
43,13,13,13
43,44,22,44
43,1,1,1
43,66,22,66
46,10,1,10
51,5,1,5
51,115,23,115
57,10,1,10
57,5,1,5
60,10,1,10
80,16,13,16
841,41,5,38
841,2,1,2
124,132,44,132
130,6,1,6
130,6,1,6
183,10,1,10
190,20,2,20
190,20,2,20
190,2,1,2
190,6,1,6
190,9,3,9
190,3,1,3
12,10,1,10
14,10,1,10
60,5,1,5
874,10,1,10
42,1645,126,1560
42,24,2,14
42,10,1,10
43,10,1,10
841,10,1,10
