EventCode,NumMentions,NumSources,NumArticles
172,4,1,4
84,822,385,822
84,860,396,860
42,2,1,2
42,2,1,2
42,6,1,6
14,4,1,4
173,1346,421,1346
173,857,404,857
193,200,19,200
43,4,2,4
43,4,2,4
10,1,1,1
10,1,1,1
42,4,2,4
43,22,3,22
57,4,2,4
57,26,3,26
81,11,6,11
81,30,6,30
43,2,1,2
43,2,1,2
43,6,1,6
42,22,3,22
57,4,2,4
57,26,3,26
130,4,2,4
130,24,3,24
36,96,12,96
36,24,12,24
46,96,12,96
46,24,12,24
214,2,1,2
173,2,1,2
71,380,37,380
51,6,1,6
51,2,1,2
51,2,1,2
111,5,1,5
111,2,1,2
173,2,1,2
173,4,1,4
173,2,1,2
42,8,1,8
42,2,1,2
43,8,1,8
43,2,1,2
43,1,1,1
30,8,1,8
30,2,1,2
42,1,1,1
42,264,1,264
40,132,1,132
40,198,1,198
40,1,1,1
43,264,1,264
40,132,1,132
40,198,1,198
40,1,1,1
51,4,1,4
1721,4,1,4
190,8,4,8
42,33,3,27
57,10,1,10
43,12,1,12
46,4,1,4
14,40,5,40
42,575,57,575
42,30,3,30
42,160,14,160
51,10,1,10
51,4,1,4
874,10,1,10
111,24,12,24
111,104,13,104
130,10,1,10
42,75,11,69
124,2,1,2
43,24,12,24
40,16,3,16
46,12,3,12
36,2,1,2
20,10,1,10
36,10,1,10
40,20,2,20
43,520,55,520
46,200,15,200
112,910,87,870
173,10,1,10
173,10,1,10
180,10,1,10
190,640,51,600
190,52,4,39
193,320,64,320
45,5,1,5
40,6,1,6
10,6,1,6
20,10,1,10
36,2,1,2
40,10,1,10
42,10,1,10
43,10,1,10
51,32,6,32
60,4,2,4
60,21,3,21
100,6,1,6
112,10,1,10
114,6,1,6
173,106,21,106
173,57,13,57
36,10,1,10
40,2,2,2
42,3,1,3
42,21,3,21
42,4,1,4
112,489,99,489
112,4,1,4
180,491,99,491
42,18,3,18
51,230,27,197
43,474,45,383
36,4,1,4
40,1,1,1
42,16,2,16
43,3,1,3
43,413,51,401
14,60,6,60
20,6,1,6
20,177,30,177
30,942,3,942
36,3,1,3
42,6,1,6
43,27,5,27
51,3,1,3
173,5,1,5
190,4,1,4
190,8,1,8
190,12,12,12
73,1370,136,1370
43,72,12,72
30,10,1,10
30,30,3,30
36,20,1,10
46,5,1,5
141,10,1,10
20,2,1,2
42,8,2,8
42,2,1,2
42,2,1,2
51,83,10,56
128,4,1,4
51,2,1,2
128,2,1,2
190,5,1,5
42,4,1,4
43,74,9,68
23,10,1,10
36,10,1,10
40,10,1,10
51,4,1,4
128,4,1,4
173,5,1,5
40,2,1,2
51,10,1,10
100,10,1,10
112,5,1,5
42,16,1,16
841,5,1,5
100,8,1,8
100,12,2,12
111,4,1,4
12,6,2,6
30,12,2,12
40,20,1,10
42,1155,110,1145
80,1,1,1
111,3,1,3
130,630,126,630
50,6,1,6
100,3,1,3
14,4,1,4
36,4,1,4
124,4,1,4
14,100,8,90
43,52,5,52
173,20,2,20
42,2,1,2
42,5,1,5
841,4,1,4
841,1,1,1
42,12,4,12
46,42,14,42
40,24,3,24
40,832,1,832
190,35,2,33
190,62,1,62
190,31,1,31
112,2,1,2
112,32,3,32
57,10,1,10
100,125,12,125
190,4,1,4
193,2,1,2
193,2,1,2
51,14,14,14
100,1,1,1
100,1,1,1
100,6,2,6
42,8,2,8
42,4,2,4
36,8,1,8
10,26,7,26
10,10,1,10
17,8,4,8
20,838,172,832
36,2,1,2
36,1,1,1
36,3,1,3
36,1,1,1
36,1,1,1
36,3,1,2
36,3,1,3
36,7,1,7
40,10,1,10
40,4,2,4
40,2,1,2
42,8,1,8
42,1,1,1
42,1165,313,1147
42,41,6,41
42,174,34,172
42,30,6,30
42,1,1,1
42,7,1,7
43,2,1,2
43,2,1,2
43,4,1,4
43,38,4,38
43,422,66,408
43,10,1,10
43,4,1,4
43,1,1,1
43,10,1,10
43,13,1,10
46,108,24,104
50,2,1,2
51,21,3,21
60,4,1,4
60,2,1,2
90,47,8,39
100,353,105,345
100,22,7,22
110,4,1,4
112,20,3,20
112,14,2,14
112,1,1,1
112,18,4,18
1124,774,190,774
1124,4,1,4
130,287,31,287
173,15,2,15
173,12,2,12
173,4,1,4
190,588,57,588
190,8,1,8
190,16,2,16
190,3,3,3
190,6,1,6
190,17,2,17
190,601,60,601
190,24,12,24
190,4,1,4
190,6,2,6
192,22,2,22
192,4,1,4
192,2,1,2
51,1,1,1
112,15,12,15
190,24,12,24
190,162,27,162
193,165,28,165
43,4,2,4
43,4,2,4
43,24,2,24
36,6,2,6
43,47,9,47
46,6,2,6
46,18,3,18
20,5,1,5
51,5,1,5
10,2,2,2
10,6,2,6
120,15,4,15
120,2,2,2
10,8,2,8
111,8,2,8
120,6,3,6
120,2,2,2
36,4,2,4
36,4,2,4
40,10,3,10
40,4,2,4
182,4,2,4
