EventCode,NumMentions,NumSources,NumArticles
46,50,3,50
20,6,1,6
20,2,1,2
20,2,1,2
42,6,1,6
42,2,1,2
42,2,1,2
20,10,1,10
42,10,1,10
173,34,17,34
120,10,1,10
42,2,1,2
42,2,1,2
43,2,1,2
42,2,1,2
43,2,1,2
43,2,1,2
10,72,35,72
115,70,34,70
71,6,1,6
46,10,1,10
241,3,1,3
115,6,4,6
115,8,4,8
43,6,1,6
43,2,1,2
43,2,1,2
43,10,1,10
43,4,1,4
43,6,1,6
20,4,1,4
20,6,1,6
42,4,1,4
42,6,1,6
173,10,1,10
10,65,32,65
173,15,15,15
173,10,1,10
241,1,1,1
115,33,32,33
115,33,32,33
241,1,1,1
10,144,35,144
115,140,34,140
43,10,2,10
10,2,1,2
10,2,1,2
173,1,1,1
10,126,21,126
10,84,21,84
36,6,2,6
36,8,2,8
36,2,2,2
111,3,2,3
111,7,4,7
111,21,4,21
111,9,2,9
111,3,2,3
111,3,2,3
214,100,9,100
90,4,1,4
190,12,3,12
20,40,19,40
42,10,2,10
36,2,1,2
1014,3,1,3
10,24,4,24
30,24,4,24
42,2,1,2
13,4,1,4
13,2,1,2
36,10,1,10
36,2,1,2
36,8,1,8
10,24,4,24
26,3,1,3
51,10,1,10
111,10,1,10
36,10,1,10
181,10,1,10
43,2,1,2
80,20,2,20
84,8,1,8
36,8,1,8
1014,202,21,202
26,2,1,2
10,16,4,16
30,16,4,16
51,2,1,2
13,8,4,8
51,1,1,1
10,17,2,17
51,10,1,10
36,18,2,18
50,168,28,168
50,56,28,56
50,56,28,56
36,14,2,14
50,168,28,168
50,56,28,56
50,56,28,56
10,1,1,1
46,10,1,10
36,10,1,10
51,165,33,165
61,5,1,5
14,18,2,18
20,8,4,8
36,6,1,4
40,14,2,14
42,188,24,157
42,376,47,346
42,8,2,8
42,799,89,799
43,3,1,3
52,8,1,8
111,29,5,29
112,67,16,65
173,64,12,58
190,5,1,5
36,10,1,10
173,5,1,5
46,6,1,6
36,5,1,5
36,10,2,10
36,10,1,10
36,10,1,10
36,10,1,10
40,10,1,10
40,1,1,1
40,6,1,6
42,10,1,10
42,24,2,20
42,83,9,83
42,20,2,20
42,154,17,154
42,20,2,20
43,920,69,895
51,5,1,5
52,10,1,10
100,425,62,425
112,3,1,3
173,2,2,2
192,17,4,17
42,134,23,130
46,3,1,3
70,3,1,3
173,8,2,8
190,277,82,263
193,44,12,44
20,12,2,12
42,10,1,10
10,160,32,148
20,4,1,4
42,109,14,107
51,2,1,2
173,234,5,226
42,18,5,18
20,1820,153,1725
36,5,1,5
40,1,1,1
40,9,3,9
42,5,1,5
42,3,1,3
43,10,1,10
43,20,1,20
46,10,1,10
60,5,1,5
80,3,1,3
111,20,1,20
112,3,1,3
112,1,1,1
112,1,1,1
112,3,1,3
130,20,2,20
173,20,2,20
173,30,3,30
180,5,1,5
190,10,1,10
190,6,1,6
190,6,1,6
190,6,1,6
190,125,22,125
190,2,1,2
190,2,1,2
40,12,3,12
112,220,25,220
173,1,1,1
112,20,2,20
12,365,39,330
13,4,2,4
13,29,4,29
14,5,1,5
20,5,1,5
20,120,16,119
36,20,2,20
36,10,1,10
36,10,1,10
40,10,1,10
40,4,2,4
40,6,1,6
40,5,1,5
40,52,4,52
43,865,82,790
43,18,3,18
46,10,1,10
51,5,1,5
51,20,2,20
60,10,1,10
60,3,1,2
60,7,1,4
80,20,2,20
100,10,1,10
190,4,1,4
20,4,1,4
20,2,1,2
40,5,1,5
190,3,1,3
100,6,1,6
60,20,2,20
20,10,1,10
20,271,28,271
20,35,5,35
36,10,1,10
40,10,1,10
40,24,4,24
40,65,4,55
42,10,1,10
42,10,1,10
42,16,4,16
42,20,2,20
43,1885,181,1775
43,11,2,11
43,10,1,10
43,8,2,8
43,4,1,4
43,10,1,10
43,197,58,197
43,104,10,104
43,33,3,33
43,62,10,62
45,10,1,10
46,10,1,10
51,5,1,5
51,11,1,8
112,10,1,10
124,5,1,5
192,6,1,6
192,9,2,9
114,10,1,10
112,9,3,9
46,3,1,3
43,48,2,6
100,10,1,10
42,10,1,10
43,20,2,20
42,194,22,194
174,10,5,10
174,10,5,10
20,8,8,8
20,8,8,8
43,291,49,291
14,200,19,200
43,5,1,5
51,16,1,16
51,4,1,4
57,4,1,4
36,24,3,24
36,2,1,2
36,4,2,4
41,2,1,2
42,1,1,1
42,375,77,370
42,18,3,18
43,4,1,4
100,2,1,2
1124,1,1,1
1124,1,1,1
20,3,1,3
23,3,1,3
100,6,1,6
42,28,1,14
43,41,10,41
43,1,1,1
46,4,1,4
81,15,2,15
112,40,3,40
112,2,1,2
112,292,33,290
190,4,1,4
20,40,8,40
20,8,8,8
10,16,1,10
10,2,1,2
12,131,14,131
12,24,5,24
14,6,1,6
14,2,1,2
20,152,19,152
20,30,3,30
20,154,16,154
30,10,1,10
36,6,1,6
36,4,1,4
36,10,2,10
40,6,3,6
40,18,3,18
40,3,1,3
40,6,3,6
42,111,13,111
42,60,15,60
43,645,72,630
43,35,5,35
51,5,1,5
51,8,4,8
51,10,1,10
841,35,4,35
90,22,3,22
100,270,26,270
100,10,1,10
112,12,2,12
112,99,16,99
112,68,17,68
112,3,1,3
173,45,6,45
173,53,10,53
174,10,1,10
190,24,4,24
190,6,1,6
190,4,1,4
190,10,1,10
190,5,1,5
36,5,1,5
40,10,1,10
42,960,77,880
42,10,1,10
42,14,2,14
42,6,1,6
42,30,3,30
43,10,1,10
43,172,20,166
43,10,5,10
43,874,209,874
43,13,2,13
60,4,1,4
62,10,1,10
84,324,80,324
84,93,79,90
173,2,1,2
43,290,21,290
51,60,6,60
80,8,2,8
173,4,2,4
173,1,1,1
173,1,1,1
190,10,3,10
190,1,1,1
190,1,1,1
190,5,1,4
60,4,1,4
36,4,1,4
40,5,1,5
42,4,1,4
51,10,1,10
42,273,4,273
42,64,1,64
51,32,15,32
51,233,31,229
112,132,13,124
43,59,13,59
130,30,3,30
51,5,1,5
42,50,11,50
43,74,7,64
10,1955,186,1850
10,12,2,12
10,180,45,180
10,40,6,40
14,10,1,10
20,20,2,20
20,78,12,78
30,16,2,16
40,10,1,10
40,10,1,10
42,8,2,8
43,16,2,16
46,12,1,6
71,28,4,28
841,12,2,12
111,200,19,200
112,1,1,1
112,1,1,1
120,12,2,12
173,1500,157,1435
173,34,4,34
190,400,36,380
190,30,3,30
190,30,3,30
190,20,2,20
43,282,37,273
43,14,14,14
14,2,1,2
14,8,1,8
43,240,27,240
1124,20,1,20
190,114,19,114
190,40,4,40
42,25,7,25
40,5,1,5
20,80,8,80
20,79,8,59
36,4,2,4
40,5,1,5
40,5,1,5
43,12,2,12
43,208,21,208
43,93,25,93
43,5,1,5
84,3,1,3
100,3,1,3
110,5,1,5
120,40,4,40
190,5,1,5
14,10,1,10
36,20,1,20
36,60,1,60
36,10,1,10
41,3,1,3
42,5,1,5
43,10,1,10
43,5,1,5
51,1,1,1
13,5,1,5
36,10,2,10
36,10,1,10
42,389,60,349
61,15,2,15
61,78,6,68
42,14,3,14
42,8,4,8
42,9,3,9
841,3,1,3
130,65,21,65
173,20,2,20
112,57,18,57
180,57,18,57
43,15,2,15
42,90,7,90
43,10,1,10
46,8,1,8
20,24,3,24
40,5,1,5
173,8,1,8
110,3,1,3
110,1,1,1
110,1,1,1
40,4,1,4
42,6,1,6
112,28,6,28
1243,28,6,28
36,10,1,10
51,3,1,3
51,4,1,4
51,6,1,6
141,110,22,110
30,11,2,11
112,3,1,3
40,80,16,80
43,10,2,10
42,22,3,22
42,3,1,3
42,2,1,2
42,10,1,10
173,4,2,4
173,11,3,11
10,990,76,969
14,20,3,20
57,21,3,21
80,470,52,463
163,5,1,5
42,117,100,117
111,4,1,4
112,4,3,4
40,6,1,6
190,10,1,10
42,13,13,13
42,44,18,44
42,78,13,78
36,4,1,4
40,1,1,1
40,7,1,7
110,5,1,5
10,20,20,20
10,4,1,4
12,70,7,70
20,561,57,559
20,1,1,1
20,2,1,2
20,16,2,16
20,152,38,152
20,10,3,10
20,1,1,1
20,2,1,2
20,9,2,9
20,69,13,61
20,6,1,6
20,4,1,4
20,36,9,36
20,2,1,2
22,2,1,2
25,4,1,4
30,4,1,4
30,1,1,1
353,546,55,546
36,2,1,2
36,2,1,2
36,2,1,2
36,8,1,8
36,4,1,4
36,4,1,4
36,2,1,2
36,8,1,8
36,2,1,2
36,12,2,12
36,1,1,1
36,4,1,4
40,1,1,1
40,14,2,14
40,6,1,6
40,30,4,20
40,4,1,4
40,46,10,46
40,6,1,6
40,4,1,4
40,4,1,4
40,141,26,141
40,6,3,6
40,1,1,1
40,10,1,10
40,10,1,10
40,4,1,4
40,6,1,6
40,8,2,8
40,1,1,1
40,3,1,3
41,10,1,10
42,765,55,735
42,338,100,338
42,6,1,6
42,156,35,150
42,14,2,14
42,14,1,10
42,88,22,88
42,106,18,104
42,22,22,22
42,6,5,6
42,2,1,2
42,142,29,142
42,46,8,46
42,6,1,6
42,6,2,6
42,148,26,144
42,35,14,35
42,180,34,180
43,8,1,8
43,8,8,8
43,40,8,40
43,3,2,3
43,28,6,28
43,1,1,1
43,8,8,8
43,8,8,8
43,4,1,4
43,4,1,4
43,10,1,10
43,300,54,292
43,10,1,10
43,950,25,946
43,1,1,1
43,5,1,5
43,229,53,229
43,113,16,109
43,4985,694,4712
43,1,1,1
43,50,7,50
43,577,86,495
43,46,9,43
46,45,5,45
46,10,1,10
46,8,2,8
46,8,1,8
46,10,1,10
46,2,1,2
46,2,1,2
46,16,8,16
51,4,1,4
51,32,8,32
51,4,1,4
51,1,1,1
51,111,20,103
51,12,3,12
51,1108,99,1101
55,2,1,2
57,4,1,4
60,6,2,6
60,6,1,6
60,4,2,4
60,58,9,58
70,4,1,4
80,8,8,8
81,4,1,4
84,12,6,12
84,2,1,2
841,20,2,20
841,22,7,22
841,6,2,6
874,20,2,20
874,62,11,62
111,67,17,67
112,45,11,44
112,4,4,4
112,4,1,4
112,7,7,7
112,19,13,19
112,29,4,29
112,2,1,2
112,499,101,499
112,4,1,4
112,446,148,446
112,22,22,22
112,55,28,55
112,71,25,71
1124,2,1,2
130,36,9,36
130,50,15,50
130,30,4,22
173,4,1,4
173,8,1,8
173,2,1,2
173,29,6,25
173,34,5,34
173,73,26,73
180,4,1,4
180,260,30,170
190,176,44,176
190,62,5,50
190,8,1,8
190,167,30,157
190,4,1,4
190,52,24,52
190,2,1,2
190,22,3,22
193,12,12,12
193,12,12,12
60,3,1,3
40,2,1,2
40,3,3,3
42,6,2,6
841,36,6,36
40,2,1,2
42,66,22,66
190,10,1,10
43,236,102,236
112,34,17,34
190,6,1,6
51,10,4,10
36,5,1,5
84,25,5,25
42,20,2,20
43,6,1,6
112,6,1,6
42,123,34,123
42,78,26,78
40,2,1,2
194,7,1,7
190,3,1,3
194,3,1,3
173,18,9,18
46,10,1,10
195,80,10,80
195,20,10,20
180,30,10,30
180,20,10,20
36,10,1,10
110,6,2,6
20,20,2,20
51,20,2,20
36,158,75,158
36,652,80,652
141,10,1,10
18,4,1,4
36,9,1,9
36,1,1,1
173,8,1,4
