EventCode,NumMentions,NumSources,NumArticles
111,10,1,10
1821,10,1,10
43,15,5,15
43,25,5,25
120,56,56,56
120,56,56,56
12,1,1,1
40,505,99,505
20,10,1,10
20,42,1,42
84,30,1,30
12,1,1,1
12,1,1,1
81,80,8,80
42,5,5,5
42,10,5,10
42,10,2,10
111,2,2,2
40,505,99,505
101,24,3,24
101,4,2,4
61,110,55,110
61,90,45,90
61,220,55,220
61,110,55,110
30,90,45,90
30,112,56,112
36,90,45,90
36,110,55,110
40,3,2,3
61,90,45,90
61,110,55,110
30,220,55,220
30,110,55,110
36,220,55,220
36,110,55,110
61,220,55,220
61,110,55,110
40,3,1,3
40,9,3,9
30,92,46,92
30,141,47,141
30,110,55,110
30,169,55,169
36,92,46,92
36,110,55,110
36,330,55,330
61,92,46,92
61,110,55,110
61,330,55,330
61,13,3,13
61,4,3,4
173,2,1,2
831,10,1,10
61,3,1,3
173,140,7,140
42,115,12,115
831,6,2,6
831,4,1,4
173,2,1,2
10,4,1,4
61,92,46,92
61,110,55,110
61,330,55,330
61,15,3,15
61,6,3,6
173,1,1,1
173,5,1,5
129,40,9,40
61,6,3,6
61,3,3,3
43,115,12,115
14,88,15,88
130,86,15,86
10,4,4,4
10,4,4,4
10,72,4,40
172,80,4,40
1014,2,1,2
42,70,7,70
111,70,7,70
43,2,1,2
112,20,4,20
163,20,4,20
192,8,4,8
192,8,4,8
192,16,4,16
80,6,1,6
80,2,1,2
80,2,1,2
61,8,1,8
1014,8,1,8
10,24,2,24
10,1,1,1
214,24,2,24
26,10,1,10
84,24,2,24
43,70,7,70
42,1,1,1
42,1,1,1
111,6,1,6
10,59,59,59
10,59,59,59
190,118,59,118
20,180,18,180
10,354,59,354
190,354,59,354
190,1,1,1
190,3,1,3
100,2,1,2
100,3,1,3
111,1,1,1
40,6,1,6
40,2,1,2
40,6,1,6
40,2,1,2
40,8,1,8
30,10,1,10
111,1,1,1
43,8,1,8
40,2,1,2
182,2,1,2
17,8,1,8
42,8,1,8
20,10,1,10
40,4,1,4
43,54,5,54
52,4,1,4
20,60,8,60
42,8,2,8
42,2,2,2
173,2,1,2
10,52,13,52
14,52,13,52
42,10,1,5
42,135,16,135
42,86,15,86
43,4,1,4
46,2,1,2
112,6,1,6
1124,2,1,2
1124,2,1,2
190,1,1,1
190,1,1,1
190,4,4,4
42,47,4,47
36,2,1,2
20,16,4,16
20,4,4,4
20,30,3,30
20,252,29,252
20,36,4,36
36,10,1,10
36,10,1,10
36,5,1,5
40,44,4,34
40,10,1,10
40,32,4,32
40,10,1,10
42,14,2,8
42,13,2,13
42,20,2,20
42,5,1,5
42,3,1,3
42,14,2,14
42,1,1,1
42,87,17,87
46,10,1,10
111,10,1,10
10,2,1,2
10,28,14,28
20,30,3,30
36,2,1,2
40,2,1,2
40,8,4,8
40,4,1,4
42,42,6,42
42,56,9,46
42,6,3,6
42,4,1,4
51,1,1,1
51,2,2,2
51,1,1,1
51,2,2,2
112,10,1,10
20,16,5,16
20,18,3,18
20,12,2,12
36,12,2,12
40,10,1,10
40,24,8,24
13,5,1,5
14,5,1,5
42,10,1,10
42,12,1,12
42,738,10,738
42,6,1,6
43,5,1,5
43,76,23,76
46,10,1,10
112,6,1,6
145,17,4,17
145,8,4,8
173,10,1,10
173,2,1,2
1823,50,4,50
190,1515,134,1380
190,50,10,40
190,12,1,12
90,10,2,10
20,3,1,3
20,2,1,2
20,44,9,44
36,10,1,10
36,30,5,30
36,10,1,10
40,5,1,5
42,720,64,675
42,10,1,10
43,5,1,5
46,8,1,8
46,2,1,2
51,10,1,10
51,40,1,40
60,5,1,5
112,1,1,1
139,50,5,50
190,55,10,55
42,86,11,76
46,1,1,1
42,6,1,6
42,10,1,10
36,10,1,10
36,6,2,6
36,6,1,6
36,2,1,2
36,30,3,30
42,1110,115,1070
42,6,2,6
42,42,9,42
60,10,1,10
100,6,1,6
190,997,112,997
42,80,11,80
42,18,9,18
43,20,5,20
841,20,2,20
112,120,42,120
112,2,1,2
173,14,3,12
173,36,9,36
173,9,9,9
180,91,43,89
42,1,1,1
20,344,22,344
46,10,1,10
10,62,17,50
43,12,3,12
43,1,1,1
43,2,2,2
10,6,1,3
36,338,62,338
42,400,50,398
46,2,1,2
60,42,5,42
110,2,1,2
110,4,1,4
190,6,1,6
10,69,12,66
10,4,1,4
20,53,7,51
20,40,1,20
36,5,1,5
40,21,7,21
40,10,1,10
40,2,1,2
40,20,2,20
40,10,1,10
40,19,8,19
42,4,1,4
42,6,1,6
43,23,5,23
43,848,123,848
43,576,95,576
46,5,1,5
51,14,2,14
51,49,5,29
51,12,2,12
60,142,23,142
80,225,23,215
111,1026,177,1020
112,37,7,37
112,19,4,19
120,30,12,30
120,4,1,4
180,29,7,28
180,17,3,17
190,10,1,10
46,5,1,5
51,10,2,10
42,6,1,6
42,5,1,5
42,5,1,5
36,10,1,10
40,4,1,4
40,1,1,1
42,10,1,10
42,5,2,5
42,50,11,50
42,20,10,20
42,10,2,10
43,1260,97,1165
36,32,6,32
40,10,3,10
40,6,1,6
43,66,10,66
42,16,2,16
51,428,11,428
43,6,1,6
190,3,1,3
46,10,1,10
80,334,29,334
46,436,1,436
51,13,2,13
112,10,1,10
112,34,4,34
40,1,1,1
80,10,6,10
20,520,51,500
20,55,1,55
20,136,14,136
36,5,1,5
43,10,1,10
46,24,4,24
51,6,1,6
833,20,2,20
100,21,4,21
173,5,1,5
173,138,23,138
14,6,1,6
190,10,1,10
36,6,1,6
36,2,1,2
43,20,2,20
100,5,1,5
20,4,2,4
20,4,2,4
20,12,2,12
42,140,13,140
33,440,44,440
36,6,1,6
40,6,1,6
57,10,1,10
110,1920,152,1920
120,6,1,6
42,482,49,482
20,211,22,211
42,474,78,474
43,5,1,5
43,3,1,3
57,6,1,6
111,10,1,10
130,85,17,85
42,25,5,25
31,20,2,20
46,4,1,4
51,4,1,4
51,135,10,135
190,8,1,8
40,10,1,10
51,20,5,20
112,19,4,19
20,12,3,12
51,4,1,4
173,4,1,4
36,10,1,10
43,156,7,141
43,1,1,1
43,1,1,1
20,8,1,8
20,12,1,12
140,14,1,14
140,6,1,6
190,20,2,20
36,112,12,112
42,8,1,8
42,38,4,38
40,4,1,4
42,10,1,10
110,616,120,616
20,480,43,480
20,526,54,526
42,480,43,480
42,525,53,525
43,6,1,6
40,26,14,26
40,2,2,2
40,4,2,4
42,75,19,73
42,2,1,2
42,2,1,2
43,8,1,8
43,67,7,67
43,4,1,4
190,6,1,6
40,16,2,16
36,27,4,27
40,1,1,1
42,3,1,3
43,4,1,4
43,36,4,36
42,149,14,143
42,2,1,2
43,213,21,203
190,4,1,4
20,4,1,4
36,10,1,10
10,2,1,2
10,2,1,2
13,36,10,36
14,70,6,70
14,21,4,21
14,50,24,50
20,1467,126,1463
20,4,1,4
20,36,7,36
20,8,2,8
20,107,20,101
20,2939,354,2474
20,4,1,4
353,9,1,9
