EventCode,NumMentions,NumSources,NumArticles
173,12,1,12
190,12,1,12
180,2,1,2
173,2,1,2
10,12,2,12
10,8,2,8
163,10,1,10
30,1,1,1
30,15,11,15
71,76,8,76
71,14,6,14
173,3,1,3
180,3,1,3
10,132,43,132
10,88,43,88
70,124,13,124
36,5,1,5
13,8,2,8
42,3,3,3
42,12,3,12
40,7,1,7
190,7,1,7
190,1,1,1
190,6,3,6
190,8,1,8
202,10,1,10
43,15,3,15
831,258,86,258
40,8,1,8
831,86,86,86
40,8,1,8
40,2,1,2
40,2,1,2
40,8,1,8
40,2,1,2
40,3,1,3
111,15,3,15
30,120,20,120
15,260,26,260
40,7,1,7
40,8,1,8
40,2,1,2
172,8,1,8
172,2,1,2
40,3,1,3
831,86,86,86
40,36,10,36
40,120,11,120
46,20,2,20
46,20,2,20
40,22,11,22
40,4,2,4
46,20,2,20
40,20,2,20
46,20,2,20
172,8,3,8
172,220,36,220
173,5,1,5
30,10,5,10
30,12,6,12
30,36,6,36
51,5,1,5
130,312,51,312
46,33,9,33
46,3,1,3
130,204,50,204
40,12,2,12
40,22,11,22
36,5,1,5
60,3,1,3
172,70,7,70
10,2139,279,2139
190,2139,279,2139
30,87,17,87
12,5,1,5
30,50,12,50
172,5,1,5
111,10,1,10
72,8,1,8
46,36,10,36
46,3,1,3
191,16,7,16
173,103,53,103
60,2,1,2
51,42,7,42
46,20,2,20
40,20,2,20
46,20,2,20
40,34,9,34
40,136,9,136
111,504,1,504
112,630,1,630
40,10,1,10
190,5,1,5
190,2,1,2
190,3,1,3
114,30,3,30
70,10,1,10
173,2,1,2
10,2,1,2
190,1,1,1
20,2,1,2
20,1,1,1
40,2,1,2
40,8,1,8
40,4,1,4
40,8,1,8
51,25,4,23
173,3,1,3
42,8,2,8
42,1,1,1
43,2,1,2
36,10,1,10
43,8,1,8
43,233,30,230
60,20,2,20
874,8,1,8
874,2,1,2
100,20,1,20
160,20,1,20
43,6,2,6
90,35,7,35
112,39,8,39
43,2,1,2
13,62,31,62
14,6,1,6
14,4,1,4
20,121,14,121
36,80,4,80
36,10,1,10
42,655,62,630
42,20,2,20
42,20,2,20
46,20,2,20
46,6,1,6
46,5,1,5
51,755,71,685
51,50,8,50
51,56,6,56
130,6,1,6
190,831,107,831
190,4,2,4
190,13,13,13
190,207,66,207
190,27,9,27
10,191,42,191
10,4,2,4
14,52,10,52
20,10,1,10
36,4,1,4
40,2,1,2
40,2,1,2
40,4,2,4
40,6,3,6
42,385,58,375
42,337,47,337
46,4,1,4
46,48,5,48
51,409,98,337
60,1,1,1
60,7,2,7
84,177,80,175
100,11,8,11
100,18,17,18
141,16,4,16
141,16,4,16
173,80,11,70
43,40,8,40
20,243,35,243
20,13,9,13
36,36,5,36
40,6,1,6
42,2,1,2
43,10,1,10
130,10,1,10
173,2,1,2
173,2,1,2
190,117,12,97
40,5,1,5
20,20,2,20
20,10,1,10
20,29,5,29
30,250,26,240
30,74,8,74
30,16,2,16
40,10,1,10
40,2,1,2
41,10,1,10
42,2,1,2
42,3,1,3
42,10,3,10
43,1380,124,1360
43,6,1,6
46,215,20,205
46,150,16,150
46,2,1,2
50,10,1,10
90,3,1,3
90,34,4,34
100,145,16,145
112,1430,139,1430
173,22,3,22
173,148,1,148
181,35,5,35
190,20,2,20
193,10,1,10
40,2,1,2
61,10,1,10
31,85,7,75
36,6,1,6
36,4,1,4
40,10,1,10
40,10,1,10
40,6,1,6
41,10,1,10
42,10,1,10
43,5,1,5
46,19,6,19
46,5,5,5
51,10,1,10
51,47,7,47
841,10,1,10
112,15,6,15
10,10,1,10
10,42,5,42
14,126,7,94
14,22,6,22
20,10,1,10
20,16,2,16
36,15,2,15
42,15,2,15
42,10,1,10
42,10,1,10
42,2,1,2
42,4,1,4
42,51,7,51
43,10,1,10
43,15,1,10
43,90,6,90
43,148,1,148
43,41,5,36
51,5,1,5
51,10,1,10
60,8,1,8
60,2,1,2
71,90,6,90
73,18,9,18
120,60,7,60
130,10,1,10
130,60,7,60
190,15,2,15
190,18,9,18
57,6,1,6
40,1,1,1
173,96,16,75
111,30,8,30
43,65,17,65
36,5,1,5
36,10,10,10
36,10,10,10
36,2,1,2
43,386,55,384
42,13,5,13
42,3,3,3
20,58,15,58
20,29,29,29
20,2,1,2
241,6,1,6
36,4,1,4
40,8,1,8
40,2,1,2
42,1109,270,1105
42,2,1,2
46,10,1,10
80,65,12,65
80,8,1,8
160,1,1,1
160,5,1,5
20,10,1,10
20,30,3,30
20,12,2,12
30,335,38,335
30,14,2,14
30,6,1,6
30,10,1,10
31,129,33,129
31,150,37,150
31,10,2,10
31,48,14,48
36,12,2,12
40,1,1,1
40,1,1,1
40,10,1,10
40,10,1,10
42,5,1,5
42,125,17,125
42,13,2,13
43,6,1,6
43,20,2,20
43,23,3,23
43,126,13,126
43,28,3,28
46,4,1,4
46,6,1,6
46,10,1,10
51,20,1,20
61,10,1,10
100,35,4,35
110,46,6,46
172,10,1,10
173,18,6,18
190,2,1,2
190,60,6,60
190,8,1,8
190,2,1,2
190,6,1,6
36,3,1,3
51,10,1,10
20,2,1,2
20,29,3,26
20,6,1,4
20,8,1,8
40,5,1,5
42,3050,131,2985
42,3,1,3
42,977,86,977
42,20,2,20
30,2,1,2
57,4,1,4
51,12,2,12
111,390,64,390
120,12,2,12
42,4,1,4
111,1,1,1
43,144,19,144
51,13,3,13
51,6,1,6
46,6,1,6
51,20,3,20
51,4,1,4
80,6,2,6
112,8,1,8
112,2,1,2
139,2,1,2
10,17,5,17
43,110,16,110
11,135,22,135
14,18,3,18
20,36,6,36
20,6,2,6
20,2,1,2
20,9,2,9
20,16,2,16
42,40,2,20
