EventCode,NumMentions,NumSources,NumArticles
43,14,2,14
84,4,1,4
173,658,82,658
173,162,81,162
42,6,1,6
42,2,1,2
42,29,14,29
43,7,1,7
42,7,1,7
90,6,3,6
36,10,1,10
10,18,1,18
10,12,1,12
42,13,12,13
42,91,12,91
46,574,82,574
138,620,62,620
46,82,82,82
42,28,14,28
42,88,14,88
46,574,82,574
46,82,82,82
13,2,1,2
13,1,1,1
30,1,1,1
30,2,1,2
30,1,1,1
10,2,1,2
43,6,1,6
43,2,1,2
173,30,15,30
173,30,15,30
43,13,12,13
43,107,14,107
84,4,1,4
43,112,14,112
43,28,14,28
20,16,2,16
42,6,1,6
42,2,1,2
130,30,3,30
356,2,2,2
356,17,3,17
356,35,5,35
356,5,5,5
42,2,1,2
15,2,1,2
40,78,14,78
40,420,61,420
46,1,1,1
57,1,1,1
57,1,1,1
40,1,1,1
40,22,4,22
40,8,4,8
10,70,7,70
40,6,4,6
40,22,4,22
40,8,4,8
40,7,1,7
36,6,1,6
36,6,1,6
51,9,2,9
36,6,1,6
36,1,1,1
36,1,1,1
36,14,1,14
46,1,1,1
46,1,1,1
186,100,10,100
40,6,2,6
40,28,14,28
40,48,48,48
40,62,61,62
40,6,2,6
40,48,48,48
40,62,61,62
46,1,1,1
57,1,1,1
57,1,1,1
70,2,1,2
36,6,1,6
40,28,14,28
46,1,1,1
46,1,1,1
11,76,36,76
11,74,36,74
124,76,36,76
160,2,1,2
256,4,2,4
256,4,2,4
874,4,2,4
874,16,2,16
112,60,30,60
51,4,2,4
46,6,1,6
112,60,30,60
42,10,1,10
50,6,1,6
51,8,2,8
10,6,1,6
60,6,1,6
36,6,1,6
36,2,1,2
42,2,1,2
43,4,1,4
42,31,4,26
42,2,1,2
42,2,1,2
36,20,2,20
42,3,3,3
43,142,19,142
43,6,1,6
50,4,1,4
46,40,4,40
190,8,4,8
190,16,2,8
43,79,12,73
43,12,3,12
14,3,1,3
36,20,2,20
40,10,1,10
40,5,1,5
40,12,2,12
42,42,6,39
42,65,10,65
43,10,1,10
46,6,1,6
51,845,98,815
51,4,2,4
51,175,29,175
51,107,25,107
57,10,1,10
60,24,4,24
60,1480,83,1480
60,30,4,30
62,10,1,10
841,4,2,4
112,41,8,41
130,3,1,3
190,2,1,2
190,2,1,2
112,2,1,2
10,2,1,2
20,154,25,134
36,37,7,37
42,361,58,361
42,387,69,384
43,2,1,2
874,2,1,2
100,52,26,52
111,100,20,100
36,2,1,2
20,5,1,5
42,645,88,645
57,8,2,8
61,216,22,216
80,10,1,10
112,30,3,30
173,30,3,30
41,2,1,2
41,2,1,2
173,16,2,16
30,830,84,830
36,42,7,42
42,20,2,20
42,6,1,6
43,15,3,15
43,144,24,144
51,6,1,6
90,55,6,55
100,170,18,170
112,710,69,650
173,50,4,50
173,15,3,15
173,12,2,12
190,40,4,40
193,25,4,25
193,24,2,24
193,5,1,5
42,30,2,30
173,1,1,1
181,6,1,6
181,4,1,4
1121,12,6,12
13,360,52,350
13,15,3,15
20,10,1,10
256,10,1,10
36,10,1,10
40,10,1,10
40,3,1,3
42,10,1,10
42,100,20,100
42,10,1,10
42,69,17,69
42,6,3,6
42,126,16,126
42,68,27,68
43,850,74,780
43,10,9,10
43,1,1,1
43,3,1,3
43,60,5,50
43,2,1,2
46,10,1,10
50,10,1,10
874,4,2,4
100,200,21,190
112,300,50,300
190,10,1,10
190,13,3,13
36,4,1,4
36,5,1,5
40,2,1,2
46,124,5,124
1124,34,17,34
1124,34,17,34
40,3,1,3
46,336,1,336
42,6,1,6
36,15,2,15
40,10,1,10
40,2,1,2
40,6,1,6
40,8,1,8
42,8,2,4
42,97,15,97
42,100,12,84
42,16,2,16
42,479,83,479
43,42,19,42
43,26,3,26
43,106,47,106
43,386,45,386
51,23,3,23
841,305,31,305
100,492,53,492
100,146,32,146
130,165,16,165
190,5,1,5
190,15,2,15
36,10,1,10
111,82,11,82
14,783,79,783
874,4,1,4
42,2,1,2
57,3,1,3
57,2,1,2
10,1,1,1
10,343,87,341
42,389,58,379
42,26,26,26
60,4,1,4
60,6,1,6
20,14,3,8
36,185,8,145
36,2,1,2
36,10,2,10
42,213,35,195
42,1,1,1
42,1,1,1
43,14,7,14
43,89,20,71
43,359,62,357
43,87,11,66
43,3699,223,3656
43,6,1,6
43,86,15,86
50,228,15,228
190,2,1,2
20,3,1,3
43,21,19,21
43,53,11,53
43,1,1,1
43,2,2,2
17,102,1,102
20,18,3,18
20,4,2,4
20,5,1,5
20,140,16,140
20,3036,338,3036
20,287,31,251
20,45,4,45
30,16,4,16
36,8,1,8
36,2,1,2
36,16,2,16
40,10,1,10
40,10,1,5
40,10,1,10
40,10,1,10
40,14,2,14
40,10,1,10
40,5,1,5
40,5,1,5
40,5,1,5
42,920,79,905
42,102,1,102
43,47,8,47
43,107,14,101
46,10,1,10
50,6,3,6
50,18,3,18
51,26,3,26
51,30,7,30
51,10,1,10
51,22,5,22
52,6,1,6
57,6,1,6
71,4,1,4
80,6,2,6
80,6,1,6
80,4,1,4
80,4,2,4
841,20,1,20
100,48,8,48
100,72,12,72
100,88,20,88
120,10,1,10
125,10,1,10
141,5,1,5
163,22,22,22
164,10,1,10
190,10,1,10
190,6,1,6
20,12,4,12
90,40,4,40
40,6,1,6
40,70,10,70
42,36,8,36
43,10,2,10
36,6,1,6
40,4,1,4
40,6,1,6
42,1105,92,1030
42,6,2,6
42,4,2,4
42,5,1,5
42,30,3,30
43,25,3,25
46,6,1,6
46,4,1,4
46,6,1,6
46,4,1,4
51,2,1,2
20,37,7,37
43,5,1,5
46,5,1,5
40,2,1,2
40,6,1,6
50,10,1,10
1821,1,1,1
1821,39,10,39
130,2,1,2
130,18,2,18
36,199,6,199
180,240,1,240
190,161,2,161
46,10,1,10
