EventCode,NumMentions,NumSources,NumArticles
20,15,15,15
20,15,15,15
20,17,16,17
20,15,15,15
110,8,1,8
110,2,1,2
46,1,1,1
46,5,1,5
90,1,1,1
90,1,1,1
46,2,1,2
46,2,1,2
90,2,1,2
90,4,1,4
46,5,1,5
30,9,3,9
46,1,1,1
46,1,1,1
46,5,1,5
190,3,1,3
43,10,1,10
42,2,1,2
42,8,1,8
173,10,10,10
100,10,10,10
173,10,10,10
64,26,3,26
174,16,2,16
16,8,1,8
16,2,1,2
110,6,3,6
46,10,1,10
46,10,1,10
90,62,21,62
36,72,12,72
90,66,11,66
160,2,1,2
160,1,1,1
42,5,1,5
173,2,1,2
128,20,1,20
173,1,1,1
173,1,1,1
10,6,1,6
10,4,1,4
40,6,1,6
42,10,1,10
20,10,1,10
130,18,6,18
190,202,28,202
190,2,1,2
20,187,27,184
36,6,1,6
36,54,7,54
42,435,80,435
42,228,26,217
42,43,6,43
42,8,1,8
42,480,55,466
43,26,4,26
43,6,3,6
43,8,4,8
43,4,1,4
51,2,1,2
51,1,1,1
55,4,1,4
80,40,4,40
112,21,5,21
40,10,1,10
190,200,42,200
190,20,1,10
10,58,9,58
20,40,1,40
112,510,51,510
190,513,52,513
20,5,1,5
25,5,1,5
311,10,1,10
36,10,1,10
36,20,4,20
40,10,1,10
40,5,1,5
41,3,1,3
42,10,1,10
42,26,3,16
42,2,1,2
42,20,4,20
42,75,11,69
43,1070,97,1070
43,1,1,1
43,10,1,10
43,150,74,150
43,610,75,610
46,25,3,25
50,1,1,1
50,4,1,4
57,10,1,10
60,365,31,365
60,35,3,35
100,125,24,125
111,440,38,405
1721,60,5,60
40,10,1,10
40,164,12,160
42,354,48,354
42,60,9,60
42,125,17,125
100,2,1,2
192,7,3,7
40,2,1,2
71,1,1,1
71,7,1,7
42,1,1,1
42,1,1,1
173,5,5,5
173,5,5,5
190,2,1,2
190,6,1,6
190,2,1,2
42,10,1,10
10,5,1,5
20,4,1,4
20,6,1,6
30,5,1,5
40,650,65,640
42,10,1,10
42,35,10,35
43,10,1,10
43,30,3,30
43,43,22,43
43,2,1,2
43,2,1,2
46,4,1,4
46,6,1,6
46,6,1,6
51,565,49,530
80,20,2,20
841,6,1,6
841,63,17,63
112,625,71,590
112,8,1,8
112,20,2,20
173,20,1,20
173,380,35,380
173,5,1,5
173,16,2,16
180,13,3,13
190,51,4,48
190,5,1,5
55,15,2,15
190,15,2,15
30,12,2,12
30,8,2,8
115,10,1,10
173,4,1,4
173,1,1,1
46,12,2,12
10,15,2,15
20,46,8,46
36,10,1,10
36,5,1,5
40,10,1,10
40,10,1,10
40,10,1,10
42,10,1,10
42,6,1,6
42,4,1,4
43,10,1,10
46,16,4,16
46,24,4,24
51,30,3,30
841,2,1,2
110,10,1,10
43,24,3,24
52,8,4,8
42,10,1,10
30,10,1,10
40,5,1,5
42,15,2,15
42,10,1,10
43,1720,165,1655
43,10,1,10
43,10,1,10
50,10,1,10
51,5,1,5
51,55,8,55
80,95,11,95
115,20,2,20
36,3,1,3
36,2,1,2
43,345,34,345
42,54,1,54
42,96,39,96
112,24,6,24
42,20,2,20
42,4,1,4
42,4,1,4
42,2,1,2
42,20,3,20
100,21,21,21
20,167,31,167
42,30,3,30
36,1029,117,1023
40,10,1,10
43,774,99,712
43,518,66,510
51,42,17,42
57,8,4,8
112,298,69,289
112,6,1,6
130,208,25,208
192,35,9,35
25,110,6,110
30,38,5,38
40,6,1,6
40,12,1,6
40,10,1,10
40,1,1,1
40,7,1,7
42,558,1,558
43,680,66,650
43,18,3,18
43,10,1,10
43,118,37,118
43,22,4,22
51,20,2,20
51,96,9,96
51,10,1,10
83,10,1,10
114,10,1,10
130,1,1,1
139,50,5,50
190,48,6,48
190,2,1,2
190,1,1,1
190,54,11,54
190,20,1,20
71,195,19,195
71,30,3,30
42,960,91,925
42,10,1,10
42,20,2,20
42,15,2,15
43,3,1,3
61,6,1,6
61,2,1,2
61,2,1,2
43,19,19,19
43,42,21,42
43,65,22,65
173,19,19,19
173,21,21,21
51,12,2,12
120,3,1,3
120,1,1,1
1246,3,1,3
1246,1,1,1
193,10,1,10
51,6,3,6
60,58,5,54
112,2,1,2
20,2,1,2
42,173,34,171
51,73,17,69
60,6,1,6
20,8,1,8
20,107,19,107
20,10,1,10
25,474,79,474
30,10,1,10
36,2,1,2
40,1,1,1
40,4,1,4
42,3,1,3
42,2,1,2
43,20,2,20
43,209,21,209
43,8,1,8
43,2,1,2
50,8,1,8
57,6,1,6
110,474,79,474
112,315,26,275
112,178,54,178
130,10,1,10
190,3,1,3
193,3,1,3
353,10,1,10
112,20,1,10
190,4,1,4
190,12,2,12
190,4,1,4
141,108,15,108
10,12,3,12
10,18,3,18
