EventCode,NumMentions,NumSources,NumArticles
43,6,1,6
43,46,7,46
51,2,1,2
10,2,1,2
20,5,1,5
174,69,23,69
174,92,23,92
174,69,23,69
173,46,23,46
173,46,23,46
10,10,1,10
30,10,1,10
80,10,1,10
32,290,278,290
32,291,279,291
32,303,282,303
32,293,277,293
115,3,1,3
10,3,1,3
71,5,1,5
42,1,1,1
42,5,1,5
42,46,7,46
43,30,6,30
138,30,10,30
71,2,1,2
71,2,1,2
138,20,10,20
138,50,10,50
32,1232,283,1232
32,602,283,602
1123,72,34,72
1123,288,34,288
40,4,1,4
40,6,1,6
40,4,1,4
173,138,23,138
173,46,23,46
120,4,1,4
51,5,1,5
51,5,1,5
40,6,1,6
138,66,22,66
30,66,22,66
60,44,22,44
60,22,22,22
111,66,22,66
36,10,1,10
20,10,1,10
190,6,1,6
36,10,1,10
114,4,1,4
114,4,1,4
90,3,1,3
10,2,1,2
10,8,1,8
90,2,1,2
90,5,1,5
170,40,4,40
50,4,4,4
13,8,1,8
42,30,3,30
51,24,3,24
43,30,3,30
36,6,3,6
36,24,3,24
40,6,3,6
40,24,3,24
10,44,22,44
10,22,22,22
111,88,22,88
111,22,22,22
111,22,22,22
111,22,22,22
20,10,1,10
90,10,1,10
173,4,1,4
43,1,1,1
43,4,1,4
874,276,29,276
10,2,1,2
36,12,6,12
40,2,1,2
42,10,1,10
43,4,1,2
43,4,1,2
43,75,14,75
43,28,7,28
43,72,12,72
51,8,1,8
51,4,1,4
51,16,4,16
100,20,5,20
141,8,1,8
141,4,1,4
141,8,2,8
173,4,1,4
173,4,1,4
190,6,1,6
40,2,1,2
40,1,1,1
36,152,38,152
36,38,38,38
10,40,3,40
13,40,3,40
20,10,1,10
23,10,1,10
40,5,1,5
40,5,1,5
40,10,1,10
40,6,1,6
40,3,1,3
40,15,2,15
41,1,1,1
42,102,33,102
42,54,27,54
42,193,30,193
42,5,1,5
42,10,1,10
42,8,1,8
42,10,2,10
46,10,1,10
57,6,1,6
110,5,1,5
20,6,3,6
31,4,2,4
31,16,2,16
33,10,1,10
40,24,3,18
40,4,1,4
43,96,17,96
46,4,1,4
112,10,1,10
112,95,10,95
100,6,3,6
141,60,6,60
42,527,53,505
42,10,1,10
51,36,36,36
51,4,1,4
112,391,43,391
173,3,3,3
173,3,3,3
173,3,3,3
173,6,3,6
190,700,47,700
42,20,2,20
10,10,1,10
42,450,46,425
42,8,1,8
43,6,1,6
43,1,1,1
43,9,1,9
46,870,87,870
173,10,1,10
173,20,2,20
190,1825,158,1665
190,698,70,698
36,5,1,5
51,5,1,5
10,5,1,5
40,5,1,5
19,10,2,10
42,15,2,15
46,5,1,5
46,6,2,6
46,12,3,12
51,16,2,16
51,3,3,3
51,12,3,12
42,10,1,10
190,4,1,4
100,72,34,72
42,63,9,59
42,79,14,69
10,6,1,6
20,136,18,136
40,33,27,33
40,69,28,69
42,3,1,3
43,715,72,705
43,20,1,10
43,8,1,8
43,87,11,83
51,20,2,20
112,3,1,3
173,10,1,10
43,10,1,10
43,31,30,31
14,8,1,8
42,12,2,12
17,85,17,85
42,225,18,157
42,40,20,40
43,158,23,146
43,4,1,4
57,28,7,28
40,60,10,60
42,28,4,24
43,8248,194,6406
43,8,1,8
110,5,2,5
110,1,1,1
190,4,2,4
20,3,1,3
40,3,1,3
12,46,23,46
12,79,24,79
20,72,11,72
25,21,3,21
40,30,3,30
40,3,1,3
40,6,1,6
42,5,1,5
42,6,1,6
43,10,1,10
43,10,1,10
46,6,1,6
50,4,2,4
51,92,23,92
51,193,31,188
80,66,11,66
112,234,39,234
190,10,1,10
14,5,1,5
20,5,1,5
100,18,3,18
36,10,1,10
40,10,1,10
42,730,59,710
42,8,4,8
43,6,1,6
182,70,11,70
61,11,1,10
61,1,1,1
61,17,3,17
71,138,1,138
36,2,1,2
42,10,2,10
30,8,2,8
30,108,27,108
30,52,26,52
51,479,59,477
1124,3349,394,3349
43,186,3,186
51,5,1,5
100,450,2,450
100,4,1,4
100,1,1,1
40,2,1,2
40,2,1,2
14,90,9,90
20,275,31,255
20,4,1,4
20,4,1,4
20,2,1,2
20,4,1,4
20,8,1,8
20,6,1,6
20,12,2,12
36,10,1,10
40,10,1,10
42,4,1,4
42,6,1,6
43,2,1,2
64,1,1,1
110,6,1,6
112,6,1,6
173,2,1,2
173,12,3,12
173,12,3,12
173,6,1,6
173,6,3,6
173,4,1,4
36,5,1,5
36,10,1,10
43,10,2,10
51,20,2,20
71,10,1,10
112,45,4,35
174,10,1,10
20,6,1,6
36,3,1,3
42,90,7,90
42,20,2,20
43,4,1,4
43,20,2,20
43,1,1,1
43,10,1,10
112,380,38,380
40,4,4,4
40,16,4,16
42,3,1,3
173,39,9,39
173,20,9,20
190,40,9,40
190,20,9,20
112,8,8,8
190,6,1,6
42,170,17,170
190,10,1,10
190,12,2,12
190,4,2,4
40,2,1,2
40,4,1,4
43,120,20,120
43,40,20,40
42,192,1,192
40,4,4,4
40,99,11,99
190,16,2,16
42,576,1,576
42,192,1,192
42,19,3,19
190,1,1,1
190,7,1,7
51,10,1,10
112,15,3,15
36,30,6,30
50,4,2,4
43,40,20,40
43,62,23,61
61,36,4,36
42,5,1,5
14,4,1,4
20,4,1,4
40,4,1,4
43,1,1,1
50,4,1,4
36,18,2,18
36,20,2,20
43,4,1,4
71,16,1,16
100,16,1,16
10,75,19,71
10,101,22,101
13,20,6,20
14,12,2,12
14,4,2,4
14,24,6,24
14,4,1,4
20,4,1,4
20,4,1,4
25,4,1,4
253,2,1,2
31,12,6,12
36,10,1,10
36,7,1,7
36,4,1,4
36,8,1,8
36,8,1,8
36,2,1,2
36,3,1,3
36,43,6,43
36,2,1,2
40,3,1,3
40,4,1,4
40,2,2,2
40,8,1,8
40,36,5,28
40,8,4,8
40,4,1,4
40,4,1,4
40,25,5,25
40,4,1,4
40,2,1,2
40,7,2,7
40,3,1,3
40,59,7,59
40,10,1,10
42,5,1,5
42,17,17,17
42,10,2,10
42,4,1,4
42,2,1,2
42,5,1,5
42,4,1,4
42,44,11,44
42,3,1,3
42,465,58,465
42,10,1,10
42,70,47,70
42,70,47,70
42,86,15,84
42,30,10,30
42,360,177,358
42,6,1,6
42,2,1,2
42,18,3,18
42,4,1,4
42,5,1,5
42,6,1,6
42,2,1,2
42,50,11,50
42,316,157,316
42,359,80,359
42,6,1,6
42,28,14,28
42,64,10,64
42,26,7,26
42,110,12,110
42,76,19,76
43,10,1,10
43,16,4,16
43,2,1,2
43,6,1,6
43,170,33,170
43,3,1,3
43,22,3,22
43,59,11,59
43,86,22,84
43,1,1,1
43,14,2,14
43,14,4,14
43,111,14,111
43,3704,378,3684
43,40,9,40
43,1,1,1
46,3,1,3
46,94,18,94
50,8,1,8
50,2,1,2
51,37,34,37
51,4,1,4
51,99,47,99
51,10,1,10
51,7,2,7
51,3,3,3
51,1,1,1
51,232,48,232
51,12,3,12
52,8,2,8
60,2,1,2
60,9,2,9
60,72,16,72
60,85,15,85
60,64,19,64
61,26,13,26
80,4,1,4
80,6,3,6
84,2,1,2
874,1,1,1
874,1,1,1
100,2,1,2
100,8,1,8
100,13,10,13
110,4,1,4
112,52,10,52
112,82,9,82
112,3,2,3
112,4,1,4
112,12,5,12
173,3,1,3
173,4,2,4
173,10,2,10
173,2,1,2
173,56,10,56
173,27,1,21
173,10,3,10
173,6,1,6
182,16,4,16
190,4,1,4
